startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-07-01T00:00:00Z","2019-07-01T00:30:00Z",0.38,0.00,1.83,0.17,448,0.15,0.02,,77.17,33.73,438,6.70,0.28,
"2019-07-01T00:30:00Z","2019-07-01T01:00:00Z",0.29,0.00,0.92,0.09,449,0.14,0.01,,59.29,24.04,450,6.69,0.23,
"2019-07-01T01:00:00Z","2019-07-01T01:30:00Z",0.41,0.00,1.12,0.12,448,0.14,0.02,,51.14,23.83,450,6.69,0.23,
"2019-07-01T01:30:00Z","2019-07-01T02:00:00Z",1.26,0.46,1.87,0.10,450,0.14,0.01,,321.59,6.01,450,6.68,0.12,
"2019-07-01T02:00:00Z","2019-07-01T02:30:00Z",1.22,0.00,1.96,0.07,450,0.14,0.01,,313.67,8.63,450,6.68,0.14,
"2019-07-01T04:00:00Z","2019-07-01T04:30:00Z",1.17,0.46,1.87,0.08,450,0.14,0.01,,312.78,6.69,450,6.68,0.12,
"2019-07-01T04:30:00Z","2019-07-01T05:00:00Z",0.68,0.00,1.67,0.18,450,0.15,0.02,,346.28,46.58,450,6.70,0.32,
"2019-07-01T05:00:00Z","2019-07-01T05:30:00Z",0.59,0.00,1.87,0.32,450,0.15,0.03,,54.90,20.20,450,6.69,0.21,
"2019-07-01T05:30:00Z","2019-07-01T06:00:00Z",0.82,0.00,1.92,0.22,450,0.15,0.02,,314.52,9.11,232,6.69,0.20,
"2019-07-01T06:00:00Z","2019-07-01T06:30:00Z",1.08,0.00,2.42,0.18,450,0.15,0.02,,331.51,24.18,295,6.70,0.29,
"2019-07-01T08:00:00Z","2019-07-01T08:30:00Z",0.34,0.00,1.62,0.23,446,0.15,0.02,,96.22,40.82,447,6.70,0.30,
"2019-07-01T08:30:00Z","2019-07-01T09:00:00Z",0.84,0.00,1.71,0.20,450,0.15,0.02,,338.89,31.14,450,6.69,0.26,
"2019-07-01T09:00:00Z","2019-07-01T09:30:00Z",0.59,0.00,1.79,0.21,450,0.15,0.02,,354.23,53.29,450,6.71,0.34,
"2019-07-01T09:30:00Z","2019-07-01T10:00:00Z",0.73,0.00,2.37,0.32,450,0.15,0.03,,351.98,68.21,450,6.72,0.39,
"2019-07-01T10:00:00Z","2019-07-01T10:30:00Z",0.34,0.00,1.37,0.15,436,0.14,0.02,,92.47,34.25,442,6.70,0.28,
"2019-07-01T12:00:00Z","2019-07-01T12:30:00Z",1.07,0.00,2.42,0.21,450,0.15,0.02,,320.77,13.18,199,6.69,0.26,
"2019-07-01T12:30:00Z","2019-07-01T13:00:00Z",1.24,0.25,2.54,0.20,450,0.15,0.02,,319.59,9.36,430,6.68,0.15,
"2019-07-01T13:00:00Z","2019-07-01T13:30:00Z",0.92,0.00,2.83,0.45,450,0.15,0.03,,341.67,66.80,450,6.72,0.39,
"2019-07-01T13:30:00Z","2019-07-01T14:00:00Z",0.42,0.00,1.58,0.20,447,0.15,0.02,,97.61,38.69,449,6.70,0.29,
"2019-07-01T14:00:00Z","2019-07-01T14:30:00Z",0.70,0.00,2.29,0.43,447,0.15,0.03,,74.21,42.35,373,6.71,0.34,
"2019-07-01T16:00:00Z","2019-07-01T16:30:00Z",1.10,0.00,3.75,0.79,450,0.16,0.04,,62.43,33.51,439,6.70,0.28,
"2019-07-01T16:30:00Z","2019-07-01T17:00:00Z",1.16,0.00,3.87,0.63,450,0.16,0.04,,86.05,54.34,430,6.71,0.36,
"2019-07-01T17:00:00Z","2019-07-01T17:30:00Z",1.17,0.00,3.21,0.54,450,0.16,0.03,,57.49,31.70,398,6.70,0.28,
"2019-07-01T17:30:00Z","2019-07-01T18:00:00Z",1.30,0.00,3.71,0.63,450,0.16,0.04,,64.26,35.66,405,6.70,0.30,
"2019-07-01T18:00:00Z","2019-07-01T18:30:00Z",1.03,0.00,3.96,0.58,450,0.16,0.04,,84.91,66.96,412,6.72,0.40,
"2019-07-01T20:00:00Z","2019-07-01T20:30:00Z",0.75,0.00,2.46,0.30,450,0.15,0.03,,50.57,21.97,445,6.69,0.22,
"2019-07-01T20:30:00Z","2019-07-01T21:00:00Z",0.99,0.00,2.65,0.43,450,0.15,0.03,,70.42,37.60,425,6.70,0.30,
"2019-07-01T21:00:00Z","2019-07-01T21:30:00Z",1.09,0.00,4.00,0.60,450,0.16,0.04,,70.07,45.73,414,6.71,0.33,
"2019-07-01T21:30:00Z","2019-07-01T22:00:00Z",0.92,0.00,3.25,0.49,450,0.15,0.03,,67.34,37.67,418,6.70,0.30,
"2019-07-01T22:00:00Z","2019-07-01T22:30:00Z",0.59,0.00,2.79,0.31,450,0.15,0.03,,78.23,54.78,415,6.71,0.36,
"2019-07-02T00:00:00Z","2019-07-02T00:30:00Z",0.40,0.00,1.17,0.12,450,0.14,0.02,,56.98,25.28,441,6.69,0.24,
"2019-07-02T00:30:00Z","2019-07-02T01:00:00Z",0.33,0.00,1.04,0.09,450,0.14,0.01,,62.57,21.19,450,6.69,0.22,
"2019-07-02T01:00:00Z","2019-07-02T01:30:00Z",0.77,0.00,1.52,0.12,450,0.14,0.02,,322.45,19.36,450,6.69,0.21,
"2019-07-02T01:30:00Z","2019-07-02T02:00:00Z",0.49,0.00,1.25,0.15,450,0.14,0.02,,359.25,72.53,450,6.72,0.40,
"2019-07-02T02:00:00Z","2019-07-02T02:30:00Z",0.81,0.00,1.50,0.09,450,0.14,0.01,,321.69,16.97,450,6.68,0.19,
"2019-07-02T04:00:00Z","2019-07-02T04:30:00Z",0.47,0.00,1.17,0.11,450,0.14,0.02,,357.12,51.34,365,6.72,0.38,
"2019-07-02T04:30:00Z","2019-07-02T05:00:00Z",0.73,0.00,1.62,0.08,449,0.14,0.01,,315.24,9.45,435,6.68,0.15,
"2019-07-02T05:00:00Z","2019-07-02T05:30:00Z",1.04,0.00,1.58,0.15,449,0.14,0.02,,326.85,23.39,449,6.69,0.23,
"2019-07-02T05:30:00Z","2019-07-02T06:00:00Z",0.69,0.00,1.33,0.11,450,0.14,0.02,,326.23,33.27,449,6.70,0.27,
"2019-07-02T06:00:00Z","2019-07-02T06:30:00Z",0.33,0.00,1.21,0.11,450,0.14,0.02,,91.94,54.68,422,6.71,0.36,
"2019-07-02T08:00:00Z","2019-07-02T08:30:00Z",0.19,0.00,0.83,0.07,431,0.14,0.01,,80.07,24.59,443,6.69,0.24,
"2019-07-02T08:30:00Z","2019-07-02T09:00:00Z",0.64,0.00,1.71,0.15,450,0.14,0.02,,91.89,38.51,416,6.70,0.30,
"2019-07-02T09:00:00Z","2019-07-02T09:30:00Z",0.16,0.00,0.92,0.06,441,0.14,0.01,,72.22,24.28,435,6.69,0.24,
"2019-07-02T09:30:00Z","2019-07-02T10:00:00Z",0.29,0.00,1.08,0.10,436,0.14,0.02,,78.96,34.83,442,6.70,0.28,
"2019-07-02T10:00:00Z","2019-07-02T10:30:00Z",0.71,0.00,2.12,0.25,450,0.15,0.02,,340.14,44.82,450,6.70,0.32,
"2019-07-02T12:00:00Z","2019-07-02T12:30:00Z",1.18,0.00,3.37,0.32,450,0.15,0.03,,312.93,18.63,450,6.69,0.20,
"2019-07-02T12:30:00Z","2019-07-02T13:00:00Z",1.13,0.00,3.92,0.47,450,0.15,0.03,,314.27,42.11,450,6.70,0.31,
"2019-07-02T13:00:00Z","2019-07-02T13:30:00Z",1.36,0.00,4.08,0.60,450,0.16,0.04,,317.41,39.64,450,6.70,0.30,
"2019-07-02T13:30:00Z","2019-07-02T14:00:00Z",1.69,0.00,3.92,0.81,450,0.16,0.04,,334.14,45.20,448,6.70,0.32,
"2019-07-02T14:00:00Z","2019-07-02T14:30:00Z",1.57,0.00,3.25,0.53,450,0.16,0.03,,347.06,42.15,450,6.70,0.31,
"2019-07-02T16:00:00Z","2019-07-02T16:30:00Z",1.20,0.00,3.87,0.67,377,0.16,0.04,,319.28,63.19,377,6.72,0.41,
"2019-07-02T16:30:00Z","2019-07-02T17:00:00Z",1.23,0.00,3.33,0.42,410,0.15,0.03,,110.13,113.32,405,6.76,0.53,
"2019-07-02T17:00:00Z","2019-07-02T17:30:00Z",0.75,0.00,2.46,0.36,441,0.15,0.03,,55.91,67.35,277,6.75,0.49,
"2019-07-02T17:30:00Z","2019-07-02T18:00:00Z",0.98,0.00,5.12,0.70,450,0.16,0.04,,67.79,68.94,336,6.73,0.45,
"2019-07-02T18:00:00Z","2019-07-02T18:30:00Z",1.34,0.00,4.37,0.97,450,0.17,0.05,,90.88,69.24,418,6.72,0.41,
"2019-07-02T20:00:00Z","2019-07-02T20:30:00Z",1.33,0.00,3.79,0.87,398,0.17,0.05,,86.27,68.34,383,6.73,0.42,
"2019-07-02T20:30:00Z","2019-07-02T21:00:00Z",1.14,0.00,3.75,0.96,450,0.17,0.05,,102.88,53.01,435,6.71,0.35,
"2019-07-02T21:00:00Z","2019-07-02T21:30:00Z",1.41,0.00,3.96,0.76,450,0.16,0.04,,81.63,57.13,418,6.71,0.37,
"2019-07-02T21:30:00Z","2019-07-02T22:00:00Z",1.12,0.00,3.67,0.62,450,0.16,0.04,,77.90,52.97,431,6.71,0.35,
"2019-07-02T22:00:00Z","2019-07-02T22:30:00Z",0.94,0.00,3.04,0.46,450,0.15,0.03,,74.05,47.86,435,6.71,0.33,
"2019-07-03T00:00:00Z","2019-07-03T00:30:00Z",0.40,0.00,1.42,0.16,450,0.15,0.02,,70.61,24.97,430,6.69,0.24,
"2019-07-03T00:30:00Z","2019-07-03T01:00:00Z",0.30,0.00,1.46,0.12,446,0.14,0.02,,61.05,35.79,172,6.74,0.46,
"2019-07-03T01:00:00Z","2019-07-03T01:30:00Z",0.62,0.00,1.04,0.08,450,0.14,0.01,,338.92,52.74,443,6.71,0.35,
"2019-07-03T01:30:00Z","2019-07-03T02:00:00Z",0.83,0.37,1.33,0.03,450,0.14,0.01,,311.82,5.91,450,6.68,0.11,
"2019-07-03T02:00:00Z","2019-07-03T02:30:00Z",0.80,0.37,1.21,0.03,450,0.14,0.01,,313.64,5.56,450,6.68,0.11,
"2019-07-03T04:00:00Z","2019-07-03T04:30:00Z",0.58,0.00,1.33,0.18,450,0.15,0.02,,351.20,66.64,450,6.72,0.38,
"2019-07-03T04:30:00Z","2019-07-03T05:00:00Z",0.82,0.00,1.17,0.05,450,0.14,0.01,,318.99,10.08,450,6.68,0.15,
"2019-07-03T05:00:00Z","2019-07-03T05:30:00Z",1.00,0.67,1.54,0.03,450,0.14,0.01,,316.25,5.32,450,6.68,0.11,
"2019-07-03T05:30:00Z","2019-07-03T06:00:00Z",0.96,0.50,1.42,0.03,450,0.14,0.01,,317.71,5.02,450,6.68,0.11,
"2019-07-03T06:00:00Z","2019-07-03T06:30:00Z",0.91,0.08,1.42,0.03,450,0.14,0.01,,317.63,4.91,450,6.68,0.10,
"2019-07-03T08:00:00Z","2019-07-03T08:30:00Z",0.64,0.00,1.27,0.11,450,0.14,0.02,,66.82,17.60,426,6.69,0.20,
"2019-07-03T08:30:00Z","2019-07-03T09:00:00Z",0.16,0.00,0.79,0.05,443,0.14,0.01,,112.08,52.99,243,6.74,0.47,
"2019-07-03T09:00:00Z","2019-07-03T09:30:00Z",0.49,0.00,1.21,0.12,450,0.14,0.02,,335.50,115.49,387,6.76,0.55,
"2019-07-03T09:30:00Z","2019-07-03T10:00:00Z",0.41,0.00,1.25,0.13,450,0.14,0.02,,7.24,92.43,450,6.73,0.45,
"2019-07-03T10:00:00Z","2019-07-03T10:30:00Z",0.34,0.00,0.96,0.07,450,0.14,0.01,,221.73,149.93,450,6.77,0.58,
"2019-07-03T12:00:00Z","2019-07-03T12:30:00Z",0.13,0.00,0.62,0.04,439,0.14,0.01,,119.12,66.12,450,6.72,0.38,
"2019-07-03T12:30:00Z","2019-07-03T13:00:00Z",0.47,0.00,1.83,0.21,449,0.15,0.02,,347.29,120.77,450,6.75,0.52,
"2019-07-03T13:00:00Z","2019-07-03T13:30:00Z",1.13,0.00,3.50,0.81,450,0.16,0.04,,322.08,69.75,450,6.72,0.39,
"2019-07-03T13:30:00Z","2019-07-03T14:00:00Z",0.88,0.00,2.54,0.37,450,0.15,0.03,,315.80,80.46,450,6.73,0.42,
"2019-07-03T14:00:00Z","2019-07-03T14:30:00Z",0.49,0.00,1.87,0.20,450,0.15,0.02,,72.66,37.89,450,6.70,0.29,
"2019-07-03T16:00:00Z","2019-07-03T16:30:00Z",0.67,0.00,2.79,0.40,395,0.15,0.03,,350.80,127.07,393,6.77,0.57,
"2019-07-03T16:30:00Z","2019-07-03T17:00:00Z",1.29,0.00,4.71,0.79,410,0.17,0.04,,331.78,64.11,410,6.72,0.40,
"2019-07-03T17:00:00Z","2019-07-03T17:30:00Z",1.39,0.00,4.33,0.89,449,0.17,0.04,,312.28,119.88,449,6.75,0.52,
"2019-07-03T17:30:00Z","2019-07-03T18:00:00Z",1.46,0.00,4.58,0.77,450,0.16,0.04,,215.96,111.14,450,6.75,0.50,
"2019-07-03T18:00:00Z","2019-07-03T18:30:00Z",1.60,0.00,4.71,0.82,450,0.16,0.04,,328.40,83.05,450,6.73,0.43,
"2019-07-03T20:00:00Z","2019-07-03T20:30:00Z",1.94,0.00,4.54,0.75,450,0.16,0.04,,320.21,25.18,450,6.69,0.24,
"2019-07-03T20:30:00Z","2019-07-03T21:00:00Z",1.73,0.00,4.62,0.93,449,0.17,0.05,,315.61,40.55,449,6.70,0.30,
"2019-07-03T21:00:00Z","2019-07-03T21:30:00Z",1.66,0.00,4.67,0.74,450,0.16,0.04,,321.29,19.71,449,6.69,0.21,
"2019-07-03T21:30:00Z","2019-07-03T22:00:00Z",1.53,0.00,3.87,0.73,450,0.16,0.04,,321.28,31.16,450,6.69,0.26,
"2019-07-03T22:00:00Z","2019-07-03T22:30:00Z",0.40,0.00,2.46,0.33,443,0.15,0.03,,98.88,37.79,450,6.70,0.29,
"2019-07-04T00:00:00Z","2019-07-04T00:30:00Z",1.21,0.00,3.21,0.31,450,0.15,0.03,,323.69,15.54,365,6.69,0.21,
"2019-07-04T00:30:00Z","2019-07-04T01:00:00Z",0.85,0.00,2.48,0.28,450,0.15,0.03,,334.69,43.50,438,6.70,0.32,
"2019-07-04T01:00:00Z","2019-07-04T01:30:00Z",0.61,0.00,2.04,0.19,449,0.15,0.02,,353.59,65.46,184,6.78,0.60,
