startDateTime,endDateTime,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF
"2019-08-01T00:00:00Z","2019-08-01T00:30:00Z",20.756,19.756,21.778,0.401,30,2.212,0.116,0
"2019-08-01T00:30:00Z","2019-08-01T01:00:00Z",18.695,17.815,19.707,0.348,30,2.211,0.108,0
"2019-08-01T01:00:00Z","2019-08-01T01:30:00Z",17.145,16.464,17.753,0.126,30,2.204,0.065,0
"2019-08-01T01:30:00Z","2019-08-01T02:00:00Z",15.894,15.396,16.381,0.112,30,2.203,0.061,0
"2019-08-01T02:00:00Z","2019-08-01T02:30:00Z",14.972,14.595,15.327,0.051,30,2.202,0.041,0
"2019-08-01T02:30:00Z","2019-08-01T03:00:00Z",14.351,14.073,14.617,0.032,30,2.201,0.033,0
"2019-08-01T03:00:00Z","2019-08-01T03:30:00Z",13.763,13.532,14.036,0.020,30,2.201,0.026,0
"2019-08-01T03:30:00Z","2019-08-01T04:00:00Z",13.448,13.334,13.594,0.006,30,2.200,0.014,0
"2019-08-01T04:00:00Z","2019-08-01T04:30:00Z",13.244,13.030,13.546,0.019,30,2.201,0.025,0
"2019-08-01T04:30:00Z","2019-08-01T05:00:00Z",13.122,12.933,13.352,0.012,30,2.200,0.020,0
"2019-08-01T05:00:00Z","2019-08-01T05:30:00Z",12.814,12.602,13.110,0.018,30,2.201,0.025,0
"2019-08-01T05:30:00Z","2019-08-01T06:00:00Z",12.549,12.053,12.820,0.040,30,2.201,0.037,0
"2019-08-01T06:00:00Z","2019-08-01T06:30:00Z",12.142,11.848,12.541,0.027,30,2.201,0.030,0
"2019-08-01T06:30:00Z","2019-08-01T07:00:00Z",11.830,11.606,12.120,0.017,30,2.201,0.024,0
"2019-08-01T07:00:00Z","2019-08-01T07:30:00Z",11.567,11.378,11.829,0.013,30,2.200,0.021,0
"2019-08-01T07:30:00Z","2019-08-01T08:00:00Z",11.443,11.249,11.607,0.007,30,2.200,0.015,0
"2019-08-01T08:00:00Z","2019-08-01T08:30:00Z",11.349,11.213,11.505,0.005,30,2.200,0.013,0
"2019-08-01T08:30:00Z","2019-08-01T09:00:00Z",11.231,11.097,11.505,0.011,30,2.200,0.019,0
"2019-08-01T09:00:00Z","2019-08-01T09:30:00Z",11.222,11.084,11.465,0.011,30,2.200,0.019,0
"2019-08-01T09:30:00Z","2019-08-01T10:00:00Z",11.628,11.105,11.973,0.058,30,2.202,0.044,0
"2019-08-01T10:00:00Z","2019-08-01T10:30:00Z",11.633,11.373,11.861,0.020,30,2.201,0.026,0
"2019-08-01T10:30:00Z","2019-08-01T11:00:00Z",11.736,11.601,11.909,0.009,30,2.200,0.017,0
"2019-08-01T11:00:00Z","2019-08-01T11:30:00Z",11.806,11.629,12.019,0.010,30,2.200,0.018,0
"2019-08-01T11:30:00Z","2019-08-01T12:00:00Z",12.609,11.956,13.193,0.096,30,2.203,0.057,0
"2019-08-01T12:00:00Z","2019-08-01T12:30:00Z",13.896,13.106,14.328,0.157,30,2.205,0.072,0
"2019-08-01T12:30:00Z","2019-08-01T13:00:00Z",14.963,14.268,15.366,0.084,30,2.203,0.053,0
"2019-08-01T13:00:00Z","2019-08-01T13:30:00Z",15.476,15.278,15.739,0.014,30,2.200,0.022,0
"2019-08-01T13:30:00Z","2019-08-01T14:00:00Z",16.324,15.399,17.185,0.295,30,2.209,0.099,0
"2019-08-01T14:00:00Z","2019-08-01T14:30:00Z",17.934,17.209,18.636,0.198,30,2.206,0.081,0
"2019-08-01T14:30:00Z","2019-08-01T15:00:00Z",19.266,18.586,19.907,0.205,30,2.206,0.083,0
"2019-08-01T15:00:00Z","2019-08-01T15:30:00Z",20.246,20.018,20.518,0.029,30,2.201,0.031,0
