startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-10-01T00:00:00Z","2019-10-01T00:30:00Z",0.62,0.00,2.12,0.18,450,0.15,0.02,1,324.27,81.78,450,6.73,0.43,1
"2019-10-01T00:30:00Z","2019-10-01T01:00:00Z",0.58,0.00,2.17,0.22,450,0.15,0.02,1,339.79,112.82,450,6.75,0.50,1
"2019-10-01T01:00:00Z","2019-10-01T01:30:00Z",0.59,0.00,1.96,0.26,450,0.15,0.02,1,347.24,96.38,450,6.74,0.46,1
"2019-10-01T01:30:00Z","2019-10-01T02:00:00Z",0.71,0.00,3.04,0.40,450,0.15,0.03,1,349.82,83.60,449,6.73,0.43,1
"2019-10-01T02:00:00Z","2019-10-01T02:30:00Z",1.20,0.00,3.25,0.53,450,0.16,0.03,1,315.57,46.11,450,6.70,0.32,1
"2019-10-01T04:00:00Z","2019-10-01T04:30:00Z",1.45,0.00,3.04,0.27,450,0.15,0.02,1,316.33,12.13,450,6.68,0.16,1
"2019-10-01T04:30:00Z","2019-10-01T05:00:00Z",1.50,0.00,3.92,0.92,450,0.17,0.05,1,332.14,46.32,450,6.70,0.32,1
"2019-10-01T05:00:00Z","2019-10-01T05:30:00Z",0.50,0.00,1.50,0.19,450,0.15,0.02,1,1.69,73.96,450,6.72,0.41,1
"2019-10-01T05:30:00Z","2019-10-01T06:00:00Z",1.06,0.00,2.75,0.28,450,0.15,0.02,1,325.29,19.66,450,6.69,0.21,1
"2019-10-01T06:00:00Z","2019-10-01T06:30:00Z",0.78,0.00,3.79,0.33,450,0.15,0.03,1,349.10,68.95,446,6.72,0.39,1
"2019-10-01T08:00:00Z","2019-10-01T08:30:00Z",1.49,0.00,4.37,0.94,450,0.17,0.05,1,56.42,51.99,312,6.72,0.41,1
"2019-10-01T08:30:00Z","2019-10-01T09:00:00Z",1.10,0.00,3.62,0.66,450,0.16,0.04,1,65.41,46.13,380,6.71,0.35,1
"2019-10-01T09:00:00Z","2019-10-01T09:30:00Z",2.36,0.00,5.29,0.87,450,0.17,0.04,1,75.95,73.64,79,6.95,0.97,1
"2019-10-01T09:30:00Z","2019-10-01T10:00:00Z",0.68,0.00,2.83,0.37,450,0.15,0.03,1,76.42,38.56,435,6.70,0.30,1
"2019-10-01T10:00:00Z","2019-10-01T10:30:00Z",0.94,0.00,4.42,0.48,450,0.15,0.03,1,81.57,50.65,405,6.71,0.35,1
"2019-10-01T12:00:00Z","2019-10-01T12:30:00Z",0.79,0.00,3.21,0.42,450,0.15,0.03,1,62.22,53.52,317,6.72,0.41,1
"2019-10-01T12:30:00Z","2019-10-01T13:00:00Z",0.93,0.00,2.42,0.29,450,0.15,0.03,1,97.13,48.58,430,6.71,0.34,1
"2019-10-01T13:00:00Z","2019-10-01T13:30:00Z",1.40,0.00,3.04,0.41,450,0.15,0.03,1,100.73,46.39,423,6.71,0.33,1
"2019-10-01T13:30:00Z","2019-10-01T14:00:00Z",1.77,0.00,4.46,0.56,450,0.16,0.04,1,79.68,55.25,177,6.77,0.56,1
"2019-10-01T14:00:00Z","2019-10-01T14:30:00Z",1.92,0.33,4.75,0.54,450,0.16,0.03,1,98.40,47.89,410,6.71,0.34,1
"2019-10-01T16:00:00Z","2019-10-01T16:30:00Z",1.93,0.00,6.08,0.84,450,0.16,0.04,1,96.74,47.77,418,6.71,0.34,1
"2019-10-01T16:30:00Z","2019-10-01T17:00:00Z",1.78,0.00,4.08,0.69,450,0.16,0.04,1,77.34,51.45,356,6.72,0.38,1
"2019-10-01T17:00:00Z","2019-10-01T17:30:00Z",1.55,0.00,3.83,0.54,450,0.16,0.03,1,125.15,23.82,241,6.70,0.31,1
"2019-10-01T17:30:00Z","2019-10-01T18:00:00Z",1.33,0.00,3.00,0.51,450,0.16,0.03,1,101.40,45.92,428,6.71,0.33,1
"2019-10-01T18:00:00Z","2019-10-01T18:30:00Z",1.34,0.00,3.92,0.77,450,0.16,0.04,1,79.51,48.24,407,6.71,0.34,1
"2019-10-01T20:00:00Z","2019-10-01T20:30:00Z",2.24,0.08,4.50,0.71,450,0.16,0.04,1,114.02,46.33,438,6.71,0.33,1
"2019-10-01T20:30:00Z","2019-10-01T21:00:00Z",1.22,0.00,3.58,0.60,450,0.16,0.04,1,90.09,45.08,409,6.71,0.33,1
"2019-10-01T21:00:00Z","2019-10-01T21:30:00Z",1.32,0.00,3.75,0.52,450,0.16,0.03,1,88.89,42.16,407,6.70,0.32,1
"2019-10-01T21:30:00Z","2019-10-01T22:00:00Z",1.87,0.00,4.42,0.57,450,0.16,0.04,1,95.19,47.02,411,6.71,0.34,1
"2019-10-01T22:00:00Z","2019-10-01T22:30:00Z",2.19,0.46,4.62,0.76,450,0.16,0.04,1,91.43,45.29,405,6.71,0.33,1
"2019-10-02T00:00:00Z","2019-10-02T00:30:00Z",2.57,0.00,6.58,1.07,450,0.17,0.05,1,92.26,48.03,396,6.71,0.35,1
"2019-10-02T00:30:00Z","2019-10-02T01:00:00Z",2.76,0.00,6.42,1.36,450,0.18,0.05,1,100.49,50.54,412,6.71,0.35,1
"2019-10-02T01:00:00Z","2019-10-02T01:30:00Z",2.64,0.00,6.17,1.22,450,0.17,0.05,1,112.96,49.06,432,6.71,0.34,1
"2019-10-02T01:30:00Z","2019-10-02T02:00:00Z",2.78,0.00,7.29,1.26,450,0.18,0.05,1,122.73,59.33,436,6.71,0.37,1
