startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2018-10-01T00:00:00Z","2018-10-01T00:30:00Z",96.46893,96.45961,96.47958,0.00002,30.00000,0.01728,0.00082,0,102.40861,0.08113,0
"2018-10-01T00:30:00Z","2018-10-01T01:00:00Z",96.50920,96.46960,96.52950,0.00031,30.00000,0.01835,0.00319,0,102.45702,0.08154,1
"2018-10-01T01:00:00Z","2018-10-01T01:30:00Z",96.50854,96.49955,96.51952,0.00004,30.00000,0.01737,0.00121,0,102.45640,0.08132,0
"2018-10-01T01:30:00Z","2018-10-01T02:00:00Z",96.51819,96.49955,96.52950,0.00009,30.00000,0.01754,0.00171,0,102.47204,0.08145,0
"2018-10-01T02:00:00Z","2018-10-01T02:30:00Z",96.54814,96.52950,96.55946,0.00008,30.00000,0.01751,0.00164,0,102.50433,0.08147,0
"2018-10-01T02:30:00Z","2018-10-01T03:00:00Z",96.56910,96.54947,96.57942,0.00009,30.00000,0.01756,0.00176,0,102.52829,0.08153,0
"2018-10-01T03:00:00Z","2018-10-01T03:30:00Z",96.59207,96.57942,96.60937,0.00009,30.00000,0.01754,0.00172,0,102.54740,0.08141,1
"2018-10-01T03:30:00Z","2018-10-01T04:00:00Z",96.60504,96.59939,96.60937,0.00003,30.00000,0.01730,0.00092,0,102.55992,0.08126,1
"2018-10-01T04:00:00Z","2018-10-01T04:30:00Z",96.59207,96.57942,96.59939,0.00005,30.00000,0.01738,0.00126,0,102.54532,0.08137,0
"2018-10-01T04:30:00Z","2018-10-01T05:00:00Z",96.58741,96.57942,96.59939,0.00007,30.00000,0.01747,0.00154,0,102.54690,0.08153,0
"2018-10-01T05:00:00Z","2018-10-01T05:30:00Z",96.57709,96.56943,96.59939,0.00008,30.00000,0.01751,0.00164,0,102.54260,0.08164,0
"2018-10-01T05:30:00Z","2018-10-01T06:00:00Z",96.61070,96.59939,96.61936,0.00006,30.00000,0.01743,0.00141,0,102.57753,0.08164,0
"2018-10-01T06:00:00Z","2018-10-01T06:30:00Z",96.62568,96.60937,96.64931,0.00008,30.00000,0.01750,0.00162,0,102.60038,0.08176,0
"2018-10-01T06:30:00Z","2018-10-01T07:00:00Z",96.64731,96.63932,96.65929,0.00005,30.00000,0.01740,0.00130,0,102.62805,0.08180,0
"2018-10-01T07:00:00Z","2018-10-01T07:30:00Z",96.64531,96.63932,96.64931,0.00002,30.00000,0.01730,0.00091,0,102.63011,0.08183,0
"2018-10-01T07:30:00Z","2018-10-01T08:00:00Z",96.66661,96.64931,96.67926,0.00010,30.00000,0.01757,0.00179,0,102.65450,0.08196,0
"2018-10-01T08:00:00Z","2018-10-01T08:30:00Z",96.66761,96.65929,96.66927,0.00001,30.00000,0.01726,0.00069,0,102.66162,0.08201,0
"2018-10-01T08:30:00Z","2018-10-01T09:00:00Z",96.66794,96.65929,96.67926,0.00003,30.00000,0.01730,0.00092,0,102.66893,0.08215,0
"2018-10-01T09:00:00Z","2018-10-01T09:30:00Z",96.66761,96.65929,96.67926,0.00002,30.00000,0.01728,0.00084,0,102.66844,0.08216,0
"2018-10-01T09:30:00Z","2018-10-01T10:00:00Z",96.66861,96.65929,96.66927,0.00001,30.00000,0.01722,0.00046,0,102.67181,0.08219,0
"2018-10-01T10:00:00Z","2018-10-01T10:30:00Z",96.69290,96.66927,96.70921,0.00012,30.00000,0.01766,0.00200,0,102.69711,0.08231,0
"2018-10-01T10:30:00Z","2018-10-01T11:00:00Z",96.70655,96.69923,96.71919,0.00008,30.00000,0.01749,0.00158,0,102.71080,0.08226,0
"2018-10-01T11:00:00Z","2018-10-01T11:30:00Z",96.71886,96.70921,96.72918,0.00002,30.00000,0.01729,0.00089,1,102.72440,0.08222,1
"2018-10-01T11:30:00Z","2018-10-01T12:00:00Z",96.70854,96.69923,96.71919,0.00005,30.00000,0.01741,0.00135,0,102.71862,0.08233,0
"2018-10-01T12:00:00Z","2018-10-01T12:30:00Z",96.71587,96.69923,96.72918,0.00005,30.00000,0.01739,0.00130,0,102.73448,0.08240,0
"2018-10-01T12:30:00Z","2018-10-01T13:00:00Z",96.71420,96.69923,96.74914,0.00022,30.00000,0.01803,0.00270,0,102.73244,0.08255,0
"2018-10-01T13:00:00Z","2018-10-01T13:30:00Z",96.74315,96.72918,96.74914,0.00004,30.00000,0.01735,0.00113,0,102.75898,0.08234,0
"2018-10-01T13:30:00Z","2018-10-01T14:00:00Z",96.72851,96.69923,96.74914,0.00015,30.00000,0.01777,0.00224,0,102.73960,0.08234,1
"2018-10-01T14:00:00Z","2018-10-01T14:30:00Z",96.68125,96.66927,96.68924,0.00007,30.00000,0.01748,0.00154,0,102.68371,0.08212,0
"2018-10-01T14:30:00Z","2018-10-01T15:00:00Z",96.67027,96.65929,96.67926,0.00004,30.00000,0.01734,0.00111,0,102.65940,0.08184,0
"2018-10-01T15:00:00Z","2018-10-01T15:30:00Z",96.65497,96.64931,96.65929,0.00003,30.00000,0.01730,0.00092,0,102.63217,0.08163,1
"2018-10-01T15:30:00Z","2018-10-01T16:00:00Z",96.64598,96.63932,96.65929,0.00004,30.00000,0.01737,0.00120,0,102.60973,0.08140,0
"2018-10-01T16:00:00Z","2018-10-01T16:30:00Z",96.58475,96.53948,96.62934,0.00101,30.00000,0.02074,0.00580,0,102.52868,0.08195,1
"2018-10-01T16:30:00Z","2018-10-01T17:00:00Z",96.54348,96.52950,96.55946,0.00010,30.00000,0.01758,0.00183,0,102.46992,0.08081,0
"2018-10-01T17:00:00Z","2018-10-01T17:30:00Z",96.56844,96.54947,96.57942,0.00010,30.00000,0.01758,0.00181,0,102.48006,0.08054,0
"2018-10-01T17:30:00Z","2018-10-01T18:00:00Z",96.55380,96.51952,96.58941,0.00058,30.00000,0.01933,0.00441,0,102.46238,0.08097,0
"2018-10-01T18:00:00Z","2018-10-01T18:30:00Z",96.50055,96.44963,96.52950,0.00088,30.00000,0.02031,0.00540,0,102.41653,0.08142,0
"2018-10-01T18:30:00Z","2018-10-01T19:00:00Z",96.45795,96.42966,96.47958,0.00019,30.00000,0.01793,0.00254,0,102.36843,0.08071,0
"2018-10-01T19:00:00Z","2018-10-01T19:30:00Z",96.51153,96.47958,96.54947,0.00068,30.00000,0.01965,0.00475,0,102.42563,0.08120,0
