startDateTime,endDateTime,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF
"2018-08-01T00:00:00Z","2018-08-01T00:30:00Z",23.653,22.471,24.779,0.674,30,2.220,0.150,0
"2018-08-01T00:30:00Z","2018-08-01T01:00:00Z",21.666,21.046,22.412,0.153,30,2.205,0.072,0
"2018-08-01T01:00:00Z","2018-08-01T01:30:00Z",20.519,20.027,20.997,0.084,30,2.203,0.053,0
"2018-08-01T01:30:00Z","2018-08-01T02:00:00Z",19.565,19.108,19.995,0.063,30,2.202,0.046,0
"2018-08-01T02:00:00Z","2018-08-01T02:30:00Z",18.853,18.567,19.110,0.026,30,2.201,0.029,0
"2018-08-01T02:30:00Z","2018-08-01T03:00:00Z",18.250,18.029,18.514,0.019,30,2.201,0.025,0
"2018-08-01T03:00:00Z","2018-08-01T03:30:00Z",17.950,17.802,18.142,0.009,30,2.200,0.017,0
"2018-08-01T03:30:00Z","2018-08-01T04:00:00Z",17.660,17.352,17.935,0.039,30,2.201,0.036,0
"2018-08-01T04:00:00Z","2018-08-01T04:30:00Z",17.307,16.951,17.519,0.028,30,2.201,0.031,0
"2018-08-01T04:30:00Z","2018-08-01T05:00:00Z",16.795,16.512,17.073,0.030,30,2.201,0.032,0
"2018-08-01T05:00:00Z","2018-08-01T05:30:00Z",16.341,16.221,16.505,0.006,30,2.200,0.015,0
"2018-08-01T05:30:00Z","2018-08-01T06:00:00Z",16.264,16.114,16.474,0.009,30,2.200,0.017,0
"2018-08-01T06:00:00Z","2018-08-01T06:30:00Z",16.047,15.926,16.248,0.009,30,2.200,0.018,0
"2018-08-01T06:30:00Z","2018-08-01T07:00:00Z",15.869,15.761,16.028,0.004,30,2.200,0.011,0
"2018-08-01T07:00:00Z","2018-08-01T07:30:00Z",16.009,15.752,16.266,0.018,30,2.201,0.024,0
"2018-08-01T07:30:00Z","2018-08-01T08:00:00Z",15.884,15.713,16.133,0.015,30,2.200,0.022,0
"2018-08-01T08:00:00Z","2018-08-01T08:30:00Z",15.671,15.558,15.800,0.004,30,2.200,0.012,0
"2018-08-01T08:30:00Z","2018-08-01T09:00:00Z",15.488,15.343,15.703,0.009,30,2.200,0.017,0
"2018-08-01T09:00:00Z","2018-08-01T09:30:00Z",15.591,15.459,15.877,0.007,30,2.200,0.015,0
"2018-08-01T09:30:00Z","2018-08-01T10:00:00Z",15.753,15.531,16.042,0.016,30,2.200,0.023,0
"2018-08-01T10:00:00Z","2018-08-01T10:30:00Z",15.491,15.198,15.820,0.020,30,2.201,0.026,0
"2018-08-01T10:30:00Z","2018-08-01T11:00:00Z",15.332,15.137,15.616,0.016,30,2.200,0.023,0
"2018-08-01T11:00:00Z","2018-08-01T11:30:00Z",15.808,15.569,16.079,0.029,30,2.201,0.031,0
"2018-08-01T11:30:00Z","2018-08-01T12:00:00Z",16.270,16.023,16.541,0.023,30,2.201,0.028,0
"2018-08-01T12:00:00Z","2018-08-01T12:30:00Z",17.235,16.587,17.788,0.099,30,2.203,0.057,0
"2018-08-01T12:30:00Z","2018-08-01T13:00:00Z",18.162,17.700,18.683,0.136,30,2.204,0.067,0
"2018-08-01T13:00:00Z","2018-08-01T13:30:00Z",18.775,18.696,18.869,0.003,30,2.200,0.010,0
