startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-08-01T00:00:00Z","2019-08-01T00:02:00Z",0.30,0.00,0.62,0.05,30.00,0.16,0.04,,66.44,15.06,30.00,6.82,0.71,
"2019-08-01T00:02:00Z","2019-08-01T00:04:00Z",0.37,0.00,0.62,0.04,30.00,0.16,0.03,,355.08,28.70,30.00,6.95,0.98,
"2019-08-01T00:04:00Z","2019-08-01T00:06:00Z",0.56,0.33,0.92,0.04,30.00,0.16,0.03,,318.55,2.35,30.00,6.70,0.28,
"2019-08-01T00:06:00Z","2019-08-01T00:08:00Z",0.64,0.00,1.00,0.08,30.00,0.18,0.05,,333.57,20.93,30.00,6.88,0.84,
"2019-08-01T00:08:00Z","2019-08-01T00:10:00Z",0.35,0.00,0.67,0.05,30.00,0.16,0.04,,354.75,45.90,30.00,7.12,1.24,
"2019-08-01T00:10:00Z","2019-08-01T00:12:00Z",0.01,0.00,0.08,0.00,30.00,0.14,0.00,,98.12,22.74,30.00,6.90,0.87,
"2019-08-01T00:12:00Z","2019-08-01T00:14:00Z",0.05,0.00,0.37,0.01,30.00,0.15,0.02,,94.82,27.51,30.00,6.94,0.96,
"2019-08-01T00:14:00Z","2019-08-01T00:16:00Z",0.53,0.37,0.71,0.01,30.00,0.14,0.02,,325.36,1.57,30.00,6.69,0.23,
"2019-08-01T00:16:00Z","2019-08-01T00:18:00Z",0.59,0.42,0.73,0.01,30.00,0.14,0.02,,321.15,1.91,30.00,6.69,0.25,
"2019-08-01T00:18:00Z","2019-08-01T00:20:00Z",0.57,0.42,0.71,0.01,30.00,0.14,0.02,,322.06,1.85,30.00,6.69,0.25,
"2019-08-01T00:20:00Z","2019-08-01T00:22:00Z",0.52,0.25,0.67,0.01,30.00,0.15,0.02,,319.41,2.22,30.00,6.70,0.27,
"2019-08-01T00:22:00Z","2019-08-01T00:24:00Z",0.64,0.46,0.77,0.01,30.00,0.14,0.01,,315.11,2.46,30.00,6.70,0.29,
"2019-08-01T00:24:00Z","2019-08-01T00:26:00Z",0.80,0.62,1.00,0.01,30.00,0.14,0.02,,313.70,2.63,30.00,6.70,0.30,
"2019-08-01T00:26:00Z","2019-08-01T00:28:00Z",0.89,0.67,1.00,0.01,30.00,0.14,0.01,,313.28,2.61,30.00,6.70,0.29,
"2019-08-01T00:28:00Z","2019-08-01T00:30:00Z",0.92,0.79,1.04,0.00,30.00,0.14,0.01,,314.28,2.81,30.00,6.70,0.31,
"2019-08-01T00:30:00Z","2019-08-01T00:32:00Z",1.03,0.87,1.17,0.01,30.00,0.14,0.02,,311.46,2.93,30.00,6.70,0.31,
"2019-08-01T00:32:00Z","2019-08-01T00:34:00Z",1.19,1.00,1.33,0.01,30.00,0.14,0.02,,310.71,3.03,30.00,6.70,0.32,
"2019-08-01T00:34:00Z","2019-08-01T00:36:00Z",1.22,1.08,1.29,0.00,30.00,0.14,0.01,,309.09,3.09,30.00,6.70,0.32,
"2019-08-01T00:36:00Z","2019-08-01T00:38:00Z",1.23,1.12,1.33,0.00,30.00,0.14,0.01,,310.08,3.00,30.00,6.70,0.32,
"2019-08-01T00:38:00Z","2019-08-01T00:40:00Z",1.20,1.04,1.42,0.01,30.00,0.14,0.01,,310.46,2.90,30.00,6.70,0.31,
"2019-08-01T00:40:00Z","2019-08-01T00:42:00Z",1.20,1.04,1.33,0.01,30.00,0.14,0.01,,310.55,2.89,30.00,6.70,0.31,
"2019-08-01T00:42:00Z","2019-08-01T00:44:00Z",1.17,1.00,1.46,0.02,30.00,0.15,0.03,,312.00,2.89,30.00,6.70,0.31,
"2019-08-01T00:44:00Z","2019-08-01T00:46:00Z",1.46,1.08,1.67,0.02,30.00,0.15,0.03,,310.19,2.93,30.00,6.70,0.31,
"2019-08-01T00:46:00Z","2019-08-01T00:48:00Z",1.23,0.92,1.46,0.01,30.00,0.15,0.02,,309.86,3.05,30.00,6.70,0.32,
"2019-08-01T00:48:00Z","2019-08-01T00:50:00Z",1.18,1.08,1.37,0.00,30.00,0.14,0.01,,308.41,3.33,30.00,6.71,0.33,
"2019-08-01T00:50:00Z","2019-08-01T00:52:00Z",1.07,0.92,1.17,0.01,30.00,0.14,0.01,,313.72,2.72,30.00,6.70,0.30,
"2019-08-01T00:52:00Z","2019-08-01T00:54:00Z",1.12,0.92,1.29,0.01,30.00,0.14,0.02,,314.61,2.55,30.00,6.70,0.29,
"2019-08-01T00:54:00Z","2019-08-01T00:56:00Z",1.09,0.83,1.21,0.01,30.00,0.14,0.02,,314.26,2.82,30.00,6.70,0.31,
"2019-08-01T00:56:00Z","2019-08-01T00:58:00Z",0.91,0.71,1.12,0.01,30.00,0.14,0.02,,315.89,2.85,30.00,6.70,0.31,
"2019-08-01T00:58:00Z","2019-08-01T01:00:00Z",1.05,0.83,1.29,0.02,30.00,0.15,0.02,,313.24,3.14,30.00,6.70,0.32,
"2019-08-01T01:00:00Z","2019-08-01T01:02:00Z",1.06,0.87,1.21,0.01,30.00,0.14,0.02,,315.12,2.89,30.00,6.70,0.31,
"2019-08-01T01:02:00Z","2019-08-01T01:04:00Z",1.08,0.83,1.33,0.02,30.00,0.15,0.02,,314.60,2.85,30.00,6.70,0.31,
"2019-08-01T01:04:00Z","2019-08-01T01:06:00Z",1.17,0.98,1.37,0.01,30.00,0.14,0.02,,316.53,2.39,30.00,6.70,0.28,
"2019-08-01T01:06:00Z","2019-08-01T01:08:00Z",1.19,1.04,1.37,0.01,30.00,0.15,0.02,,316.00,2.66,30.00,6.70,0.30,
"2019-08-01T01:08:00Z","2019-08-01T01:10:00Z",1.01,0.83,1.21,0.01,30.00,0.14,0.02,,315.01,3.11,30.00,6.70,0.32,
"2019-08-01T01:10:00Z","2019-08-01T01:12:00Z",1.01,0.79,1.21,0.01,30.00,0.14,0.02,,311.52,3.30,30.00,6.71,0.33,
"2019-08-01T01:12:00Z","2019-08-01T01:14:00Z",1.09,0.92,1.33,0.01,30.00,0.14,0.02,,313.58,3.44,30.00,6.71,0.34,
"2019-08-01T01:14:00Z","2019-08-01T01:16:00Z",1.08,0.83,1.29,0.01,30.00,0.14,0.02,,316.57,3.03,30.00,6.70,0.32,
