startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2019-10-01T00:00:00Z","2019-10-01T00:30:00Z",98.24,97.83,98.49,0.04,30,0.20,0.04,0,18.798,18.376,19.145,0.036,30,2.201,0.035,0,18.466,18.004,18.848,0.047,30,0.876,0.040,0
"2019-10-01T00:30:00Z","2019-10-01T01:00:00Z",98.48,98.32,98.59,0.01,30,0.19,0.02,0,19.065,18.802,19.612,0.048,30,2.201,0.040,0,18.773,18.484,19.337,0.053,30,0.877,0.042,0
"2019-10-01T01:00:00Z","2019-10-01T01:30:00Z",98.57,98.40,98.72,0.01,30,0.19,0.02,0,19.106,18.651,19.640,0.090,30,2.203,0.055,0,18.828,18.364,19.381,0.098,30,0.878,0.057,0
"2019-10-01T01:30:00Z","2019-10-01T02:00:00Z",98.64,98.51,98.76,0.01,30,0.19,0.01,0,18.849,18.551,19.217,0.026,30,2.201,0.030,0,18.583,18.280,18.967,0.029,30,0.873,0.031,0
"2019-10-01T02:00:00Z","2019-10-01T02:30:00Z",98.74,98.65,98.98,0.00,30,0.19,0.01,0,19.007,18.535,19.662,0.094,30,2.203,0.056,0,18.757,18.277,19.451,0.098,30,0.878,0.057,0
"2019-10-01T02:30:00Z","2019-10-01T03:00:00Z",98.84,98.73,98.98,0.00,30,0.19,0.01,0,19.786,18.970,20.525,0.135,30,2.204,0.067,0,19.551,18.719,20.302,0.138,30,0.875,0.068,0
"2019-10-01T03:00:00Z","2019-10-01T03:30:00Z",97.88,95.82,98.87,0.77,30,0.37,0.16,1,20.945,20.452,21.359,0.058,30,2.202,0.044,0,20.549,20.209,20.910,0.024,30,0.862,0.028,0
"2019-10-01T03:30:00Z","2019-10-01T04:00:00Z",96.15,95.40,96.95,0.21,30,0.25,0.08,1,21.548,21.157,21.765,0.023,30,2.201,0.028,0,20.861,20.403,21.102,0.022,30,0.860,0.027,0
"2019-10-01T04:00:00Z","2019-10-01T04:30:00Z",97.01,95.44,97.61,0.24,30,0.26,0.09,1,21.194,20.934,21.407,0.014,30,2.200,0.022,0,20.653,20.339,20.920,0.019,30,0.862,0.025,0
"2019-10-01T04:30:00Z","2019-10-01T05:00:00Z",97.24,96.13,98.00,0.26,30,0.27,0.09,1,21.071,20.682,21.356,0.041,30,2.201,0.037,0,20.570,20.155,20.847,0.034,30,0.862,0.034,0
"2019-10-01T05:00:00Z","2019-10-01T05:30:00Z",96.55,95.68,97.31,0.17,30,0.24,0.08,1,21.174,20.414,21.401,0.078,30,2.202,0.051,0,20.556,19.805,20.835,0.086,30,0.871,0.053,0
"2019-10-01T05:30:00Z","2019-10-01T06:00:00Z",98.03,97.31,98.50,0.12,30,0.23,0.06,0,19.744,19.082,20.682,0.180,30,2.205,0.077,0,19.376,18.763,20.295,0.161,30,0.883,0.073,0
"2019-10-01T06:00:00Z","2019-10-01T06:30:00Z",98.70,98.44,98.91,0.02,30,0.20,0.02,0,19.860,19.123,20.669,0.239,30,2.207,0.089,0,19.603,18.826,20.431,0.258,30,0.884,0.093,0
"2019-10-01T06:30:00Z","2019-10-01T07:00:00Z",98.38,97.43,98.89,0.15,30,0.24,0.07,0,20.791,20.376,21.055,0.029,30,2.201,0.031,0,20.478,19.909,20.757,0.048,30,0.866,0.040,0
"2019-10-01T07:00:00Z","2019-10-01T07:30:00Z",96.84,94.81,98.38,1.55,30,0.49,0.23,1,21.103,20.571,21.341,0.044,30,2.201,0.038,0,20.534,20.185,20.685,0.020,30,0.861,0.026,0
"2019-10-01T07:30:00Z","2019-10-01T08:00:00Z",94.22,90.49,96.44,2.48,30,0.61,0.29,1,20.986,20.352,21.165,0.043,30,2.201,0.038,0,19.972,18.696,20.425,0.212,30,0.879,0.084,0
"2019-10-01T08:00:00Z","2019-10-01T08:30:00Z",92.71,90.32,94.13,1.06,30,0.42,0.19,0,19.381,18.707,20.238,0.196,30,2.206,0.081,0,18.122,17.672,18.555,0.074,30,0.877,0.050,0
"2019-10-01T08:30:00Z","2019-10-01T09:00:00Z",95.36,94.07,96.32,0.42,30,0.30,0.12,0,18.156,17.685,18.656,0.073,30,2.202,0.049,0,17.354,17.037,17.651,0.027,30,0.880,0.030,0
"2019-10-01T09:00:00Z","2019-10-01T09:30:00Z",96.94,96.28,97.42,0.11,30,0.23,0.06,0,17.132,16.367,17.664,0.139,30,2.204,0.068,0,16.594,15.763,17.033,0.132,30,0.894,0.066,0
"2019-10-01T09:30:00Z","2019-10-01T10:00:00Z",97.01,96.46,97.30,0.07,30,0.21,0.05,0,15.919,15.651,16.322,0.039,30,2.201,0.036,0,15.398,15.160,15.710,0.026,30,0.890,0.029,0
"2019-10-01T10:00:00Z","2019-10-01T10:30:00Z",96.05,94.79,97.32,0.48,30,0.32,0.13,0,15.551,15.490,15.643,0.002,30,2.200,0.008,0,14.876,14.663,15.173,0.021,30,0.890,0.026,0
"2019-10-01T10:30:00Z","2019-10-01T11:00:00Z",96.65,96.06,97.00,0.08,30,0.22,0.05,0,15.353,15.207,15.551,0.007,30,2.200,0.016,0,14.775,14.657,14.897,0.003,30,0.891,0.009,0
"2019-10-01T11:00:00Z","2019-10-01T11:30:00Z",96.50,95.20,96.97,0.32,30,0.28,0.10,0,14.901,14.381,15.202,0.062,30,2.202,0.046,0,14.301,13.575,14.655,0.113,30,0.903,0.061,0
"2019-10-01T11:30:00Z","2019-10-01T12:00:00Z",92.22,91.04,94.78,0.94,30,0.40,0.18,1,13.758,13.374,14.306,0.077,30,2.202,0.051,0,12.470,12.015,13.433,0.170,30,0.911,0.075,0
