startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2019-10-01T00:00:00Z","2019-10-01T00:01:00Z",97.83,97.83,97.83,0.00,1,0.19,,0,18.632,18.632,18.632,0.000,1,2.200,,0,18.235,18.235,18.235,0.000,1,0.873,,0
"2019-10-01T00:01:00Z","2019-10-01T00:02:00Z",97.93,97.93,97.93,0.00,1,0.19,,0,18.646,18.646,18.646,0.000,1,2.200,,0,18.265,18.265,18.265,0.000,1,0.873,,0
"2019-10-01T00:02:00Z","2019-10-01T00:03:00Z",97.84,97.84,97.84,0.00,1,0.19,,0,18.565,18.565,18.565,0.000,1,2.200,,0,18.170,18.170,18.170,0.000,1,0.874,,0
"2019-10-01T00:03:00Z","2019-10-01T00:04:00Z",97.88,97.88,97.88,0.00,1,0.19,,0,18.537,18.537,18.537,0.000,1,2.200,,0,18.148,18.148,18.148,0.000,1,0.874,,0
"2019-10-01T00:04:00Z","2019-10-01T00:05:00Z",98.03,98.03,98.03,0.00,1,0.19,,0,18.595,18.595,18.595,0.000,1,2.200,,0,18.231,18.231,18.231,0.000,1,0.874,,0
"2019-10-01T00:05:00Z","2019-10-01T00:06:00Z",98.27,98.27,98.27,0.00,1,0.19,,0,18.909,18.909,18.909,0.000,1,2.200,,0,18.583,18.583,18.583,0.000,1,0.872,,0
"2019-10-01T00:06:00Z","2019-10-01T00:07:00Z",98.16,98.16,98.16,0.00,1,0.19,,0,18.784,18.784,18.784,0.000,1,2.200,,0,18.440,18.440,18.440,0.000,1,0.873,,0
"2019-10-01T00:07:00Z","2019-10-01T00:08:00Z",98.15,98.15,98.15,0.00,1,0.19,,0,18.735,18.735,18.735,0.000,1,2.200,,0,18.389,18.389,18.389,0.000,1,0.873,,0
"2019-10-01T00:08:00Z","2019-10-01T00:09:00Z",98.30,98.30,98.30,0.00,1,0.19,,0,18.874,18.874,18.874,0.000,1,2.200,,0,18.553,18.553,18.553,0.000,1,0.872,,0
"2019-10-01T00:09:00Z","2019-10-01T00:10:00Z",98.15,98.15,98.15,0.00,1,0.19,,0,18.755,18.755,18.755,0.000,1,2.200,,0,18.410,18.410,18.410,0.000,1,0.873,,0
