startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2019-07-01T00:00:00Z","2019-07-01T00:30:00Z",76.71,75.16,81.49,2.41,30,0.60,0.28,1,21.644,21.582,21.818,0.002,30,2.200,0.008,0,17.328,16.994,18.460,0.120,30,0.861,0.063,0
"2019-07-01T00:30:00Z","2019-07-01T01:00:00Z",78.91,75.31,84.13,8.92,30,1.11,0.55,1,21.348,20.809,21.638,0.085,30,2.203,0.053,0,17.481,16.954,18.073,0.119,30,0.867,0.063,0
"2019-07-01T01:00:00Z","2019-07-01T01:30:00Z",86.14,83.60,88.52,1.85,30,0.53,0.25,1,20.614,20.404,20.824,0.017,30,2.201,0.024,0,18.166,17.777,18.506,0.028,30,0.863,0.031,0
"2019-07-01T01:30:00Z","2019-07-01T02:00:00Z",90.59,88.84,92.76,1.12,30,0.43,0.19,1,19.840,19.464,20.377,0.056,30,2.202,0.043,0,18.207,17.760,18.618,0.034,30,0.870,0.034,0
"2019-07-01T02:00:00Z","2019-07-01T02:30:00Z",93.58,90.36,95.00,1.68,30,0.51,0.24,1,18.972,18.582,19.427,0.061,30,2.202,0.045,0,17.865,17.576,18.179,0.022,30,0.874,0.027,0
"2019-07-01T02:30:00Z","2019-07-01T03:00:00Z",94.34,92.83,95.37,0.59,30,0.34,0.14,1,18.553,18.385,18.809,0.017,30,2.201,0.024,0,17.579,17.326,17.740,0.009,30,0.872,0.017,0
"2019-07-01T03:00:00Z","2019-07-01T03:30:00Z",93.28,90.13,94.70,1.33,30,0.46,0.21,1,18.559,18.269,19.014,0.033,30,2.201,0.033,0,17.403,17.250,17.609,0.012,30,0.875,0.020,0
"2019-07-01T03:30:00Z","2019-07-01T04:00:00Z",93.71,92.59,94.71,0.42,30,0.30,0.12,0,18.296,18.041,18.571,0.018,30,2.201,0.024,0,17.217,17.009,17.380,0.009,30,0.876,0.017,0
"2019-07-01T04:00:00Z","2019-07-01T04:30:00Z",94.59,94.05,95.24,0.09,30,0.22,0.05,0,18.051,17.768,18.222,0.011,30,2.200,0.019,0,17.122,16.907,17.395,0.014,30,0.878,0.021,0
"2019-07-01T04:30:00Z","2019-07-01T05:00:00Z",94.48,92.91,96.02,0.56,30,0.33,0.14,1,17.956,17.603,18.233,0.024,30,2.201,0.028,0,17.009,16.703,17.287,0.021,30,0.878,0.027,0
"2019-07-01T05:00:00Z","2019-07-01T05:30:00Z",94.87,94.26,95.72,0.20,30,0.25,0.08,0,18.047,17.887,18.199,0.008,30,2.200,0.016,0,17.164,16.934,17.409,0.017,30,0.877,0.024,0
"2019-07-01T05:30:00Z","2019-07-01T06:00:00Z",96.39,95.88,97.00,0.13,30,0.23,0.07,0,17.882,17.653,18.116,0.017,30,2.201,0.024,0,17.252,16.960,17.489,0.022,30,0.879,0.027,0
"2019-07-01T06:00:00Z","2019-07-01T06:30:00Z",96.60,95.95,97.20,0.12,30,0.23,0.06,0,18.118,17.732,18.349,0.027,30,2.201,0.030,0,17.521,17.119,17.790,0.027,30,0.876,0.030,0
"2019-07-01T06:30:00Z","2019-07-01T07:00:00Z",94.86,93.31,96.41,0.72,30,0.36,0.15,1,18.595,18.424,18.735,0.009,30,2.200,0.017,0,17.708,17.555,17.892,0.009,30,0.872,0.018,0
"2019-07-01T07:00:00Z","2019-07-01T07:30:00Z",93.58,91.81,94.66,0.44,30,0.31,0.12,1,18.662,18.522,18.809,0.008,30,2.200,0.016,0,17.557,17.339,17.724,0.010,30,0.872,0.019,0
"2019-07-01T07:30:00Z","2019-07-01T08:00:00Z",89.80,87.22,92.62,1.91,30,0.54,0.25,1,19.063,18.784,19.230,0.018,30,2.201,0.024,0,17.300,16.938,17.630,0.030,30,0.870,0.031,0
"2019-07-01T08:00:00Z","2019-07-01T08:30:00Z",89.99,86.21,93.76,5.35,30,0.87,0.42,1,19.015,18.566,19.328,0.071,30,2.202,0.049,0,17.283,16.856,17.762,0.049,30,0.875,0.040,0
"2019-07-01T08:30:00Z","2019-07-01T09:00:00Z",93.96,92.08,95.04,0.56,30,0.33,0.14,1,18.176,18.037,18.540,0.020,30,2.201,0.026,0,17.140,16.998,17.310,0.005,30,0.875,0.013,0
"2019-07-01T09:00:00Z","2019-07-01T09:30:00Z",94.93,93.99,95.99,0.25,30,0.26,0.09,1,17.934,17.725,18.125,0.016,30,2.200,0.023,0,17.062,16.796,17.322,0.021,30,0.877,0.027,0
"2019-07-01T09:30:00Z","2019-07-01T10:00:00Z",94.76,94.17,95.26,0.10,30,0.22,0.06,1,18.007,17.825,18.251,0.014,30,2.200,0.022,0,17.106,16.903,17.431,0.020,30,0.876,0.026,0
"2019-07-01T10:00:00Z","2019-07-01T10:30:00Z",93.02,90.64,94.48,0.96,30,0.40,0.18,1,18.445,18.097,18.760,0.031,30,2.201,0.032,0,17.248,16.950,17.509,0.020,30,0.872,0.026,0
"2019-07-01T10:30:00Z","2019-07-01T11:00:00Z",89.64,86.56,92.81,2.84,30,0.64,0.31,1,18.915,18.675,19.241,0.021,30,2.201,0.026,0,17.126,16.627,17.612,0.061,30,0.875,0.045,0
"2019-07-01T11:00:00Z","2019-07-01T11:30:00Z",93.01,91.74,94.23,0.48,30,0.32,0.13,1,18.698,18.531,18.873,0.008,30,2.200,0.017,0,17.496,17.306,17.716,0.010,30,0.872,0.018,0
"2019-07-01T11:30:00Z","2019-07-01T12:00:00Z",92.17,89.44,93.69,1.19,30,0.44,0.20,1,18.896,18.676,19.100,0.020,30,2.201,0.026,0,17.549,17.210,17.790,0.020,30,0.871,0.026,0
"2019-07-01T12:00:00Z","2019-07-01T12:30:00Z",91.84,90.06,93.41,0.61,30,0.34,0.14,1,18.872,18.572,19.064,0.015,30,2.200,0.023,0,17.469,17.263,17.736,0.016,30,0.870,0.023,0
"2019-07-01T12:30:00Z","2019-07-01T13:00:00Z",93.23,92.08,94.72,0.51,30,0.32,0.13,1,18.813,18.651,19.078,0.010,30,2.200,0.018,0,17.647,17.436,17.882,0.010,30,0.872,0.018,0
"2019-07-01T13:00:00Z","2019-07-01T13:30:00Z",90.19,87.81,93.81,2.42,30,0.60,0.28,1,19.127,18.789,19.337,0.022,30,2.201,0.027,0,17.431,17.019,17.778,0.030,30,0.869,0.031,0
"2019-07-01T13:30:00Z","2019-07-01T14:00:00Z",88.86,87.11,91.89,1.63,30,0.50,0.23,1,19.456,19.253,19.723,0.013,30,2.200,0.021,0,17.520,17.298,17.951,0.028,30,0.867,0.030,0
"2019-07-01T14:00:00Z","2019-07-01T14:30:00Z",86.44,84.93,87.89,0.68,30,0.36,0.15,1,20.115,19.754,20.406,0.040,30,2.201,0.036,0,17.732,17.533,17.880,0.009,30,0.861,0.017,0
"2019-07-01T14:30:00Z","2019-07-01T15:00:00Z",82.87,80.73,86.80,2.44,30,0.60,0.29,1,20.569,20.416,20.732,0.011,30,2.200,0.019,0,17.507,17.193,18.137,0.051,30,0.862,0.041,0
"2019-07-01T15:00:00Z","2019-07-01T15:30:00Z",81.88,79.52,85.17,1.90,30,0.54,0.25,1,20.787,20.716,20.846,0.001,30,2.200,0.006,0,17.529,17.064,18.189,0.078,30,0.865,0.051,0
"2019-07-01T15:30:00Z","2019-07-01T16:00:00Z",81.66,78.90,84.05,1.35,30,0.47,0.21,1,20.964,20.798,21.147,0.008,30,2.200,0.017,0,17.660,17.242,18.073,0.034,30,0.858,0.034,0
"2019-07-01T16:00:00Z","2019-07-01T16:30:00Z",79.59,77.64,81.83,1.17,30,0.44,0.20,1,21.177,21.089,21.260,0.003,30,2.200,0.010,0,17.461,16.998,17.956,0.059,30,0.859,0.044,0
"2019-07-01T16:30:00Z","2019-07-01T17:00:00Z",78.45,76.78,80.36,0.81,30,0.38,0.16,1,21.192,21.046,21.405,0.008,30,2.200,0.016,0,17.247,17.004,17.660,0.031,30,0.856,0.032,0
"2019-07-01T17:00:00Z","2019-07-01T17:30:00Z",75.38,73.71,77.24,0.82,30,0.38,0.17,1,21.841,21.485,22.270,0.043,30,2.201,0.038,0,17.243,16.982,17.694,0.028,30,0.850,0.030,0
"2019-07-01T17:30:00Z","2019-07-01T18:00:00Z",73.92,72.38,75.08,0.44,30,0.31,0.12,1,22.335,22.171,22.519,0.010,30,2.200,0.018,0,17.410,17.115,17.623,0.023,30,0.848,0.028,0
"2019-07-01T18:00:00Z","2019-07-01T18:30:00Z",76.37,73.53,79.52,2.84,30,0.64,0.31,1,22.032,21.604,22.392,0.078,30,2.202,0.051,0,17.632,17.304,17.975,0.021,30,0.854,0.026,0
"2019-07-01T18:30:00Z","2019-07-01T19:00:00Z",83.11,79.61,88.46,7.65,30,1.03,0.51,1,21.141,20.387,21.573,0.103,30,2.203,0.059,0,18.105,17.786,18.627,0.056,30,0.866,0.043,0
"2019-07-01T19:00:00Z","2019-07-01T19:30:00Z",89.73,88.70,91.07,0.39,30,0.30,0.11,1,20.418,20.307,20.566,0.006,30,2.200,0.014,0,18.626,18.368,18.994,0.018,30,0.862,0.024,0
"2019-07-01T19:30:00Z","2019-07-01T20:00:00Z",88.32,86.51,89.62,0.39,30,0.30,0.11,1,20.644,20.551,20.736,0.002,30,2.200,0.008,0,18.596,18.330,18.865,0.013,30,0.861,0.021,0
"2019-07-01T20:00:00Z","2019-07-01T20:30:00Z",87.32,85.74,89.21,0.45,30,0.31,0.12,1,20.792,20.650,20.961,0.010,30,2.200,0.018,0,18.560,18.128,18.915,0.026,30,0.861,0.030,0
"2019-07-01T20:30:00Z","2019-07-01T21:00:00Z",85.54,83.89,87.74,1.25,30,0.45,0.20,1,21.310,20.964,21.465,0.025,30,2.201,0.029,0,18.737,18.541,19.066,0.011,30,0.856,0.019,0
"2019-07-01T21:00:00Z","2019-07-01T21:30:00Z",84.42,83.53,85.71,0.30,30,0.28,0.10,1,21.325,21.245,21.447,0.004,30,2.200,0.012,0,18.544,18.341,18.867,0.012,30,0.857,0.020,0
"2019-07-01T21:30:00Z","2019-07-01T22:00:00Z",82.59,80.44,84.70,1.17,30,0.44,0.20,1,21.454,21.296,21.650,0.014,30,2.200,0.022,0,18.319,18.065,18.597,0.017,30,0.854,0.024,0
