startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-10-01T00:00:00Z","2019-10-01T00:30:00Z",95.07537,95.06070,95.09070,0.00007,30.00000,0.01748,0.00157,0,100.67326,0.07746,0
"2019-10-01T00:30:00Z","2019-10-01T01:00:00Z",95.05237,95.04071,95.06070,0.00004,30.00000,0.01736,0.00118,0,100.64274,0.07740,0
"2019-10-01T01:00:00Z","2019-10-01T01:30:00Z",95.05870,95.04071,95.07071,0.00006,30.00000,0.01745,0.00147,0,100.64849,0.07744,0
"2019-10-01T01:30:00Z","2019-10-01T02:00:00Z",95.03404,95.00070,95.04071,0.00013,30.00000,0.01771,0.00211,0,100.62813,0.07749,0
"2019-10-01T02:00:00Z","2019-10-01T02:30:00Z",95.02237,95.00070,95.03070,0.00007,30.00000,0.01747,0.00152,0,100.61216,0.07744,0
"2019-10-01T02:30:00Z","2019-10-01T03:00:00Z",95.01070,94.99070,95.03070,0.00023,30.00000,0.01806,0.00275,0,100.58219,0.07754,0
"2019-10-01T03:00:00Z","2019-10-01T03:30:00Z",95.03370,95.01070,95.05070,0.00009,30.00000,0.01755,0.00174,0,100.58097,0.07729,0
"2019-10-01T03:30:00Z","2019-10-01T04:00:00Z",95.03570,94.99070,95.05070,0.00013,30.00000,0.01769,0.00208,0,100.57051,0.07721,0
"2019-10-01T04:00:00Z","2019-10-01T04:30:00Z",95.04304,95.02070,95.06070,0.00014,30.00000,0.01774,0.00218,0,100.58574,0.07728,1
"2019-10-01T04:30:00Z","2019-10-01T05:00:00Z",95.03870,95.02070,95.08070,0.00040,30.00000,0.01870,0.00366,0,100.58377,0.07755,0
"2019-10-01T05:00:00Z","2019-10-01T05:30:00Z",95.08770,95.08070,95.10071,0.00004,30.00000,0.01734,0.00109,0,100.63373,0.07721,0
"2019-10-01T05:30:00Z","2019-10-01T06:00:00Z",95.08337,95.06070,95.10071,0.00010,30.00000,0.01759,0.00185,0,100.66051,0.07745,0
"2019-10-01T06:00:00Z","2019-10-01T06:30:00Z",95.09637,95.06070,95.12071,0.00027,30.00000,0.01820,0.00298,0,100.67129,0.07766,0
"2019-10-01T06:30:00Z","2019-10-01T07:00:00Z",95.14404,95.12071,95.16071,0.00009,30.00000,0.01755,0.00175,0,100.70094,0.07740,0
"2019-10-01T07:00:00Z","2019-10-01T07:30:00Z",95.18205,95.16071,95.19071,0.00009,30.00000,0.01754,0.00171,0,100.73499,0.07733,0
"2019-10-01T07:30:00Z","2019-10-01T08:00:00Z",95.21672,95.19071,95.23072,0.00014,30.00000,0.01774,0.00218,0,100.77582,0.07728,0
"2019-10-01T08:00:00Z","2019-10-01T08:30:00Z",95.26205,95.24072,95.27072,0.00009,30.00000,0.01756,0.00178,0,100.86065,0.07737,0
"2019-10-01T08:30:00Z","2019-10-01T09:00:00Z",95.30639,95.27072,95.33072,0.00027,30.00000,0.01823,0.00302,0,100.93380,0.07780,0
"2019-10-01T09:00:00Z","2019-10-01T09:30:00Z",95.31106,95.30072,95.33072,0.00014,30.00000,0.01774,0.00217,0,100.96110,0.07791,0
"2019-10-01T09:30:00Z","2019-10-01T10:00:00Z",95.20672,95.15071,95.29073,0.00215,30.00000,0.02413,0.00846,0,100.87796,0.07990,1
"2019-10-01T10:00:00Z","2019-10-01T10:30:00Z",95.36639,95.24072,95.46074,0.00434,30.00000,0.02958,0.01203,0,101.05590,0.08208,0
"2019-10-01T10:30:00Z","2019-10-01T11:00:00Z",95.52874,95.46074,95.56074,0.00106,30.00000,0.02092,0.00596,0,101.23217,0.07922,0
"2019-10-01T11:00:00Z","2019-10-01T11:30:00Z",95.56274,95.54075,95.58074,0.00013,30.00000,0.01769,0.00206,0,101.27852,0.07846,0
"2019-10-01T11:30:00Z","2019-10-01T12:00:00Z",95.60275,95.57075,95.64075,0.00022,30.00000,0.01805,0.00273,0,101.34856,0.07875,0
"2019-10-01T12:00:00Z","2019-10-01T12:30:00Z",95.67909,95.65075,95.72076,0.00042,30.00000,0.01876,0.00375,0,101.44331,0.07915,0
"2019-10-01T12:30:00Z","2019-10-01T13:00:00Z",95.72809,95.71076,95.75076,0.00015,30.00000,0.01778,0.00225,0,101.50024,0.07894,0
"2019-10-01T13:00:00Z","2019-10-01T13:30:00Z",95.67042,95.63075,95.71076,0.00071,30.00000,0.01975,0.00485,0,101.44063,0.07943,0
"2019-10-01T13:30:00Z","2019-10-01T14:00:00Z",95.61675,95.57075,95.66075,0.00113,30.00000,0.02113,0.00613,0,101.38482,0.07977,0
"2019-10-01T14:00:00Z","2019-10-01T14:30:00Z",95.61608,95.59074,95.63075,0.00018,30.00000,0.01787,0.00243,0,101.38592,0.07888,0
"2019-10-01T14:30:00Z","2019-10-01T15:00:00Z",95.62808,95.61075,95.65075,0.00010,30.00000,0.01759,0.00185,0,101.40222,0.07886,1
"2019-10-01T15:00:00Z","2019-10-01T15:30:00Z",95.65675,95.64075,95.69075,0.00027,30.00000,0.01820,0.00298,0,101.43012,0.07897,0
"2019-10-01T15:30:00Z","2019-10-01T16:00:00Z",95.70775,95.69075,95.73075,0.00015,30.00000,0.01776,0.00221,0,101.47827,0.07879,1
"2019-10-01T16:00:00Z","2019-10-01T16:30:00Z",95.70209,95.68076,95.72076,0.00007,30.00000,0.01748,0.00157,0,101.46955,0.07863,1
"2019-10-01T16:30:00Z","2019-10-01T17:00:00Z",95.70042,95.69075,95.71076,0.00007,30.00000,0.01748,0.00155,0,101.46583,0.07858,0
"2019-10-01T17:00:00Z","2019-10-01T17:30:00Z",95.70976,95.68076,95.75076,0.00066,30.00000,0.01961,0.00471,0,101.47704,0.07919,0
"2019-10-01T17:30:00Z","2019-10-01T18:00:00Z",95.72376,95.69075,95.76076,0.00061,30.00000,0.01941,0.00450,0,101.49151,0.07911,0
"2019-10-01T18:00:00Z","2019-10-01T18:30:00Z",95.74242,95.72076,95.77076,0.00037,30.00000,0.01859,0.00353,0,101.50373,0.07872,0
"2019-10-01T18:30:00Z","2019-10-01T19:00:00Z",95.84743,95.78076,95.90077,0.00157,30.00000,0.02249,0.00725,0,101.61258,0.07995,0
"2019-10-01T19:00:00Z","2019-10-01T19:30:00Z",95.86510,95.79076,95.90077,0.00169,30.00000,0.02282,0.00750,0,101.65239,0.08040,0
"2019-10-01T19:30:00Z","2019-10-01T20:00:00Z",95.76476,95.73075,95.79076,0.00022,30.00000,0.01803,0.00270,0,101.56521,0.07924,0
"2019-10-01T20:00:00Z","2019-10-01T20:30:00Z",95.70409,95.67075,95.74076,0.00080,30.00000,0.02005,0.00515,0,101.51239,0.07995,0
"2019-10-01T20:30:00Z","2019-10-01T21:00:00Z",95.76609,95.69075,95.83076,0.00199,30.00000,0.02369,0.00815,0,101.57975,0.08114,0
"2019-10-01T21:00:00Z","2019-10-01T21:30:00Z",95.79910,95.78076,95.82077,0.00019,30.00000,0.01794,0.00254,0,101.62040,0.07960,0
"2019-10-01T21:30:00Z","2019-10-01T22:00:00Z",95.82543,95.80076,95.85077,0.00018,30.00000,0.01790,0.00248,0,101.65288,0.07967,0
"2019-10-01T22:00:00Z","2019-10-01T22:30:00Z",95.79110,95.78076,95.80076,0.00005,30.00000,0.01740,0.00131,0,101.62298,0.07961,0
"2019-10-01T22:30:00Z","2019-10-01T23:00:00Z",95.81543,95.79076,95.84076,0.00047,30.00000,0.01895,0.00397,0,101.65720,0.08013,0
"2019-10-01T23:00:00Z","2019-10-01T23:30:00Z",95.82910,95.80076,95.85077,0.00028,30.00000,0.01827,0.00307,0,101.68002,0.08004,0
"2019-10-01T23:30:00Z","2019-10-02T00:00:00Z",95.86210,95.83076,95.88077,0.00012,30.00000,0.01764,0.00196,0,101.72054,0.07998,0
"2019-10-02T00:00:00Z","2019-10-02T00:30:00Z",95.85777,95.84076,95.89077,0.00026,30.00000,0.01819,0.00296,0,101.72233,0.08021,0
"2019-10-02T00:30:00Z","2019-10-02T01:00:00Z",95.82710,95.80076,95.86077,0.00042,30.00000,0.01877,0.00376,0,101.69353,0.08040,0
"2019-10-02T01:00:00Z","2019-10-02T01:30:00Z",95.81276,95.80076,95.84076,0.00015,30.00000,0.01779,0.00227,0,101.67932,0.08015,0
"2019-10-02T01:30:00Z","2019-10-02T02:00:00Z",95.81543,95.80076,95.82077,0.00004,30.00000,0.01735,0.00115,0,101.68600,0.08007,1
"2019-10-02T02:00:00Z","2019-10-02T02:30:00Z",95.81543,95.79076,95.84076,0.00031,30.00000,0.01836,0.00321,0,101.69100,0.08040,1
"2019-10-02T02:30:00Z","2019-10-02T03:00:00Z",95.80610,95.78076,95.83076,0.00027,30.00000,0.01823,0.00302,0,101.68284,0.08039,1
"2019-10-02T03:00:00Z","2019-10-02T03:30:00Z",95.81976,95.77076,95.85077,0.00052,30.00000,0.01911,0.00416,0,101.69389,0.08057,0
"2019-10-02T03:30:00Z","2019-10-02T04:00:00Z",95.81876,95.78076,95.87077,0.00077,30.00000,0.01996,0.00506,0,101.69387,0.08083,1
"2019-10-02T04:00:00Z","2019-10-02T04:30:00Z",95.87277,95.85077,95.89077,0.00008,30.00000,0.01750,0.00162,0,101.75129,0.08020,0
"2019-10-02T04:30:00Z","2019-10-02T05:00:00Z",95.88277,95.86077,95.91077,0.00009,30.00000,0.01755,0.00176,0,101.76446,0.08021,0
"2019-10-02T05:00:00Z","2019-10-02T05:30:00Z",95.90110,95.88077,95.92077,0.00017,30.00000,0.01784,0.00237,0,101.78699,0.08033,1
"2019-10-02T05:30:00Z","2019-10-02T06:00:00Z",95.89944,95.87077,95.94077,0.00058,30.00000,0.01933,0.00441,0,101.78975,0.08079,1
"2019-10-02T06:00:00Z","2019-10-02T06:30:00Z",95.96477,95.94077,95.98077,0.00020,30.00000,0.01795,0.00256,0,101.85820,0.08049,1
"2019-10-02T06:30:00Z","2019-10-02T07:00:00Z",95.94411,95.93078,95.96078,0.00010,30.00000,0.01758,0.00182,0,101.84286,0.08052,1
"2019-10-02T07:00:00Z","2019-10-02T07:30:00Z",95.94244,95.93078,95.96078,0.00011,30.00000,0.01762,0.00192,0,101.84290,0.08055,0
"2019-10-02T07:30:00Z","2019-10-02T08:00:00Z",95.93144,95.92077,95.95077,0.00009,30.00000,0.01754,0.00172,0,101.83609,0.08060,0
"2019-10-02T08:00:00Z","2019-10-02T08:30:00Z",95.96244,95.94077,95.98077,0.00029,30.00000,0.01829,0.00311,0,101.87362,0.08092,0
"2019-10-02T08:30:00Z","2019-10-02T09:00:00Z",95.99578,95.98077,96.01078,0.00009,30.00000,0.01756,0.00178,0,101.90936,0.08074,1
"2019-10-02T09:00:00Z","2019-10-02T09:30:00Z",96.01911,96.00078,96.03078,0.00008,30.00000,0.01752,0.00167,0,101.93458,0.08073,0
"2019-10-02T09:30:00Z","2019-10-02T10:00:00Z",96.03478,96.00078,96.05078,0.00027,30.00000,0.01820,0.00298,0,101.95623,0.08101,0
"2019-10-02T10:00:00Z","2019-10-02T10:30:00Z",96.05445,96.02078,96.08078,0.00037,30.00000,0.01857,0.00351,0,101.98335,0.08120,1
"2019-10-02T10:30:00Z","2019-10-02T11:00:00Z",96.08412,96.07079,96.09078,0.00003,30.00000,0.01732,0.00100,0,102.02169,0.08099,0
"2019-10-02T11:00:00Z","2019-10-02T11:30:00Z",96.08545,96.07079,96.10079,0.00012,30.00000,0.01767,0.00202,0,102.02535,0.08113,0
"2019-10-02T11:30:00Z","2019-10-02T12:00:00Z",96.07712,96.07079,96.09078,0.00003,30.00000,0.01732,0.00101,0,102.01747,0.08105,0
"2019-10-02T12:00:00Z","2019-10-02T12:30:00Z",96.06845,96.05078,96.08078,0.00007,30.00000,0.01748,0.00157,0,102.00919,0.08110,0
"2019-10-02T12:30:00Z","2019-10-02T13:00:00Z",96.09478,96.08078,96.11079,0.00005,30.00000,0.01740,0.00132,0,102.03864,0.08114,0
"2019-10-02T13:00:00Z","2019-10-02T13:30:00Z",96.08812,96.07079,96.10079,0.00003,30.00000,0.01733,0.00107,0,102.03414,0.08118,0
"2019-10-02T13:30:00Z","2019-10-02T14:00:00Z",96.09912,96.08078,96.13079,0.00027,30.00000,0.01822,0.00300,0,102.04346,0.08136,0
"2019-10-02T14:00:00Z","2019-10-02T14:30:00Z",96.16513,96.14079,96.18079,0.00017,30.00000,0.01785,0.00238,0,102.11542,0.08134,0
"2019-10-02T14:30:00Z","2019-10-02T15:00:00Z",96.19713,96.17079,96.22080,0.00021,30.00000,0.01800,0.00265,0,102.14948,0.08137,0
"2019-10-02T15:00:00Z","2019-10-02T15:30:00Z",96.22813,96.22080,96.24080,0.00005,30.00000,0.01738,0.00126,0,102.18092,0.08123,1
"2019-10-02T15:30:00Z","2019-10-02T16:00:00Z",96.22746,96.20079,96.24080,0.00006,30.00000,0.01742,0.00138,0,102.17033,0.08108,1
"2019-10-02T16:00:00Z","2019-10-02T16:30:00Z",96.24046,96.23079,96.25080,0.00005,30.00000,0.01740,0.00131,0,102.18800,0.08113,1
"2019-10-02T16:30:00Z","2019-10-02T17:00:00Z",96.25180,96.23079,96.27080,0.00006,30.00000,0.01745,0.00147,0,102.19572,0.08107,0
"2019-10-02T17:00:00Z","2019-10-02T17:30:00Z",96.21713,96.21080,96.23079,0.00004,30.00000,0.01737,0.00122,0,102.16119,0.08107,1
"2019-10-02T17:30:00Z","2019-10-02T18:00:00Z",96.21946,96.21080,96.23079,0.00003,30.00000,0.01733,0.00104,1,102.16080,0.08103,1
"2019-10-02T18:00:00Z","2019-10-02T18:30:00Z",96.20046,96.18079,96.22080,0.00014,30.00000,0.01774,0.00217,0,102.13370,0.08098,0
"2019-10-02T18:30:00Z","2019-10-02T19:00:00Z",96.17212,96.13079,96.19079,0.00048,30.00000,0.01897,0.00400,0,102.09677,0.08114,1
"2019-10-02T19:00:00Z","2019-10-02T19:30:00Z",96.11612,96.08078,96.14079,0.00039,30.00000,0.01866,0.00361,0,102.03218,0.08092,0
"2019-10-02T19:30:00Z","2019-10-02T20:00:00Z",96.09879,96.07079,96.12078,0.00018,30.00000,0.01787,0.00242,0,102.00964,0.08063,1
"2019-10-02T20:00:00Z","2019-10-02T20:30:00Z",96.05345,95.96078,96.12078,0.00243,30.00000,0.02489,0.00900,0,101.96286,0.08270,0
"2019-10-02T20:30:00Z","2019-10-02T21:00:00Z",96.03311,95.98077,96.09078,0.00058,30.00000,0.01933,0.00441,0,101.94418,0.08104,0
"2019-10-02T21:00:00Z","2019-10-02T21:30:00Z",96.15079,96.09078,96.18079,0.00053,30.00000,0.01915,0.00421,0,102.07690,0.08126,0
"2019-10-02T21:30:00Z","2019-10-02T22:00:00Z",96.15512,96.12078,96.20079,0.00045,30.00000,0.01885,0.00386,0,102.09540,0.08146,0
"2019-10-02T22:00:00Z","2019-10-02T22:30:00Z",96.24046,96.20079,96.27080,0.00049,30.00000,0.01899,0.00403,0,102.19492,0.08174,0
"2019-10-02T22:30:00Z","2019-10-02T23:00:00Z",96.20546,96.15079,96.26080,0.00147,30.00000,0.02217,0.00699,0,102.16503,0.08274,0
"2019-10-02T23:00:00Z","2019-10-02T23:30:00Z",96.12945,96.11079,96.15079,0.00010,30.00000,0.01759,0.00184,0,102.09066,0.08154,0
"2019-10-02T23:30:00Z","2019-10-03T00:00:00Z",96.11779,96.11079,96.13079,0.00006,30.00000,0.01744,0.00145,0,102.08087,0.08153,0
"2019-10-03T00:00:00Z","2019-10-03T00:30:00Z",96.11545,96.09078,96.14079,0.00035,30.00000,0.01851,0.00342,0,102.08010,0.08183,0
"2019-10-03T00:30:00Z","2019-10-03T01:00:00Z",96.08879,96.04078,96.13079,0.00093,30.00000,0.02048,0.00556,0,102.05682,0.08242,0
"2019-10-03T01:00:00Z","2019-10-03T01:30:00Z",96.04312,96.03078,96.05078,0.00006,30.00000,0.01743,0.00141,0,102.01139,0.08163,0
"2019-10-03T01:30:00Z","2019-10-03T02:00:00Z",96.02911,96.01078,96.04078,0.00010,30.00000,0.01757,0.00180,0,101.99515,0.08164,0
"2019-10-03T02:00:00Z","2019-10-03T02:30:00Z",96.04378,96.02078,96.06078,0.00011,30.00000,0.01763,0.00193,0,102.01498,0.08173,0
"2019-10-03T02:30:00Z","2019-10-03T03:00:00Z",96.01945,96.00078,96.03078,0.00009,30.00000,0.01756,0.00178,0,101.99096,0.08172,0
"2019-10-03T03:00:00Z","2019-10-03T03:30:00Z",95.99578,95.97078,96.01078,0.00010,30.00000,0.01759,0.00184,0,101.96508,0.08170,0
"2019-10-03T03:30:00Z","2019-10-03T04:00:00Z",95.96544,95.95077,95.99078,0.00020,30.00000,0.01795,0.00257,0,101.93228,0.08174,0
"2019-10-03T04:00:00Z","2019-10-03T04:30:00Z",95.92577,95.88077,95.96078,0.00047,30.00000,0.01895,0.00398,0,101.88117,0.08190,0
"2019-10-03T04:30:00Z","2019-10-03T05:00:00Z",95.85810,95.84076,95.88077,0.00019,30.00000,0.01793,0.00253,0,101.80832,0.08158,0
"2019-10-03T05:00:00Z","2019-10-03T05:30:00Z",95.81776,95.80076,95.85077,0.00037,30.00000,0.01857,0.00350,0,101.76232,0.08166,0
"2019-10-03T05:30:00Z","2019-10-03T06:00:00Z",95.82243,95.80076,95.83076,0.00006,30.00000,0.01744,0.00144,0,101.76400,0.08133,0
"2019-10-03T06:00:00Z","2019-10-03T06:30:00Z",95.82576,95.81076,95.84076,0.00007,30.00000,0.01748,0.00157,0,101.76488,0.08131,0
"2019-10-03T06:30:00Z","2019-10-03T07:00:00Z",95.80343,95.79076,95.81076,0.00005,30.00000,0.01741,0.00135,0,101.74077,0.08127,0
"2019-10-03T07:00:00Z","2019-10-03T07:30:00Z",95.78043,95.76076,95.80076,0.00020,30.00000,0.01795,0.00256,0,101.71415,0.08135,0
"2019-10-03T07:30:00Z","2019-10-03T08:00:00Z",95.73809,95.72076,95.76076,0.00020,30.00000,0.01796,0.00258,0,101.66729,0.08130,0
"2019-10-03T08:00:00Z","2019-10-03T08:30:00Z",95.69509,95.68076,95.71076,0.00009,30.00000,0.01756,0.00177,0,101.61572,0.08107,0
"2019-10-03T08:30:00Z","2019-10-03T09:00:00Z",95.66109,95.65075,95.68076,0.00013,30.00000,0.01769,0.00206,0,101.57667,0.08103,0
"2019-10-03T09:00:00Z","2019-10-03T09:30:00Z",95.62508,95.60075,95.65075,0.00014,30.00000,0.01774,0.00218,0,101.53501,0.08096,0
"2019-10-03T09:30:00Z","2019-10-03T10:00:00Z",95.60341,95.60075,95.61075,0.00002,30.00000,0.01728,0.00082,1,101.50891,0.08078,1
"2019-10-03T10:00:00Z","2019-10-03T10:30:00Z",95.61541,95.60075,95.62075,0.00004,30.00000,0.01735,0.00115,0,101.51471,0.08070,0
"2019-10-03T10:30:00Z","2019-10-03T11:00:00Z",95.60775,95.60075,95.62075,0.00006,30.00000,0.01744,0.00145,0,101.50523,0.08071,0
"2019-10-03T11:00:00Z","2019-10-03T11:30:00Z",95.59941,95.59074,95.60075,0.00001,30.00000,0.01725,0.00063,0,101.49422,0.08062,0
"2019-10-03T11:30:00Z","2019-10-03T12:00:00Z",95.59941,95.59074,95.60075,0.00001,30.00000,0.01725,0.00063,0,101.49249,0.08060,0
"2019-10-03T12:00:00Z","2019-10-03T12:30:00Z",95.61275,95.60075,95.62075,0.00004,30.00000,0.01737,0.00121,0,101.50534,0.08062,0
"2019-10-03T12:30:00Z","2019-10-03T13:00:00Z",95.62708,95.62075,95.64075,0.00007,30.00000,0.01745,0.00148,0,101.52002,0.08064,0
"2019-10-03T13:00:00Z","2019-10-03T13:30:00Z",95.63442,95.63075,95.64075,0.00002,30.00000,0.01729,0.00090,0,101.52640,0.08059,0
"2019-10-03T13:30:00Z","2019-10-03T14:00:00Z",95.62508,95.62075,95.63075,0.00003,30.00000,0.01730,0.00092,0,101.51271,0.08053,0
"2019-10-03T14:00:00Z","2019-10-03T14:30:00Z",95.63842,95.63075,95.65075,0.00007,30.00000,0.01746,0.00149,0,101.52411,0.08052,0
"2019-10-03T14:30:00Z","2019-10-03T15:00:00Z",95.66842,95.65075,95.68076,0.00010,30.00000,0.01759,0.00184,0,101.55639,0.08057,0
"2019-10-03T15:00:00Z","2019-10-03T15:30:00Z",95.69742,95.69075,95.71076,0.00005,30.00000,0.01740,0.00130,0,101.57882,0.08039,0
"2019-10-03T15:30:00Z","2019-10-03T16:00:00Z",95.72376,95.70075,95.74076,0.00015,30.00000,0.01778,0.00226,0,101.60628,0.08046,0
"2019-10-03T16:00:00Z","2019-10-03T16:30:00Z",95.74609,95.73075,95.76076,0.00005,30.00000,0.01738,0.00124,0,101.63252,0.08040,0
"2019-10-03T16:30:00Z","2019-10-03T17:00:00Z",95.76943,95.75076,95.79076,0.00011,30.00000,0.01762,0.00190,0,101.64876,0.08028,0
"2019-10-03T17:00:00Z","2019-10-03T17:30:00Z",95.79876,95.78076,95.81076,0.00011,30.00000,0.01761,0.00188,0,101.67664,0.08025,0
"2019-10-03T17:30:00Z","2019-10-03T18:00:00Z",95.82943,95.81076,95.85077,0.00018,30.00000,0.01787,0.00243,0,101.70901,0.08033,0
"2019-10-03T18:00:00Z","2019-10-03T18:30:00Z",95.86310,95.85077,95.87077,0.00004,30.00000,0.01735,0.00114,0,101.73733,0.08010,0
"2019-10-03T18:30:00Z","2019-10-03T19:00:00Z",95.88510,95.87077,95.90077,0.00005,30.00000,0.01740,0.00133,0,101.75912,0.08011,0
"2019-10-03T19:00:00Z","2019-10-03T19:30:00Z",95.90710,95.89077,95.92077,0.00005,30.00000,0.01740,0.00131,0,101.77131,0.07995,0
"2019-10-03T19:30:00Z","2019-10-03T20:00:00Z",95.94677,95.92077,95.97078,0.00018,30.00000,0.01790,0.00247,0,101.81526,0.08014,0
"2019-10-03T20:00:00Z","2019-10-03T20:30:00Z",95.99644,95.97078,96.02078,0.00013,30.00000,0.01769,0.00207,0,101.87223,0.08025,0
"2019-10-03T20:30:00Z","2019-10-03T21:00:00Z",96.03445,96.02078,96.05078,0.00009,30.00000,0.01756,0.00176,0,101.90935,0.08024,0
"2019-10-03T21:00:00Z","2019-10-03T21:30:00Z",96.08245,96.05078,96.12078,0.00034,30.00000,0.01847,0.00336,0,101.96257,0.08045,0
"2019-10-03T21:30:00Z","2019-10-03T22:00:00Z",96.16012,96.12078,96.20079,0.00056,30.00000,0.01924,0.00431,0,102.06224,0.08104,0
"2019-10-03T22:00:00Z","2019-10-03T22:30:00Z",96.23946,96.20079,96.28080,0.00054,30.00000,0.01919,0.00425,0,102.16517,0.08143,0
"2019-10-03T22:30:00Z","2019-10-03T23:00:00Z",96.31514,96.28080,96.35081,0.00049,30.00000,0.01900,0.00403,0,102.26066,0.08166,0
