startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-09-01T00:00:00Z","2019-09-01T00:30:00Z",0.54,0.00,2.67,0.25,450,0.15,0.02,,39.94,24.66,450,6.69,0.23,
"2019-09-01T00:30:00Z","2019-09-01T01:00:00Z",0.73,0.00,1.08,0.04,450,0.14,0.01,,319.30,15.12,450,6.68,0.18,
"2019-09-01T01:00:00Z","2019-09-01T01:30:00Z",0.72,0.00,1.29,0.07,450,0.14,0.01,,320.24,14.31,450,6.68,0.18,
"2019-09-01T01:30:00Z","2019-09-01T02:00:00Z",0.55,0.00,1.29,0.09,450,0.14,0.01,,340.71,37.18,450,6.70,0.29,
"2019-09-01T02:00:00Z","2019-09-01T02:30:00Z",0.55,0.00,1.17,0.08,450,0.14,0.01,,339.43,38.78,450,6.70,0.29,
"2019-09-01T04:00:00Z","2019-09-01T04:30:00Z",0.79,0.00,1.42,0.07,450,0.14,0.01,,325.06,9.98,450,6.68,0.15,
"2019-09-01T04:30:00Z","2019-09-01T05:00:00Z",0.97,0.42,1.50,0.05,450,0.14,0.01,,321.63,4.51,450,6.68,0.10,
"2019-09-01T05:00:00Z","2019-09-01T05:30:00Z",1.08,0.08,1.71,0.08,450,0.14,0.01,,323.31,4.65,450,6.68,0.10,
"2019-09-01T05:30:00Z","2019-09-01T06:00:00Z",1.23,0.50,1.83,0.05,450,0.14,0.01,,323.14,4.30,450,6.68,0.10,
"2019-09-01T06:00:00Z","2019-09-01T06:30:00Z",0.85,0.00,1.92,0.12,450,0.14,0.02,,334.07,14.43,450,6.68,0.18,
"2019-09-01T08:00:00Z","2019-09-01T08:30:00Z",1.32,0.00,3.19,0.17,449,0.15,0.02,,328.18,6.76,449,6.68,0.12,
"2019-09-01T08:30:00Z","2019-09-01T09:00:00Z",1.02,0.00,2.04,0.18,450,0.15,0.02,,341.50,11.63,450,6.68,0.16,
"2019-09-01T09:00:00Z","2019-09-01T09:30:00Z",0.93,0.00,2.25,0.14,449,0.14,0.02,,342.47,12.12,449,6.68,0.16,
"2019-09-01T09:30:00Z","2019-09-01T10:00:00Z",0.98,0.00,2.00,0.11,450,0.14,0.02,,340.84,8.02,450,6.68,0.13,
"2019-09-01T10:00:00Z","2019-09-01T10:30:00Z",0.73,0.00,1.58,0.15,448,0.14,0.02,,349.53,20.37,448,6.69,0.21,
"2019-09-01T12:00:00Z","2019-09-01T12:30:00Z",1.52,0.50,2.62,0.15,450,0.14,0.02,,323.99,5.62,450,6.68,0.11,
"2019-09-01T12:30:00Z","2019-09-01T13:00:00Z",1.66,0.00,3.00,0.28,449,0.15,0.03,,323.69,8.59,449,6.68,0.14,
"2019-09-01T13:00:00Z","2019-09-01T13:30:00Z",1.62,0.42,3.71,0.29,450,0.15,0.03,,317.89,8.31,450,6.68,0.14,
"2019-09-01T13:30:00Z","2019-09-01T14:00:00Z",1.44,0.00,3.04,0.33,450,0.15,0.03,,312.29,15.20,450,6.68,0.18,
"2019-09-01T14:00:00Z","2019-09-01T14:30:00Z",1.87,0.00,5.67,1.17,450,0.17,0.05,,318.67,27.40,450,6.69,0.25,
"2019-09-01T16:00:00Z","2019-09-01T16:30:00Z",2.51,0.00,5.37,0.88,450,0.17,0.04,,310.50,14.02,450,6.68,0.18,
"2019-09-01T16:30:00Z","2019-09-01T17:00:00Z",2.47,0.27,5.46,0.92,450,0.17,0.05,,315.52,13.94,450,6.68,0.18,
"2019-09-01T17:00:00Z","2019-09-01T17:30:00Z",2.45,0.12,5.54,0.84,450,0.16,0.04,,315.81,15.06,450,6.68,0.18,
"2019-09-01T17:30:00Z","2019-09-01T18:00:00Z",2.35,0.00,6.47,0.98,450,0.17,0.05,,318.23,16.91,450,6.68,0.19,
"2019-09-01T18:00:00Z","2019-09-01T18:30:00Z",2.47,0.00,5.18,1.02,449,0.17,0.05,,318.13,18.41,448,6.69,0.20,
"2019-09-01T20:00:00Z","2019-09-01T20:30:00Z",2.40,0.00,4.96,0.95,450,0.17,0.05,,324.60,18.55,450,6.69,0.20,
"2019-09-01T20:30:00Z","2019-09-01T21:00:00Z",1.79,0.00,3.99,0.66,450,0.16,0.04,,332.19,23.25,450,6.69,0.23,
"2019-09-01T21:00:00Z","2019-09-01T21:30:00Z",1.64,0.00,4.37,0.67,448,0.16,0.04,,330.05,17.90,448,6.69,0.20,
"2019-09-01T21:30:00Z","2019-09-01T22:00:00Z",0.81,0.00,4.00,0.60,450,0.16,0.04,,358.57,60.13,450,6.71,0.37,
"2019-09-01T22:00:00Z","2019-09-01T22:30:00Z",0.44,0.00,1.87,0.21,447,0.15,0.02,,353.44,115.10,450,6.75,0.51,
"2019-09-02T00:00:00Z","2019-09-02T00:30:00Z",1.04,0.00,2.29,0.18,450,0.15,0.02,,319.22,21.56,450,6.69,0.22,
"2019-09-02T00:30:00Z","2019-09-02T01:00:00Z",1.02,0.00,3.33,0.27,450,0.15,0.02,,325.72,23.53,450,6.69,0.23,
"2019-09-02T01:00:00Z","2019-09-02T01:30:00Z",1.42,0.00,4.50,0.58,450,0.16,0.04,,335.99,29.54,449,6.69,0.26,
"2019-09-02T01:30:00Z","2019-09-02T02:00:00Z",0.91,0.00,2.75,0.43,450,0.15,0.03,,347.30,57.39,447,6.71,0.36,
"2019-09-02T02:00:00Z","2019-09-02T02:30:00Z",0.95,0.00,2.56,0.34,450,0.15,0.03,,343.09,41.53,450,6.70,0.30,
"2019-09-02T04:00:00Z","2019-09-02T04:30:00Z",0.68,0.00,2.62,0.37,450,0.15,0.03,,67.73,39.78,442,6.70,0.30,
"2019-09-02T04:30:00Z","2019-09-02T05:00:00Z",0.49,0.00,2.42,0.28,450,0.15,0.02,,74.05,39.57,416,6.70,0.31,
"2019-09-02T05:00:00Z","2019-09-02T05:30:00Z",0.58,0.00,2.29,0.29,450,0.15,0.03,,71.27,43.27,425,6.70,0.32,
"2019-09-02T05:30:00Z","2019-09-02T06:00:00Z",0.57,0.00,2.50,0.32,450,0.15,0.03,,78.08,45.23,426,6.71,0.33,
"2019-09-02T06:00:00Z","2019-09-02T06:30:00Z",0.59,0.00,3.25,0.33,450,0.15,0.03,,78.56,49.40,416,6.71,0.34,
"2019-09-02T08:00:00Z","2019-09-02T08:30:00Z",0.42,0.00,1.87,0.20,450,0.15,0.02,,83.04,52.38,425,6.71,0.35,
"2019-09-02T08:30:00Z","2019-09-02T09:00:00Z",0.61,0.00,2.73,0.29,450,0.15,0.03,,84.56,51.30,421,6.71,0.35,
"2019-09-02T09:00:00Z","2019-09-02T09:30:00Z",0.56,0.00,2.00,0.23,450,0.15,0.02,,82.77,39.74,423,6.70,0.31,
"2019-09-02T09:30:00Z","2019-09-02T10:00:00Z",0.54,0.00,1.83,0.18,450,0.15,0.02,,80.65,37.44,420,6.70,0.30,
"2019-09-02T10:00:00Z","2019-09-02T10:30:00Z",1.04,0.00,2.79,0.27,450,0.15,0.02,,89.55,44.82,412,6.71,0.33,
"2019-09-02T12:00:00Z","2019-09-02T12:30:00Z",1.72,0.00,3.92,0.59,450,0.16,0.04,,98.30,45.19,419,6.71,0.33,
"2019-09-02T12:30:00Z","2019-09-02T13:00:00Z",2.28,0.44,4.12,0.50,450,0.16,0.03,,110.78,43.70,435,6.70,0.32,
"2019-09-02T13:00:00Z","2019-09-02T13:30:00Z",2.10,0.21,4.87,0.50,450,0.16,0.03,,113.45,42.17,442,6.70,0.31,
"2019-09-02T13:30:00Z","2019-09-02T14:00:00Z",2.28,0.00,4.25,0.64,450,0.16,0.04,,107.17,45.85,436,6.71,0.32,
"2019-09-02T14:00:00Z","2019-09-02T14:30:00Z",2.65,0.33,5.15,0.76,450,0.16,0.04,,115.75,46.56,444,6.71,0.32,
"2019-09-02T16:00:00Z","2019-09-02T16:30:00Z",1.85,0.00,4.12,0.89,450,0.17,0.04,,120.28,67.98,440,6.72,0.39,
"2019-09-02T16:30:00Z","2019-09-02T17:00:00Z",2.59,0.00,5.00,0.91,450,0.17,0.05,,119.56,59.56,431,6.71,0.37,
"2019-09-02T17:00:00Z","2019-09-02T17:30:00Z",2.32,0.00,5.04,0.98,450,0.17,0.05,,113.75,72.80,413,6.73,0.42,
"2019-09-02T17:30:00Z","2019-09-02T18:00:00Z",1.84,0.00,4.54,1.05,449,0.17,0.05,,128.05,89.70,428,6.74,0.46,
"2019-09-02T18:00:00Z","2019-09-02T18:30:00Z",2.02,0.00,4.75,0.98,448,0.17,0.05,,121.91,67.31,433,6.72,0.39,
"2019-09-02T20:00:00Z","2019-09-02T20:30:00Z",1.96,0.00,3.75,0.72,450,0.16,0.04,,99.85,61.50,412,6.72,0.39,
"2019-09-02T20:30:00Z","2019-09-02T21:00:00Z",1.34,0.00,3.46,0.76,450,0.16,0.04,,112.10,85.66,417,6.73,0.45,
