startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2018-08-01T00:00:00Z","2018-08-01T00:30:00Z",62.91,52.63,70.46,29.61,30,2.00,0.99,1,23.653,22.471,24.779,0.674,30,2.220,0.150,0,16.067,14.149,17.718,0.805,30,0.907,0.164,1
"2018-08-01T00:30:00Z","2018-08-01T01:00:00Z",72.67,66.96,79.12,12.83,30,1.32,0.65,1,21.666,21.046,22.412,0.153,30,2.205,0.072,0,16.479,15.500,17.241,0.249,30,0.875,0.091,1
"2018-08-01T01:00:00Z","2018-08-01T01:30:00Z",80.79,75.70,84.65,3.83,30,0.74,0.36,1,20.519,20.027,20.997,0.084,30,2.203,0.053,0,17.054,16.429,17.521,0.082,30,0.869,0.052,1
"2018-08-01T01:30:00Z","2018-08-01T02:00:00Z",83.60,79.82,86.79,2.40,30,0.60,0.28,1,19.565,19.108,19.995,0.063,30,2.202,0.046,0,16.663,15.855,17.444,0.081,30,0.874,0.052,1
"2018-08-01T02:00:00Z","2018-08-01T02:30:00Z",86.22,84.32,89.48,1.29,30,0.46,0.21,1,18.853,18.567,19.110,0.026,30,2.201,0.029,0,16.453,16.047,17.006,0.043,30,0.874,0.038,0
"2018-08-01T02:30:00Z","2018-08-01T03:00:00Z",88.20,86.71,89.90,0.84,30,0.39,0.17,1,18.250,18.029,18.514,0.019,30,2.201,0.025,0,16.215,15.858,16.522,0.040,30,0.877,0.037,0
"2018-08-01T03:00:00Z","2018-08-01T03:30:00Z",88.87,87.53,90.34,0.53,30,0.33,0.13,1,17.950,17.802,18.142,0.009,30,2.200,0.017,0,16.039,15.676,16.440,0.032,30,0.877,0.033,0
"2018-08-01T03:30:00Z","2018-08-01T04:00:00Z",88.52,86.40,90.97,0.98,30,0.41,0.18,1,17.660,17.352,17.935,0.039,30,2.201,0.036,0,15.691,15.435,16.096,0.032,30,0.880,0.033,0
"2018-08-01T04:00:00Z","2018-08-01T04:30:00Z",89.70,88.49,91.37,0.62,30,0.34,0.14,1,17.307,16.951,17.519,0.028,30,2.201,0.031,0,15.551,15.366,15.779,0.014,30,0.880,0.022,0
"2018-08-01T04:30:00Z","2018-08-01T05:00:00Z",91.90,90.08,93.56,1.02,30,0.41,0.18,1,16.795,16.512,17.073,0.030,30,2.201,0.032,0,15.423,15.148,15.704,0.019,30,0.884,0.025,0
"2018-08-01T05:00:00Z","2018-08-01T05:30:00Z",93.59,92.85,94.55,0.18,30,0.25,0.08,1,16.341,16.221,16.505,0.006,30,2.200,0.015,0,15.257,15.107,15.555,0.008,30,0.885,0.016,0
