startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-10-01T00:29:00Z","2019-10-01T00:30:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65520,0.07736,0
"2019-10-01T00:30:00Z","2019-10-01T00:31:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65732,0.07737,0
"2019-10-01T00:31:00Z","2019-10-01T00:32:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65605,0.07737,0
"2019-10-01T00:32:00Z","2019-10-01T00:33:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64562,0.07736,0
"2019-10-01T00:33:00Z","2019-10-01T00:34:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63741,0.07733,0
"2019-10-01T00:34:00Z","2019-10-01T00:35:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63504,0.07733,0
"2019-10-01T00:35:00Z","2019-10-01T00:36:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63453,0.07732,0
"2019-10-01T00:36:00Z","2019-10-01T00:37:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.63918,0.07731,0
"2019-10-01T00:37:00Z","2019-10-01T00:38:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64233,0.07732,0
"2019-10-01T00:38:00Z","2019-10-01T00:39:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65044,0.07734,0
"2019-10-01T00:39:00Z","2019-10-01T00:40:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64474,0.07735,0
"2019-10-01T00:40:00Z","2019-10-01T00:41:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,1,100.65759,0.07737,1
"2019-10-01T00:41:00Z","2019-10-01T00:42:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64406,0.07735,0
"2019-10-01T00:42:00Z","2019-10-01T00:43:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,1,100.65012,0.07735,1
"2019-10-01T00:43:00Z","2019-10-01T00:44:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,1,100.65312,0.07735,1
"2019-10-01T00:44:00Z","2019-10-01T00:45:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64642,0.07736,0
"2019-10-01T00:45:00Z","2019-10-01T00:46:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,1,100.65136,0.07735,1
"2019-10-01T00:46:00Z","2019-10-01T00:47:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64229,0.07735,0
"2019-10-01T00:47:00Z","2019-10-01T00:48:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64097,0.07735,0
"2019-10-01T00:48:00Z","2019-10-01T00:49:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63618,0.07733,0
"2019-10-01T00:49:00Z","2019-10-01T00:50:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63485,0.07732,0
"2019-10-01T00:50:00Z","2019-10-01T00:51:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63602,0.07733,0
"2019-10-01T00:51:00Z","2019-10-01T00:52:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63621,0.07733,0
"2019-10-01T00:52:00Z","2019-10-01T00:53:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64121,0.07734,0
"2019-10-01T00:53:00Z","2019-10-01T00:54:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64546,0.07736,0
"2019-10-01T00:54:00Z","2019-10-01T00:55:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64612,0.07736,0
"2019-10-01T00:55:00Z","2019-10-01T00:56:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64193,0.07735,0
"2019-10-01T00:56:00Z","2019-10-01T00:57:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63261,0.07734,0
"2019-10-01T00:57:00Z","2019-10-01T00:58:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63132,0.07734,0
"2019-10-01T00:58:00Z","2019-10-01T00:59:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63541,0.07735,0
"2019-10-01T00:59:00Z","2019-10-01T01:00:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63635,0.07736,0
"2019-10-01T01:00:00Z","2019-10-01T01:01:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64710,0.07737,0
"2019-10-01T01:01:00Z","2019-10-01T01:02:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65758,0.07738,0
"2019-10-01T01:02:00Z","2019-10-01T01:03:00Z",95.07071,95.07071,95.07071,0.00000,1.00000,0.01720,0,100.66603,0.07737,0
"2019-10-01T01:03:00Z","2019-10-01T01:04:00Z",95.07071,95.07071,95.07071,0.00000,1.00000,0.01720,0,100.66077,0.07736,0
"2019-10-01T01:04:00Z","2019-10-01T01:05:00Z",95.07071,95.07071,95.07071,0.00000,1.00000,0.01720,0,100.65435,0.07734,0
"2019-10-01T01:05:00Z","2019-10-01T01:06:00Z",95.07071,95.07071,95.07071,0.00000,1.00000,0.01720,0,100.64983,0.07732,0
"2019-10-01T01:06:00Z","2019-10-01T01:07:00Z",95.07071,95.07071,95.07071,0.00000,1.00000,0.01720,0,100.65114,0.07733,0
"2019-10-01T01:07:00Z","2019-10-01T01:08:00Z",95.07071,95.07071,95.07071,0.00000,1.00000,0.01720,0,100.65933,0.07735,0
"2019-10-01T01:08:00Z","2019-10-01T01:09:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64927,0.07734,0
"2019-10-01T01:09:00Z","2019-10-01T01:10:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64460,0.07733,0
"2019-10-01T01:10:00Z","2019-10-01T01:11:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64363,0.07733,0
"2019-10-01T01:11:00Z","2019-10-01T01:12:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64354,0.07733,0
"2019-10-01T01:12:00Z","2019-10-01T01:13:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.63850,0.07731,1
"2019-10-01T01:13:00Z","2019-10-01T01:14:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65450,0.07736,1
"2019-10-01T01:14:00Z","2019-10-01T01:15:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.66032,0.07739,0
"2019-10-01T01:15:00Z","2019-10-01T01:16:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64457,0.07736,0
"2019-10-01T01:16:00Z","2019-10-01T01:17:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63798,0.07734,0
"2019-10-01T01:17:00Z","2019-10-01T01:18:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63110,0.07732,0
"2019-10-01T01:18:00Z","2019-10-01T01:19:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63982,0.07734,0
"2019-10-01T01:19:00Z","2019-10-01T01:20:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64377,0.07735,0
"2019-10-01T01:20:00Z","2019-10-01T01:21:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64305,0.07735,0
"2019-10-01T01:21:00Z","2019-10-01T01:22:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63718,0.07736,0
"2019-10-01T01:22:00Z","2019-10-01T01:23:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.64953,0.07738,0
"2019-10-01T01:23:00Z","2019-10-01T01:24:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.66090,0.07739,0
"2019-10-01T01:24:00Z","2019-10-01T01:25:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65986,0.07739,0
"2019-10-01T01:25:00Z","2019-10-01T01:26:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.65702,0.07738,0
"2019-10-01T01:26:00Z","2019-10-01T01:27:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64870,0.07735,0
"2019-10-01T01:27:00Z","2019-10-01T01:28:00Z",95.06070,95.06070,95.06070,0.00000,1.00000,0.01720,0,100.64747,0.07734,0
"2019-10-01T01:28:00Z","2019-10-01T01:29:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63492,0.07733,0
"2019-10-01T01:29:00Z","2019-10-01T01:30:00Z",95.05070,95.05070,95.05070,0.00000,1.00000,0.01720,0,100.63836,0.07734,0
"2019-10-01T01:30:00Z","2019-10-01T01:31:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63233,0.07735,0
"2019-10-01T01:31:00Z","2019-10-01T01:32:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63339,0.07735,0
"2019-10-01T01:32:00Z","2019-10-01T01:33:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63611,0.07736,0
"2019-10-01T01:33:00Z","2019-10-01T01:34:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63794,0.07737,0
"2019-10-01T01:34:00Z","2019-10-01T01:35:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63920,0.07737,0
"2019-10-01T01:35:00Z","2019-10-01T01:36:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63823,0.07737,0
"2019-10-01T01:36:00Z","2019-10-01T01:37:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63616,0.07737,0
"2019-10-01T01:37:00Z","2019-10-01T01:38:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63501,0.07736,0
"2019-10-01T01:38:00Z","2019-10-01T01:39:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63062,0.07735,0
"2019-10-01T01:39:00Z","2019-10-01T01:40:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63479,0.07736,0
"2019-10-01T01:40:00Z","2019-10-01T01:41:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63824,0.07737,0
"2019-10-01T01:41:00Z","2019-10-01T01:42:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,1,100.62511,0.07736,1
"2019-10-01T01:42:00Z","2019-10-01T01:43:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,1,100.62735,0.07737,1
"2019-10-01T01:43:00Z","2019-10-01T01:44:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63633,0.07737,0
"2019-10-01T01:44:00Z","2019-10-01T01:45:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.64049,0.07738,0
"2019-10-01T01:45:00Z","2019-10-01T01:46:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.64193,0.07739,0
"2019-10-01T01:46:00Z","2019-10-01T01:47:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63253,0.07736,0
"2019-10-01T01:47:00Z","2019-10-01T01:48:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63267,0.07735,0
"2019-10-01T01:48:00Z","2019-10-01T01:49:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63705,0.07737,0
"2019-10-01T01:49:00Z","2019-10-01T01:50:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63857,0.07738,0
"2019-10-01T01:50:00Z","2019-10-01T01:51:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.64074,0.07739,0
"2019-10-01T01:51:00Z","2019-10-01T01:52:00Z",95.04071,95.04071,95.04071,0.00000,1.00000,0.01720,0,100.63439,0.07736,0
"2019-10-01T01:52:00Z","2019-10-01T01:53:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62229,0.07735,0
"2019-10-01T01:53:00Z","2019-10-01T01:54:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62666,0.07736,0
"2019-10-01T01:54:00Z","2019-10-01T01:55:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62494,0.07736,0
"2019-10-01T01:55:00Z","2019-10-01T01:56:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.61194,0.07734,0
"2019-10-01T01:56:00Z","2019-10-01T01:57:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.60029,0.07733,0
"2019-10-01T01:57:00Z","2019-10-01T01:58:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.59507,0.07731,0
"2019-10-01T01:58:00Z","2019-10-01T01:59:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.59665,0.07731,0
"2019-10-01T01:59:00Z","2019-10-01T02:00:00Z",95.00070,95.00070,95.00070,0.00000,1.00000,0.01720,0,100.58684,0.07731,0
"2019-10-01T02:00:00Z","2019-10-01T02:01:00Z",95.00070,95.00070,95.00070,0.00000,1.00000,0.01720,0,100.58688,0.07731,0
"2019-10-01T02:01:00Z","2019-10-01T02:02:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60698,0.07732,0
"2019-10-01T02:02:00Z","2019-10-01T02:03:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60576,0.07732,0
"2019-10-01T02:03:00Z","2019-10-01T02:04:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60217,0.07731,0
"2019-10-01T02:04:00Z","2019-10-01T02:05:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60007,0.07730,0
"2019-10-01T02:05:00Z","2019-10-01T02:06:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.59246,0.07730,0
"2019-10-01T02:06:00Z","2019-10-01T02:07:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.59654,0.07732,0
"2019-10-01T02:07:00Z","2019-10-01T02:08:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.60017,0.07733,0
"2019-10-01T02:08:00Z","2019-10-01T02:09:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.60024,0.07733,0
"2019-10-01T02:09:00Z","2019-10-01T02:10:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60725,0.07733,0
"2019-10-01T02:10:00Z","2019-10-01T02:11:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60461,0.07732,0
"2019-10-01T02:11:00Z","2019-10-01T02:12:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60525,0.07732,0
"2019-10-01T02:12:00Z","2019-10-01T02:13:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60883,0.07733,0
"2019-10-01T02:13:00Z","2019-10-01T02:14:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62475,0.07736,0
"2019-10-01T02:14:00Z","2019-10-01T02:15:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62754,0.07737,0
"2019-10-01T02:15:00Z","2019-10-01T02:16:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62791,0.07737,0
"2019-10-01T02:16:00Z","2019-10-01T02:17:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62907,0.07738,0
"2019-10-01T02:17:00Z","2019-10-01T02:18:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62737,0.07737,0
"2019-10-01T02:18:00Z","2019-10-01T02:19:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62708,0.07737,0
"2019-10-01T02:19:00Z","2019-10-01T02:20:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62584,0.07736,0
"2019-10-01T02:20:00Z","2019-10-01T02:21:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62833,0.07737,0
"2019-10-01T02:21:00Z","2019-10-01T02:22:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.63166,0.07739,0
"2019-10-01T02:22:00Z","2019-10-01T02:23:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62921,0.07738,0
"2019-10-01T02:23:00Z","2019-10-01T02:24:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62830,0.07738,0
"2019-10-01T02:24:00Z","2019-10-01T02:25:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.62520,0.07736,0
"2019-10-01T02:25:00Z","2019-10-01T02:26:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.61823,0.07737,1
"2019-10-01T02:26:00Z","2019-10-01T02:27:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60669,0.07733,1
"2019-10-01T02:27:00Z","2019-10-01T02:28:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.58491,0.07729,1
"2019-10-01T02:28:00Z","2019-10-01T02:29:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.59792,0.07729,0
"2019-10-01T02:29:00Z","2019-10-01T02:30:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60766,0.07732,0
"2019-10-01T02:30:00Z","2019-10-01T02:31:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.59926,0.07733,0
"2019-10-01T02:31:00Z","2019-10-01T02:32:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.61123,0.07734,0
"2019-10-01T02:32:00Z","2019-10-01T02:33:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.60066,0.07731,0
"2019-10-01T02:33:00Z","2019-10-01T02:34:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.59481,0.07729,0
"2019-10-01T02:34:00Z","2019-10-01T02:35:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.59411,0.07729,0
"2019-10-01T02:35:00Z","2019-10-01T02:36:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.59689,0.07729,0
"2019-10-01T02:36:00Z","2019-10-01T02:37:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.59769,0.07729,0
"2019-10-01T02:37:00Z","2019-10-01T02:38:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.61125,0.07731,0
"2019-10-01T02:38:00Z","2019-10-01T02:39:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.60975,0.07731,0
"2019-10-01T02:39:00Z","2019-10-01T02:40:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.60842,0.07730,0
"2019-10-01T02:40:00Z","2019-10-01T02:41:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.61318,0.07732,0
"2019-10-01T02:41:00Z","2019-10-01T02:42:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.60812,0.07731,1
"2019-10-01T02:42:00Z","2019-10-01T02:43:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.59360,0.07727,1
"2019-10-01T02:43:00Z","2019-10-01T02:44:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.59208,0.07727,0
"2019-10-01T02:44:00Z","2019-10-01T02:45:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.58304,0.07727,0
"2019-10-01T02:45:00Z","2019-10-01T02:46:00Z",95.00070,95.00070,95.00070,0.00000,1.00000,0.01720,0,100.57014,0.07726,1
"2019-10-01T02:46:00Z","2019-10-01T02:47:00Z",95.00070,95.00070,95.00070,0.00000,1.00000,0.01720,0,100.57548,0.07727,1
"2019-10-01T02:47:00Z","2019-10-01T02:48:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.56544,0.07727,1
"2019-10-01T02:48:00Z","2019-10-01T02:49:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.56185,0.07726,1
"2019-10-01T02:49:00Z","2019-10-01T02:50:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.55339,0.07724,1
"2019-10-01T02:50:00Z","2019-10-01T02:51:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.55243,0.07724,0
"2019-10-01T02:51:00Z","2019-10-01T02:52:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.55642,0.07724,0
"2019-10-01T02:52:00Z","2019-10-01T02:53:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.55383,0.07724,0
"2019-10-01T02:53:00Z","2019-10-01T02:54:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.54979,0.07723,0
"2019-10-01T02:54:00Z","2019-10-01T02:55:00Z",94.99070,94.99070,94.99070,0.00000,1.00000,0.01720,0,100.55771,0.07724,0
"2019-10-01T02:55:00Z","2019-10-01T02:56:00Z",95.00070,95.00070,95.00070,0.00000,1.00000,0.01720,0,100.56949,0.07726,0
"2019-10-01T02:56:00Z","2019-10-01T02:57:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.57614,0.07725,0
"2019-10-01T02:57:00Z","2019-10-01T02:58:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.57428,0.07725,0
"2019-10-01T02:58:00Z","2019-10-01T02:59:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.56982,0.07725,0
"2019-10-01T02:59:00Z","2019-10-01T03:00:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.56548,0.07724,0
"2019-10-01T03:00:00Z","2019-10-01T03:01:00Z",95.01070,95.01070,95.01070,0.00000,1.00000,0.01720,0,100.56420,0.07723,0
"2019-10-01T03:01:00Z","2019-10-01T03:02:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.57779,0.07724,0
"2019-10-01T03:02:00Z","2019-10-01T03:03:00Z",95.02070,95.02070,95.02070,0.00000,1.00000,0.01720,0,100.57491,0.07724,0
"2019-10-01T03:03:00Z","2019-10-01T03:04:00Z",95.03070,95.03070,95.03070,0.00000,1.00000,0.01720,0,100.58242,0.07724,0
