Year,DOY,TIME,Fc,NEE,H,LE,WS,USt,Rg_1,Rg,Rg_out,Rgl,Rgl_out,PPFD,Ta,Rh,Ts,Tw
2009,118,330,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.38484,91.1989,28.58351,27.59272
2009,118,400,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.38484,91.1989,28.58351,27.59272
2009,118,430,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,23.29088,90.182,28.11816,27.08117
2009,118,500,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.10296,91.1989,28.11816,27.08117
2009,118,530,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.10296,90.182,28.11816,27.08117
2009,118,600,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.10296,90.182,28.11816,27.08117
2009,118,630,-99999,-99999,-99999,-99999,0.6968,-99999,11.67,-99999,-99999,-99999,-99999,29.60960054,23.29088,90.182,28.11816,27.08117
2009,118,700,-99999,-99999,-99999,-99999,0.98696,-99999,56.72,-99999,-99999,-99999,-99999,125.2692436,24.51236,88.1482,29.14193,29.33199
2009,118,730,-99999,-99999,-99999,-99999,0.98696,-99999,166.44,-99999,-99999,-99999,-99999,358.2498436,26.20364,80.013,30.72412,36.18676
2009,118,800,-99999,-99999,-99999,-99999,0.98696,-99999,206.8,-99999,-99999,-99999,-99999,443.9506914,26.57948,78.9961,30.72412,32.70822
2009,118,830,-99999,-99999,-99999,-99999,0.98696,-99999,125.76,-99999,-99999,-99999,-99999,271.8695045,26.67344,78.9961,30.72412,32.19667
2009,118,900,-99999,-99999,-99999,-99999,1.34966,-99999,210.6,-99999,-99999,-99999,-99999,452.0196513,27.04928,77.9792,31.18947,32.19667
2009,118,930,-99999,-99999,-99999,-99999,1.34966,-99999,300.4,-99999,-99999,-99999,-99999,642.7019142,27.61304,77.9792,31.74789,34.95904
2009,118,1000,-99999,-99999,-99999,-99999,2.00252,-99999,344.5,-99999,-99999,-99999,-99999,736.3443173,27.89492,74.9285,31.74789,34.95904
2009,118,1030,-99999,-99999,-99999,-99999,3.30824,-99999,495.1,-99999,-99999,-99999,-99999,1056.129939,28.55264,70.8609,32.21324,34.95904
2009,118,1100,-99999,-99999,-99999,-99999,3.9611,-99999,533.6,-99999,-99999,-99999,-99999,1137.881243,28.36472,70.8609,31.74789,34.44749
2009,118,1130,-99999,-99999,-99999,-99999,3.5984,-99999,760.5,-99999,-99999,-99999,-99999,1619.683085,28.92848,69.844,31.74789,34.44749
2009,118,1200,-99999,-99999,-99999,-99999,3.5984,-99999,801,-99999,-99999,-99999,-99999,1705.681211,29.02244,70.8609,31.74789,35.5729
2009,118,1230,-99999,-99999,-99999,-99999,3.9611,-99999,713.6,-99999,-99999,-99999,-99999,1520.095133,29.21036,69.844,31.18947,34.44749
2009,118,1300,-99999,-99999,-99999,-99999,4.61396,-99999,675.5,-99999,-99999,-99999,-99999,1439.193193,29.30432,66.7933,31.18947,32.70822
2009,118,1330,-99999,-99999,-99999,-99999,5.26682,-99999,904.4,-99999,-99999,-99999,-99999,1925.241856,28.83452,68.8271,30.72412,33.32208
2009,118,1400,-99999,-99999,-99999,-99999,4.90412,-99999,692.5,-99999,-99999,-99999,-99999,1475.291171,28.08284,72.8947,30.72412,32.70822
2009,118,1430,-99999,-99999,-99999,-99999,4.25126,-99999,657.8,-99999,-99999,-99999,-99999,1401.608827,27.04928,76.9623,30.72412,31.58281
2009,118,1500,-99999,-99999,-99999,-99999,3.9611,-99999,485,-99999,-99999,-99999,-99999,1034.683493,26.86136,75.9454,30.1657,30.4574
2009,118,1530,-99999,-99999,-99999,-99999,3.5984,-99999,284.1,-99999,-99999,-99999,-99999,608.0903231,26.57948,75.9454,29.60728,29.33199
2009,118,1600,-99999,-99999,-99999,-99999,2.94554,-99999,193.2,-99999,-99999,-99999,-99999,415.0723086,25.92176,80.013,29.14193,27.59272
2009,118,1630,-99999,-99999,-99999,-99999,2.65538,-99999,194.3,-99999,-99999,-99999,-99999,417.4080602,25.8278,78.9961,29.14193,28.20658
2009,118,1700,-99999,-99999,-99999,-99999,2.00252,-99999,132.26,-99999,-99999,-99999,-99999,285.6716727,26.01572,77.9792,29.14193,28.20658
2009,118,1730,-99999,-99999,-99999,-99999,0.98696,-99999,77.28,-99999,-99999,-99999,-99999,168.9265634,26.10968,77.9792,29.14193,28.20658
2009,118,1800,-99999,-99999,-99999,-99999,1.34966,-99999,48.31,-99999,-99999,-99999,-99999,107.4113613,26.10968,76.9623,29.14193,27.59272
2009,118,1830,-99999,-99999,-99999,-99999,1.34966,-99999,22.46,-99999,-99999,-99999,-99999,52.52119983,25.92176,78.9961,28.58351,27.08117
2009,118,1900,-99999,-99999,-99999,-99999,0.98696,-99999,0.17,-99999,-99999,-99999,-99999,5.190379785,25.73384,80.013,28.11816,26.46731
2009,118,1930,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,25.73384,80.013,28.11816,25.95576
2009,118,2000,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,25.54592,80.013,27.55974,25.95576
2009,118,2030,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.73384,78.9961,27.55974,25.95576
2009,118,2100,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,25.63988,80.013,27.55974,25.95576
2009,118,2130,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.63988,81.0299,27.55974,25.95576
2009,118,2200,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.8278,78.9961,28.11816,26.46731
2009,118,2230,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.63988,80.013,27.55974,25.95576
2009,118,2300,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,25.54592,80.013,27.55974,25.95576
2009,118,2330,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,25.358,80.013,27.55974,25.95576
2009,118,2400,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.45196,81.0299,27.55974,25.95576
2009,119,30,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,25.26404,82.0468,27.55974,25.95576
2009,119,100,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,25.45196,80.013,27.55974,25.95576
2009,119,130,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,25.63988,78.9961,27.55974,25.95576
2009,119,200,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.358,78.9961,27.55974,25.95576
2009,119,230,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.07612,78.9961,27.55974,25.3419
2009,119,300,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.8882,80.013,27.09439,25.3419
2009,119,330,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.98216,80.013,27.09439,25.3419
2009,119,400,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.26404,77.9792,27.09439,25.95576
2009,119,430,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.17008,78.9961,27.09439,25.95576
2009,119,500,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,25.358,77.9792,27.09439,25.95576
2009,119,530,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,25.45196,77.9792,27.55974,25.95576
2009,119,600,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,25.54592,78.9961,27.55974,25.95576
2009,119,630,-99999,-99999,-99999,-99999,0.6968,-99999,1.78,-99999,-99999,-99999,-99999,8.60907069,25.54592,80.013,27.55974,25.95576
2009,119,700,-99999,-99999,-99999,-99999,0.98696,-99999,28.23,-99999,-99999,-99999,-99999,64.77327842,25.54592,81.0299,27.55974,27.08117
2009,119,730,-99999,-99999,-99999,-99999,1.34966,-99999,92.93,-99999,-99999,-99999,-99999,202.1579378,26.10968,78.9961,28.11816,28.71813
2009,119,800,-99999,-99999,-99999,-99999,1.63982,-99999,75.24,-99999,-99999,-99999,-99999,164.594806,25.92176,80.013,28.11816,27.59272
2009,119,830,-99999,-99999,-99999,-99999,1.63982,-99999,146.53,-99999,-99999,-99999,-99999,315.9727406,26.48552,77.9792,28.58351,29.84354
2009,119,900,-99999,-99999,-99999,-99999,2.00252,-99999,299.4,-99999,-99999,-99999,-99999,640.5785037,26.95532,75.9454,29.14193,31.58281
2009,119,930,-99999,-99999,-99999,-99999,2.94554,-99999,385.1,-99999,-99999,-99999,-99999,822.5547836,27.80096,73.9116,29.60728,34.44749
2009,119,1000,-99999,-99999,-99999,-99999,3.30824,-99999,579.4,-99999,-99999,-99999,-99999,1235.133444,27.80096,72.8947,30.1657,31.58281
2009,119,1030,-99999,-99999,-99999,-99999,3.9611,-99999,318.5,-99999,-99999,-99999,-99999,681.1356443,25.92176,83.0637,29.14193,28.71813
2009,119,1100,-99999,-99999,-99999,-99999,2.65538,-99999,316,-99999,-99999,-99999,-99999,675.827118,25.07612,87.1313,28.58351,27.08117
2009,119,1130,-99999,-99999,-99999,-99999,2.29268,-99999,344.8,-99999,-99999,-99999,-99999,736.9813404,25.17008,86.1144,29.14193,27.59272
2009,119,1200,-99999,-99999,-99999,-99999,2.29268,-99999,489.9,-99999,-99999,-99999,-99999,1045.088204,26.01572,84.0806,30.1657,30.4574
2009,119,1230,-99999,-99999,-99999,-99999,1.63982,-99999,410.4,-99999,-99999,-99999,-99999,876.2770692,26.57948,81.0299,30.72412,31.58281
2009,119,1300,-99999,-99999,-99999,-99999,2.29268,-99999,253.3,-99999,-99999,-99999,-99999,542.6892797,25.73384,82.0468,30.1657,28.71813
2009,119,1330,-99999,-99999,-99999,-99999,1.63982,-99999,253.9,-99999,-99999,-99999,-99999,543.963326,25.63988,83.0637,30.1657,28.20658
2009,119,1400,-99999,-99999,-99999,-99999,1.34966,-99999,166.87,-99999,-99999,-99999,-99999,359.1629101,25.358,82.0468,29.60728,27.59272
2009,119,1430,-99999,-99999,-99999,-99999,1.34966,-99999,133.35,-99999,-99999,-99999,-99999,287.9861902,25.07612,83.0637,29.14193,27.08117
2009,119,1500,-99999,-99999,-99999,-99999,0.98696,-99999,147.75,-99999,-99999,-99999,-99999,318.5633014,24.79424,86.1144,29.14193,27.08117
2009,119,1530,-99999,-99999,-99999,-99999,1.34966,-99999,155.68,-99999,-99999,-99999,-99999,335.4019466,24.98216,84.0806,29.60728,28.20658
2009,119,1600,-99999,-99999,-99999,-99999,1.34966,-99999,147.18,-99999,-99999,-99999,-99999,317.3529574,25.358,85.0975,29.60728,28.20658
2009,119,1630,-99999,-99999,-99999,-99999,1.34966,-99999,136.12,-99999,-99999,-99999,-99999,293.8680373,25.45196,85.0975,29.60728,28.20658
2009,119,1700,-99999,-99999,-99999,-99999,1.63982,-99999,83.78,-99999,-99999,-99999,-99999,182.7287317,25.45196,83.0637,29.60728,27.59272
2009,119,1730,-99999,-99999,-99999,-99999,0.98696,-99999,45.49,-99999,-99999,-99999,-99999,101.4233436,25.63988,83.0637,29.60728,27.59272
2009,119,1800,-99999,-99999,-99999,-99999,0.98696,-99999,28.97,-99999,-99999,-99999,-99999,66.34460219,25.73384,81.0299,29.14193,27.59272
2009,119,1830,-99999,-99999,-99999,-99999,0.98696,-99999,14.31,-99999,-99999,-99999,-99999,35.21540426,25.54592,81.0299,29.14193,27.59272
2009,119,1900,-99999,-99999,-99999,-99999,0.98696,-99999,1.08,-99999,-99999,-99999,-99999,7.12268334,25.07612,83.0637,28.58351,26.46731
2009,119,1930,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.70028,85.0975,28.58351,26.46731
2009,119,2000,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.70028,85.0975,28.11816,25.95576
2009,119,2030,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.9486,88.1482,28.11816,25.95576
2009,119,2100,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.85464,89.1651,28.11816,25.95576
2009,119,2130,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.04256,88.1482,28.11816,25.95576
2009,119,2200,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.4184,86.1144,28.11816,26.46731
2009,119,2230,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.51236,86.1144,28.11816,26.46731
2009,119,2300,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.32444,86.1144,28.11816,26.46731
2009,119,2330,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.04256,87.1313,28.11816,26.46731
2009,119,2400,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,23.76068,89.1651,28.11816,25.95576
2009,120,30,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,23.66672,89.1651,28.11816,25.95576
2009,120,100,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.66672,88.1482,27.55974,25.95576
2009,120,130,-99999,-99999,-99999,-99999,1.63982,-99999,0,-99999,-99999,-99999,-99999,0,23.57276,89.1651,27.55974,25.95576
2009,120,200,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.57276,89.1651,27.55974,25.95576
2009,120,230,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.57276,89.1651,27.55974,25.95576
2009,120,300,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,23.66672,89.1651,27.55974,25.95576
2009,120,330,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.57276,89.1651,27.55974,25.95576
2009,120,400,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.57276,90.182,27.55974,25.95576
2009,120,430,-99999,-99999,-99999,-99999,1.63982,-99999,0,-99999,-99999,-99999,-99999,0,23.66672,90.182,28.11816,26.46731
2009,120,500,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.57276,90.182,28.11816,26.46731
2009,120,530,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.66672,90.182,28.11816,26.46731
2009,120,600,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.66672,89.1651,28.11816,26.46731
2009,120,630,-99999,-99999,-99999,-99999,0.98696,-99999,2.21,-99999,-99999,-99999,-99999,9.522137205,23.66672,89.1651,28.11816,26.46731
2009,120,700,-99999,-99999,-99999,-99999,1.34966,-99999,5.9,-99999,-99999,-99999,-99999,17.35752195,23.76068,90.182,28.11816,26.46731
2009,120,730,-99999,-99999,-99999,-99999,0.98696,-99999,17,-99999,-99999,-99999,-99999,40.9273785,23.9486,89.1651,28.11816,27.08117
2009,120,800,-99999,-99999,-99999,-99999,0.98696,-99999,23.85,-99999,-99999,-99999,-99999,55.47274043,24.04256,88.1482,28.11816,27.08117
2009,120,830,-99999,-99999,-99999,-99999,1.34966,-99999,25.85,-99999,-99999,-99999,-99999,59.71956143,23.9486,89.1651,28.58351,27.08117
2009,120,900,-99999,-99999,-99999,-99999,1.34966,-99999,35.6,-99999,-99999,-99999,-99999,80.4228138,23.9486,90.182,28.58351,27.08117
2009,120,930,-99999,-99999,-99999,-99999,0.98696,-99999,54.51,-99999,-99999,-99999,-99999,120.5765064,24.04256,90.182,28.58351,27.59272
2009,120,1000,-99999,-99999,-99999,-99999,0.6968,-99999,79.23,-99999,-99999,-99999,-99999,173.0672139,24.32444,89.1651,28.58351,27.59272
2009,120,1030,-99999,-99999,-99999,-99999,0.6968,-99999,72.77,-99999,-99999,-99999,-99999,159.3499821,24.51236,88.1482,29.14193,27.59272
2009,120,1100,-99999,-99999,-99999,-99999,0.98696,-99999,45.01,-99999,-99999,-99999,-99999,100.4041066,24.32444,88.1482,29.14193,27.59272
2009,120,1130,-99999,-99999,-99999,-99999,0.98696,-99999,35.82,-99999,-99999,-99999,-99999,80.88996411,24.13652,88.1482,28.58351,27.59272
2009,120,1200,-99999,-99999,-99999,-99999,0.98696,-99999,47.79,-99999,-99999,-99999,-99999,106.3071878,24.13652,88.1482,29.14193,27.59272
2009,120,1230,-99999,-99999,-99999,-99999,1.34966,-99999,35.26,-99999,-99999,-99999,-99999,79.70085423,24.13652,88.1482,29.14193,27.08117
2009,120,1300,-99999,-99999,-99999,-99999,0.98696,-99999,31.66,-99999,-99999,-99999,-99999,72.05657643,24.32444,88.1482,29.14193,27.08117
2009,120,1330,-99999,-99999,-99999,-99999,0.98696,-99999,46.44,-99999,-99999,-99999,-99999,103.4405836,24.13652,89.1651,29.14193,27.59272
2009,120,1400,-99999,-99999,-99999,-99999,0.98696,-99999,44.15,-99999,-99999,-99999,-99999,98.57797358,24.13652,89.1651,29.14193,27.59272
2009,120,1430,-99999,-99999,-99999,-99999,0.98696,-99999,73.85,-99999,-99999,-99999,-99999,161.6432654,24.60632,88.1482,29.14193,27.59272
2009,120,1500,-99999,-99999,-99999,-99999,0.6968,-99999,70.12,-99999,-99999,-99999,-99999,153.7229443,24.70028,87.1313,29.14193,27.59272
2009,120,1530,-99999,-99999,-99999,-99999,0.6968,-99999,63.27,-99999,-99999,-99999,-99999,139.1775823,24.70028,87.1313,29.60728,27.59272
2009,120,1600,-99999,-99999,-99999,-99999,2.00252,-99999,82.31,-99999,-99999,-99999,-99999,179.6073183,24.13652,87.1313,29.14193,27.59272
2009,120,1630,-99999,-99999,-99999,-99999,2.00252,-99999,92.19,-99999,-99999,-99999,-99999,200.586614,23.9486,87.1313,29.14193,27.59272
2009,120,1700,-99999,-99999,-99999,-99999,0.98696,-99999,75.63,-99999,-99999,-99999,-99999,165.4229361,23.85464,88.1482,29.14193,27.59272
2009,120,1730,-99999,-99999,-99999,-99999,0.98696,-99999,39.16,-99999,-99999,-99999,-99999,87.98215518,23.85464,87.1313,29.14193,27.59272
2009,120,1800,-99999,-99999,-99999,-99999,0.98696,-99999,21.42,-99999,-99999,-99999,-99999,50.31285291,23.9486,87.1313,29.14193,27.59272
2009,120,1830,-99999,-99999,-99999,-99999,1.34966,-99999,10.45,-99999,-99999,-99999,-99999,27.01903973,23.85464,87.1313,29.14193,27.08117
2009,120,1900,-99999,-99999,-99999,-99999,1.34966,-99999,0.56,-99999,-99999,-99999,-99999,6.01850988,23.76068,88.1482,29.14193,27.08117
2009,120,1930,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.76068,88.1482,28.58351,27.08117
2009,120,2000,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.13652,86.1144,28.58351,27.08117
2009,120,2030,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,23.9486,86.1144,28.58351,27.08117
2009,120,2100,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,23.9486,86.1144,29.14193,27.08117
2009,120,2130,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.4184,84.0806,29.14193,27.08117
2009,120,2200,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.32444,85.0975,29.14193,27.08117
2009,120,2230,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.60632,84.0806,29.14193,27.08117
2009,120,2300,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.98216,83.0637,29.14193,27.08117
2009,120,2330,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.70028,84.0806,29.14193,27.08117
2009,120,2400,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.8882,82.0468,28.58351,27.08117
2009,121,30,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.8882,81.0299,28.58351,27.08117
2009,121,100,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.60632,82.0468,28.58351,27.08117
2009,121,130,-99999,-99999,-99999,-99999,1.63982,-99999,0,-99999,-99999,-99999,-99999,0,24.79424,80.013,28.58351,26.46731
2009,121,200,-99999,-99999,-99999,-99999,1.63982,-99999,0,-99999,-99999,-99999,-99999,0,24.4184,81.0299,28.58351,26.46731
2009,121,230,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.60632,80.013,28.58351,26.46731
2009,121,300,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.51236,81.0299,28.58351,26.46731
2009,121,330,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.60632,80.013,28.11816,26.46731
2009,121,400,-99999,-99999,-99999,-99999,0.98696,-99999,0,-99999,-99999,-99999,-99999,0,24.70028,81.0299,28.58351,26.46731
2009,121,430,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.70028,80.013,28.11816,26.46731
2009,121,500,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.70028,78.9961,28.11816,26.46731
2009,121,530,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.60632,81.0299,28.11816,26.46731
2009,121,600,-99999,-99999,-99999,-99999,0.6968,-99999,0,-99999,-99999,-99999,-99999,0,24.32444,81.0299,28.11816,26.46731
2009,121,630,-99999,-99999,-99999,-99999,0.98696,-99999,9.8,-99999,-99999,-99999,-99999,25.6388229,24.51236,81.0299,28.11816,26.46731
2009,121,700,-99999,-99999,-99999,-99999,1.34966,-99999,32.31,-99999,-99999,-99999,-99999,73.43679326,24.79424,81.0299,28.58351,26.46731
2009,121,730,-99999,-99999,-99999,-99999,1.63982,-99999,68.47,-99999,-99999,-99999,-99999,150.2193169,25.26404,80.013,28.58351,27.59272
2009,121,800,-99999,-99999,-99999,-99999,1.34966,-99999,131.18,-99999,-99999,-99999,-99999,283.3783894,25.54592,80.013,29.14193,28.20658
2009,121,830,-99999,-99999,-99999,-99999,1.63982,-99999,217.5,-99999,-99999,-99999,-99999,466.6711838,26.10968,80.013,29.60728,30.4574
2009,121,900,-99999,-99999,-99999,-99999,2.00252,-99999,314,-99999,-99999,-99999,-99999,671.580297,26.20364,77.9792,30.1657,29.84354
2009,121,930,-99999,-99999,-99999,-99999,2.29268,-99999,350.4,-99999,-99999,-99999,-99999,748.8724392,26.7674,77.9792,30.72412,33.32208
2009,121,1000,-99999,-99999,-99999,-99999,2.00252,-99999,350,-99999,-99999,-99999,-99999,748.023075,26.10968,78.9961,31.18947,30.4574
2009,121,1030,-99999,-99999,-99999,-99999,2.00252,-99999,241.1,-99999,-99999,-99999,-99999,516.7836716,26.86136,76.9623,31.18947,32.19667
2009,121,1100,-99999,-99999,-99999,-99999,2.29268,-99999,312.9,-99999,-99999,-99999,-99999,669.2445455,27.04928,75.9454,31.18947,32.19667
2009,121,1130,-99999,-99999,-99999,-99999,2.65538,-99999,365.7,-99999,-99999,-99999,-99999,781.3606199,27.61304,74.9285,31.74789,32.70822
2009,121,1200,-99999,-99999,-99999,-99999,2.65538,-99999,190.5,-99999,-99999,-99999,-99999,409.3391003,27.14324,75.9454,31.18947,30.4574
2009,121,1230,-99999,-99999,-99999,-99999,3.30824,-99999,386.8,-99999,-99999,-99999,-99999,826.1645814,28.1768,71.8778,31.18947,33.32208
2009,121,1300,-99999,-99999,-99999,-99999,3.5984,-99999,420.1,-99999,-99999,-99999,-99999,896.8741511,27.707,72.8947,30.72412,32.19667
2009,121,1330,-99999,-99999,-99999,-99999,3.30824,-99999,453.4,-99999,-99999,-99999,-99999,967.5837207,27.33116,73.9116,30.72412,31.07126
2009,121,1400,-99999,-99999,-99999,-99999,3.9611,-99999,402.4,-99999,-99999,-99999,-99999,859.2897852,27.33116,70.8609,30.1657,30.4574
2009,121,1430,-99999,-99999,-99999,-99999,2.65538,-99999,192.5,-99999,-99999,-99999,-99999,413.5859213,26.86136,75.9454,30.1657,30.4574
2009,121,1500,-99999,-99999,-99999,-99999,2.29268,-99999,331.3,-99999,-99999,-99999,-99999,708.3152987,27.14324,73.9116,30.1657,30.4574
2009,121,1530,-99999,-99999,-99999,-99999,2.94554,-99999,252.6,-99999,-99999,-99999,-99999,541.2028923,27.04928,73.9116,29.60728,29.33199
2009,121,1600,-99999,-99999,-99999,-99999,3.30824,-99999,164.57,-99999,-99999,-99999,-99999,354.279066,26.86136,74.9285,29.60728,28.71813
2009,121,1630,-99999,-99999,-99999,-99999,3.30824,-99999,217.5,-99999,-99999,-99999,-99999,466.6711838,27.33116,70.8609,29.14193,28.71813
2009,121,1700,-99999,-99999,-99999,-99999,3.5984,-99999,162.45,-99999,-99999,-99999,-99999,349.7774357,27.04928,70.8609,28.58351,28.20658
2009,121,1730,-99999,-99999,-99999,-99999,2.65538,-99999,101.73,-99999,-99999,-99999,-99999,220.8439502,26.7674,73.9116,28.58351,27.59272
2009,121,1800,-99999,-99999,-99999,-99999,2.00252,-99999,61.36,-99999,-99999,-99999,-99999,135.1218683,26.39156,74.9285,28.11816,27.08117
2009,121,1830,-99999,-99999,-99999,-99999,1.63982,-99999,19.25,-99999,-99999,-99999,-99999,45.70505213,26.10968,75.9454,28.11816,26.46731
2009,121,1900,-99999,-99999,-99999,-99999,2.00252,-99999,1.3,-99999,-99999,-99999,-99999,7.58983365,25.92176,75.9454,27.55974,25.95576
2009,121,1930,-99999,-99999,-99999,-99999,1.63982,-99999,0,-99999,-99999,-99999,-99999,0,25.73384,76.9623,27.55974,25.95576
2009,121,2000,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,25.26404,78.9961,27.09439,25.3419
2009,121,2030,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,25.45196,77.9792,27.09439,25.3419
2009,121,2100,-99999,-99999,-99999,-99999,2.00252,-99999,0,-99999,-99999,-99999,-99999,0,25.45196,78.9961,27.09439,25.3419
2009,121,2130,-99999,-99999,-99999,-99999,1.63982,-99999,0,-99999,-99999,-99999,-99999,0,25.07612,81.0299,27.09439,25.3419
2009,121,2200,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.60632,83.0637,27.09439,24.72804
2009,121,2230,-99999,-99999,-99999,-99999,1.34966,-99999,0,-99999,-99999,-99999,-99999,0,24.8882,81.0299,27.09439,24.72804
