startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-08-01T00:00:00Z","2019-08-01T00:30:00Z",0.52,0.00,1.04,0.09,450,0.14,0.01,,346.68,43.17,450,6.70,0.31,
"2019-08-01T00:30:00Z","2019-08-01T01:00:00Z",1.16,0.71,1.67,0.02,450,0.14,0.01,,314.66,5.23,450,6.68,0.11,
"2019-08-01T01:00:00Z","2019-08-01T01:30:00Z",1.06,0.79,1.37,0.01,450,0.14,0.01,,317.57,4.78,450,6.68,0.10,
"2019-08-01T01:30:00Z","2019-08-01T02:00:00Z",1.01,0.58,1.46,0.02,450,0.14,0.01,,314.48,5.46,450,6.68,0.11,
"2019-08-01T02:00:00Z","2019-08-01T02:30:00Z",0.99,0.62,1.33,0.02,450,0.14,0.01,,316.73,5.06,450,6.68,0.11,
"2019-08-01T04:00:00Z","2019-08-01T04:30:00Z",0.83,0.00,1.50,0.12,450,0.14,0.02,,317.61,56.87,450,6.71,0.36,
"2019-08-01T04:30:00Z","2019-08-01T05:00:00Z",0.52,0.00,1.21,0.07,450,0.14,0.01,,232.72,111.00,450,6.75,0.50,
"2019-08-01T05:00:00Z","2019-08-01T05:30:00Z",0.54,0.00,1.29,0.09,450,0.14,0.01,,0.17,68.24,446,6.72,0.39,
"2019-08-01T05:30:00Z","2019-08-01T06:00:00Z",0.64,0.00,1.25,0.10,450,0.14,0.02,,329.57,42.38,450,6.70,0.31,
"2019-08-01T06:00:00Z","2019-08-01T06:30:00Z",0.81,0.00,1.54,0.07,450,0.14,0.01,,317.75,9.70,450,6.68,0.15,
"2019-08-01T08:00:00Z","2019-08-01T08:30:00Z",0.78,0.08,1.29,0.04,450,0.14,0.01,,317.86,5.76,450,6.68,0.11,
"2019-08-01T08:30:00Z","2019-08-01T09:00:00Z",0.82,0.00,1.33,0.05,450,0.14,0.01,,320.80,9.51,450,6.68,0.15,
"2019-08-01T09:00:00Z","2019-08-01T09:30:00Z",0.77,0.00,1.96,0.14,450,0.14,0.02,,326.99,23.82,450,6.69,0.23,
"2019-08-01T09:30:00Z","2019-08-01T10:00:00Z",0.99,0.00,1.71,0.10,450,0.14,0.01,,322.64,8.79,450,6.68,0.14,
"2019-08-01T10:00:00Z","2019-08-01T10:30:00Z",0.95,0.00,1.62,0.08,450,0.14,0.01,,316.42,8.86,450,6.68,0.14,
"2019-08-01T12:00:00Z","2019-08-01T12:30:00Z",0.65,0.00,1.87,0.18,450,0.15,0.02,,331.77,71.96,450,6.72,0.40,
"2019-08-01T12:30:00Z","2019-08-01T13:00:00Z",1.54,0.54,3.33,0.20,450,0.15,0.02,,310.01,10.18,450,6.68,0.15,
"2019-08-01T13:00:00Z","2019-08-01T13:30:00Z",1.78,0.44,3.62,0.32,450,0.15,0.03,,310.03,9.67,450,6.68,0.15,
"2019-08-01T13:30:00Z","2019-08-01T14:00:00Z",1.58,0.00,3.96,0.50,450,0.16,0.03,,318.79,27.09,450,6.69,0.25,
"2019-08-01T14:00:00Z","2019-08-01T14:30:00Z",1.17,0.00,3.12,0.70,450,0.16,0.04,,347.96,54.50,450,6.71,0.35,
"2019-08-01T16:00:00Z","2019-08-01T16:30:00Z",1.67,0.00,4.08,0.87,450,0.17,0.04,,331.81,29.84,307,6.70,0.31,
"2019-08-01T16:30:00Z","2019-08-01T17:00:00Z",1.44,0.00,4.79,0.74,450,0.16,0.04,,314.80,63.94,448,6.72,0.38,
"2019-08-01T17:00:00Z","2019-08-01T17:30:00Z",1.54,0.00,5.08,0.87,450,0.17,0.04,,344.01,53.75,284,6.73,0.44,
"2019-08-01T17:30:00Z","2019-08-01T18:00:00Z",1.63,0.00,4.04,0.76,450,0.16,0.04,,347.36,22.84,343,6.69,0.26,
"2019-08-01T18:00:00Z","2019-08-01T18:30:00Z",1.43,0.00,4.87,0.84,450,0.16,0.04,,58.91,27.67,431,6.69,0.25,
"2019-08-01T20:00:00Z","2019-08-01T20:30:00Z",1.39,0.00,3.87,0.74,450,0.16,0.04,,356.66,61.54,444,6.72,0.37,
"2019-08-01T20:30:00Z","2019-08-01T21:00:00Z",0.95,0.00,3.04,0.43,450,0.15,0.03,,355.03,51.65,445,6.71,0.34,
"2019-08-01T21:00:00Z","2019-08-01T21:30:00Z",0.38,0.00,2.17,0.17,450,0.15,0.02,,97.06,68.59,448,6.72,0.39,
"2019-08-01T21:30:00Z","2019-08-01T22:00:00Z",0.67,0.00,1.71,0.20,450,0.15,0.02,,237.36,118.67,450,6.75,0.51,
"2019-08-01T22:00:00Z","2019-08-01T22:30:00Z",0.47,0.00,1.46,0.12,450,0.14,0.02,,3.72,49.90,450,6.71,0.33,
"2019-08-02T00:00:00Z","2019-08-02T00:30:00Z",0.61,0.00,1.25,0.14,450,0.14,0.02,,343.44,49.84,450,6.71,0.33,
"2019-08-02T00:30:00Z","2019-08-02T01:00:00Z",0.90,0.00,1.46,0.04,450,0.14,0.01,,315.97,9.87,450,6.68,0.15,
"2019-08-02T01:00:00Z","2019-08-02T01:30:00Z",0.82,0.00,1.46,0.10,450,0.14,0.02,,318.48,12.01,450,6.68,0.16,
"2019-08-02T01:30:00Z","2019-08-02T02:00:00Z",0.74,0.00,1.17,0.03,450,0.14,0.01,,307.33,10.23,450,6.68,0.15,
"2019-08-02T02:00:00Z","2019-08-02T02:30:00Z",0.88,0.42,1.33,0.04,450,0.14,0.01,,309.75,7.94,220,6.68,0.19,
"2019-08-02T04:00:00Z","2019-08-02T04:30:00Z",0.97,0.21,1.37,0.03,450,0.14,0.01,,309.81,7.10,450,6.68,0.13,
"2019-08-02T04:30:00Z","2019-08-02T05:00:00Z",1.14,0.54,1.62,0.05,450,0.14,0.01,,310.33,6.59,450,6.68,0.12,
"2019-08-02T05:00:00Z","2019-08-02T05:30:00Z",1.12,0.00,1.83,0.09,450,0.14,0.01,,315.41,7.92,450,6.68,0.13,
"2019-08-02T05:30:00Z","2019-08-02T06:00:00Z",1.06,0.00,2.04,0.08,450,0.14,0.01,,319.69,6.60,450,6.68,0.12,
"2019-08-02T06:00:00Z","2019-08-02T06:30:00Z",1.13,0.50,1.87,0.05,450,0.14,0.01,,321.71,5.26,450,6.68,0.11,
"2019-08-02T08:00:00Z","2019-08-02T08:30:00Z",1.06,0.00,1.62,0.07,450,0.14,0.01,,315.60,7.00,450,6.68,0.12,
"2019-08-02T08:30:00Z","2019-08-02T09:00:00Z",1.01,0.00,1.79,0.14,450,0.14,0.02,,328.79,11.70,450,6.68,0.16,
