startDateTime,endDateTime,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF
"2019-06-01T00:00:00Z","2019-06-01T00:30:00Z",18.159,17.580,18.787,0.101,30,2.203,0.058,0
"2019-06-01T00:30:00Z","2019-06-01T01:00:00Z",16.959,16.481,17.549,0.106,30,2.203,0.059,0
"2019-06-01T01:00:00Z","2019-06-01T01:30:00Z",15.963,15.567,16.437,0.083,30,2.203,0.052,0
"2019-06-01T01:30:00Z","2019-06-01T02:00:00Z",15.193,14.775,15.545,0.067,30,2.202,0.047,0
"2019-06-01T02:00:00Z","2019-06-01T02:30:00Z",14.459,14.134,14.763,0.046,30,2.201,0.039,0
"2019-06-01T02:30:00Z","2019-06-01T03:00:00Z",13.729,13.316,14.088,0.056,30,2.202,0.043,0
"2019-06-01T03:00:00Z","2019-06-01T03:30:00Z",12.948,12.579,13.298,0.041,30,2.201,0.037,0
"2019-06-01T03:30:00Z","2019-06-01T04:00:00Z",12.249,11.969,12.575,0.040,30,2.201,0.037,0
"2019-06-01T04:00:00Z","2019-06-01T04:30:00Z",11.761,11.563,11.986,0.023,30,2.201,0.028,0
"2019-06-01T04:30:00Z","2019-06-01T05:00:00Z",11.285,10.983,11.526,0.026,30,2.201,0.029,0
"2019-06-01T05:00:00Z","2019-06-01T05:30:00Z",10.865,10.663,11.083,0.015,30,2.200,0.022,0
"2019-06-01T05:30:00Z","2019-06-01T06:00:00Z",10.510,10.267,10.706,0.012,30,2.200,0.020,0
"2019-06-01T06:00:00Z","2019-06-01T06:30:00Z",10.227,9.898,10.379,0.017,30,2.201,0.024,0
"2019-06-01T06:30:00Z","2019-06-01T07:00:00Z",10.063,9.843,10.267,0.009,30,2.200,0.018,0
"2019-06-01T07:00:00Z","2019-06-01T07:30:00Z",9.966,9.893,10.031,0.001,30,2.200,0.007,0
"2019-06-01T07:30:00Z","2019-06-01T08:00:00Z",10.007,9.917,10.089,0.002,30,2.200,0.008,0
"2019-06-01T08:00:00Z","2019-06-01T08:30:00Z",9.931,9.814,10.041,0.006,30,2.200,0.015,0
"2019-06-01T08:30:00Z","2019-06-01T09:00:00Z",9.849,9.702,9.985,0.008,30,2.200,0.016,0
"2019-06-01T09:00:00Z","2019-06-01T09:30:00Z",9.871,9.709,10.047,0.014,30,2.200,0.021,0
"2019-06-01T09:30:00Z","2019-06-01T10:00:00Z",9.986,8.832,10.287,0.156,30,2.205,0.072,0
"2019-06-01T10:00:00Z","2019-06-01T10:30:00Z",7.617,6.944,8.851,0.225,30,2.207,0.087,0
"2019-06-01T10:30:00Z","2019-06-01T11:00:00Z",7.551,7.409,7.680,0.005,30,2.200,0.013,0
"2019-06-01T11:00:00Z","2019-06-01T11:30:00Z",7.702,7.549,7.883,0.006,30,2.200,0.014,0
"2019-06-01T11:30:00Z","2019-06-01T12:00:00Z",8.002,7.849,8.126,0.006,30,2.200,0.014,0
"2019-06-01T12:00:00Z","2019-06-01T12:30:00Z",8.140,7.961,8.392,0.015,30,2.200,0.023,0
"2019-06-01T12:30:00Z","2019-06-01T13:00:00Z",8.542,8.278,8.938,0.048,30,2.201,0.040,0
"2019-06-01T13:00:00Z","2019-06-01T13:30:00Z",9.127,8.838,9.466,0.045,30,2.201,0.039,0
"2019-06-01T13:30:00Z","2019-06-01T14:00:00Z",9.574,9.386,9.763,0.010,30,2.200,0.018,0
