startDateTime,endDateTime,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF
"2019-07-01T00:00:00Z","2019-07-01T00:30:00Z",21.644,21.582,21.818,0.002,30,2.200,0.008,0
"2019-07-01T00:30:00Z","2019-07-01T01:00:00Z",21.348,20.809,21.638,0.085,30,2.203,0.053,0
"2019-07-01T01:00:00Z","2019-07-01T01:30:00Z",20.614,20.404,20.824,0.017,30,2.201,0.024,0
"2019-07-01T01:30:00Z","2019-07-01T02:00:00Z",19.840,19.464,20.377,0.056,30,2.202,0.043,0
"2019-07-01T02:00:00Z","2019-07-01T02:30:00Z",18.972,18.582,19.427,0.061,30,2.202,0.045,0
"2019-07-01T02:30:00Z","2019-07-01T03:00:00Z",18.553,18.385,18.809,0.017,30,2.201,0.024,0
"2019-07-01T03:00:00Z","2019-07-01T03:30:00Z",18.559,18.269,19.014,0.033,30,2.201,0.033,0
"2019-07-01T03:30:00Z","2019-07-01T04:00:00Z",18.296,18.041,18.571,0.018,30,2.201,0.024,0
"2019-07-01T04:00:00Z","2019-07-01T04:30:00Z",18.051,17.768,18.222,0.011,30,2.200,0.019,0
"2019-07-01T04:30:00Z","2019-07-01T05:00:00Z",17.956,17.603,18.233,0.024,30,2.201,0.028,0
"2019-07-01T05:00:00Z","2019-07-01T05:30:00Z",18.047,17.887,18.199,0.008,30,2.200,0.016,0
"2019-07-01T05:30:00Z","2019-07-01T06:00:00Z",17.882,17.653,18.116,0.017,30,2.201,0.024,0
"2019-07-01T06:00:00Z","2019-07-01T06:30:00Z",18.118,17.732,18.349,0.027,30,2.201,0.030,0
"2019-07-01T06:30:00Z","2019-07-01T07:00:00Z",18.595,18.424,18.735,0.009,30,2.200,0.017,0
"2019-07-01T07:00:00Z","2019-07-01T07:30:00Z",18.662,18.522,18.809,0.008,30,2.200,0.016,0
"2019-07-01T07:30:00Z","2019-07-01T08:00:00Z",19.063,18.784,19.230,0.018,30,2.201,0.024,0
"2019-07-01T08:00:00Z","2019-07-01T08:30:00Z",19.015,18.566,19.328,0.071,30,2.202,0.049,0
"2019-07-01T08:30:00Z","2019-07-01T09:00:00Z",18.176,18.037,18.540,0.020,30,2.201,0.026,0
"2019-07-01T09:00:00Z","2019-07-01T09:30:00Z",17.934,17.725,18.125,0.016,30,2.200,0.023,0
"2019-07-01T09:30:00Z","2019-07-01T10:00:00Z",18.007,17.825,18.251,0.014,30,2.200,0.022,0
"2019-07-01T10:00:00Z","2019-07-01T10:30:00Z",18.445,18.097,18.760,0.031,30,2.201,0.032,0
"2019-07-01T10:30:00Z","2019-07-01T11:00:00Z",18.915,18.675,19.241,0.021,30,2.201,0.026,0
