startDateTime,endDateTime,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF
"2019-07-01T00:00:00Z","2019-07-01T00:01:00Z",21.818,21.818,21.818,0.000,1,2.200,,0
"2019-07-01T00:01:00Z","2019-07-01T00:02:00Z",21.690,21.690,21.690,0.000,1,2.200,,0
"2019-07-01T00:02:00Z","2019-07-01T00:03:00Z",21.630,21.630,21.630,0.000,1,2.200,,0
"2019-07-01T00:03:00Z","2019-07-01T00:04:00Z",21.638,21.638,21.638,0.000,1,2.200,,0
"2019-07-01T00:04:00Z","2019-07-01T00:05:00Z",21.645,21.645,21.645,0.000,1,2.200,,0
"2019-07-01T00:05:00Z","2019-07-01T00:06:00Z",21.659,21.659,21.659,0.000,1,2.200,,0
"2019-07-01T00:06:00Z","2019-07-01T00:07:00Z",21.689,21.689,21.689,0.000,1,2.200,,0
"2019-07-01T00:07:00Z","2019-07-01T00:08:00Z",21.669,21.669,21.669,0.000,1,2.200,,0
"2019-07-01T00:08:00Z","2019-07-01T00:09:00Z",21.646,21.646,21.646,0.000,1,2.200,,0
"2019-07-01T00:09:00Z","2019-07-01T00:10:00Z",21.632,21.632,21.632,0.000,1,2.200,,0
"2019-07-01T00:10:00Z","2019-07-01T00:11:00Z",21.620,21.620,21.620,0.000,1,2.200,,0
"2019-07-01T00:11:00Z","2019-07-01T00:12:00Z",21.622,21.622,21.622,0.000,1,2.200,,0
"2019-07-01T00:12:00Z","2019-07-01T00:13:00Z",21.643,21.643,21.643,0.000,1,2.200,,0
"2019-07-01T00:13:00Z","2019-07-01T00:14:00Z",21.639,21.639,21.639,0.000,1,2.200,,0
"2019-07-01T00:14:00Z","2019-07-01T00:15:00Z",21.630,21.630,21.630,0.000,1,2.200,,0
"2019-07-01T00:15:00Z","2019-07-01T00:16:00Z",21.593,21.593,21.593,0.000,1,2.200,,0
"2019-07-01T00:16:00Z","2019-07-01T00:17:00Z",21.582,21.582,21.582,0.000,1,2.200,,0
"2019-07-01T00:17:00Z","2019-07-01T00:18:00Z",21.585,21.585,21.585,0.000,1,2.200,,0
"2019-07-01T00:18:00Z","2019-07-01T00:19:00Z",21.607,21.607,21.607,0.000,1,2.200,,0
"2019-07-01T00:19:00Z","2019-07-01T00:20:00Z",21.620,21.620,21.620,0.000,1,2.200,,0
"2019-07-01T00:20:00Z","2019-07-01T00:21:00Z",21.631,21.631,21.631,0.000,1,2.200,,0
"2019-07-01T00:21:00Z","2019-07-01T00:22:00Z",21.639,21.639,21.639,0.000,1,2.200,,0
"2019-07-01T00:22:00Z","2019-07-01T00:23:00Z",21.653,21.653,21.653,0.000,1,2.200,,0
"2019-07-01T00:23:00Z","2019-07-01T00:24:00Z",21.645,21.645,21.645,0.000,1,2.200,,0
"2019-07-01T00:24:00Z","2019-07-01T00:25:00Z",21.660,21.660,21.660,0.000,1,2.200,,0
"2019-07-01T00:25:00Z","2019-07-01T00:26:00Z",21.660,21.660,21.660,0.000,1,2.200,,0
"2019-07-01T00:26:00Z","2019-07-01T00:27:00Z",21.674,21.674,21.674,0.000,1,2.200,,0
"2019-07-01T00:27:00Z","2019-07-01T00:28:00Z",21.654,21.654,21.654,0.000,1,2.200,,0
"2019-07-01T00:28:00Z","2019-07-01T00:29:00Z",21.627,21.627,21.627,0.000,1,2.200,,0
"2019-07-01T00:29:00Z","2019-07-01T00:30:00Z",21.630,21.630,21.630,0.000,1,2.200,,0
"2019-07-01T00:30:00Z","2019-07-01T00:31:00Z",21.638,21.638,21.638,0.000,1,2.200,,0
"2019-07-01T00:31:00Z","2019-07-01T00:32:00Z",21.625,21.625,21.625,0.000,1,2.200,,0
"2019-07-01T00:32:00Z","2019-07-01T00:33:00Z",21.582,21.582,21.582,0.000,1,2.200,,0
"2019-07-01T00:33:00Z","2019-07-01T00:34:00Z",21.554,21.554,21.554,0.000,1,2.200,,0
"2019-07-01T00:34:00Z","2019-07-01T00:35:00Z",21.558,21.558,21.558,0.000,1,2.200,,0
"2019-07-01T00:35:00Z","2019-07-01T00:36:00Z",21.548,21.548,21.548,0.000,1,2.200,,0
"2019-07-01T00:36:00Z","2019-07-01T00:37:00Z",21.548,21.548,21.548,0.000,1,2.200,,0
"2019-07-01T00:37:00Z","2019-07-01T00:38:00Z",21.575,21.575,21.575,0.000,1,2.200,,0
"2019-07-01T00:38:00Z","2019-07-01T00:39:00Z",21.600,21.600,21.600,0.000,1,2.200,,0
"2019-07-01T00:39:00Z","2019-07-01T00:40:00Z",21.584,21.584,21.584,0.000,1,2.200,,0
"2019-07-01T00:40:00Z","2019-07-01T00:41:00Z",21.544,21.544,21.544,0.000,1,2.200,,0
"2019-07-01T00:41:00Z","2019-07-01T00:42:00Z",21.517,21.517,21.517,0.000,1,2.200,,0
"2019-07-01T00:42:00Z","2019-07-01T00:43:00Z",21.521,21.521,21.521,0.000,1,2.200,,0
"2019-07-01T00:43:00Z","2019-07-01T00:44:00Z",21.552,21.552,21.552,0.000,1,2.200,,0
"2019-07-01T00:44:00Z","2019-07-01T00:45:00Z",21.565,21.565,21.565,0.000,1,2.200,,0
"2019-07-01T00:45:00Z","2019-07-01T00:46:00Z",21.576,21.576,21.576,0.000,1,2.200,,0
"2019-07-01T00:46:00Z","2019-07-01T00:47:00Z",21.564,21.564,21.564,0.000,1,2.200,,0
"2019-07-01T00:47:00Z","2019-07-01T00:48:00Z",21.491,21.491,21.491,0.000,1,2.200,,0
"2019-07-01T00:48:00Z","2019-07-01T00:49:00Z",21.360,21.360,21.360,0.000,1,2.200,,0
"2019-07-01T00:49:00Z","2019-07-01T00:50:00Z",21.272,21.272,21.272,0.000,1,2.200,,0
"2019-07-01T00:50:00Z","2019-07-01T00:51:00Z",21.174,21.174,21.174,0.000,1,2.200,,0
"2019-07-01T00:51:00Z","2019-07-01T00:52:00Z",21.114,21.114,21.114,0.000,1,2.200,,0
"2019-07-01T00:52:00Z","2019-07-01T00:53:00Z",21.063,21.063,21.063,0.000,1,2.200,,0
"2019-07-01T00:53:00Z","2019-07-01T00:54:00Z",21.012,21.012,21.012,0.000,1,2.200,,0
"2019-07-01T00:54:00Z","2019-07-01T00:55:00Z",20.925,20.925,20.925,0.000,1,2.200,,0
"2019-07-01T00:55:00Z","2019-07-01T00:56:00Z",20.864,20.864,20.864,0.000,1,2.200,,0
"2019-07-01T00:56:00Z","2019-07-01T00:57:00Z",20.858,20.858,20.858,0.000,1,2.200,,0
"2019-07-01T00:57:00Z","2019-07-01T00:58:00Z",20.938,20.938,20.938,0.000,1,2.200,,0
"2019-07-01T00:58:00Z","2019-07-01T00:59:00Z",20.901,20.901,20.901,0.000,1,2.200,,0
"2019-07-01T00:59:00Z","2019-07-01T01:00:00Z",20.809,20.809,20.809,0.000,1,2.200,,0
"2019-07-01T01:00:00Z","2019-07-01T01:01:00Z",20.824,20.824,20.824,0.000,1,2.200,,0
"2019-07-01T01:01:00Z","2019-07-01T01:02:00Z",20.811,20.811,20.811,0.000,1,2.200,,0
"2019-07-01T01:02:00Z","2019-07-01T01:03:00Z",20.775,20.775,20.775,0.000,1,2.200,,0
"2019-07-01T01:03:00Z","2019-07-01T01:04:00Z",20.759,20.759,20.759,0.000,1,2.200,,0
"2019-07-01T01:04:00Z","2019-07-01T01:05:00Z",20.745,20.745,20.745,0.000,1,2.200,,0
