startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-08-01T00:00:00Z","2019-08-01T00:30:00Z",96.33947,96.33080,96.35081,0.00005,30.00000,0.01738,0.00124,0,101.98402,0.07648,1
"2019-08-01T00:30:00Z","2019-08-01T01:00:00Z",96.34781,96.34080,96.35081,0.00002,30.00000,0.01728,0.00085,0,102.03026,0.07734,1
"2019-08-01T01:00:00Z","2019-08-01T01:30:00Z",96.33980,96.33080,96.34080,0.00001,30.00000,0.01724,0.00056,0,102.05189,0.07785,0
"2019-08-01T01:30:00Z","2019-08-01T02:00:00Z",96.33580,96.33080,96.34080,0.00003,30.00000,0.01730,0.00093,0,102.07486,0.07821,0
"2019-08-01T02:00:00Z","2019-08-01T02:30:00Z",96.35014,96.34080,96.36081,0.00001,30.00000,0.01725,0.00067,0,102.10976,0.07848,0
"2019-08-01T02:30:00Z","2019-08-01T03:00:00Z",96.37081,96.36081,96.38081,0.00006,30.00000,0.01741,0.00136,0,102.14500,0.07873,0
"2019-08-01T03:00:00Z","2019-08-01T03:30:00Z",96.37414,96.37080,96.38081,0.00002,30.00000,0.01729,0.00088,0,102.16104,0.07889,0
"2019-08-01T03:30:00Z","2019-08-01T04:00:00Z",96.35614,96.35081,96.37080,0.00004,30.00000,0.01735,0.00115,0,102.14734,0.07906,0
"2019-08-01T04:00:00Z","2019-08-01T04:30:00Z",96.36414,96.35081,96.37080,0.00007,30.00000,0.01747,0.00154,0,102.15977,0.07919,0
"2019-08-01T04:30:00Z","2019-08-01T05:00:00Z",96.37814,96.37080,96.39081,0.00004,30.00000,0.01736,0.00117,0,102.17613,0.07927,0
"2019-08-01T05:00:00Z","2019-08-01T05:30:00Z",96.38147,96.37080,96.39081,0.00004,30.00000,0.01736,0.00117,0,102.18593,0.07940,0
"2019-08-01T05:30:00Z","2019-08-01T06:00:00Z",96.38247,96.37080,96.39081,0.00006,30.00000,0.01744,0.00145,0,102.19255,0.07952,0
"2019-08-01T06:00:00Z","2019-08-01T06:30:00Z",96.38147,96.38081,96.39081,0.00001,30.00000,0.01722,0.00046,0,102.20067,0.07958,0
"2019-08-01T06:30:00Z","2019-08-01T07:00:00Z",96.39048,96.38081,96.39081,0.00000,30.00000,0.01721,0.00033,0,102.21742,0.07967,0
"2019-08-01T07:00:00Z","2019-08-01T07:30:00Z",96.39814,96.38081,96.41081,0.00007,30.00000,0.01746,0.00151,0,102.23152,0.07981,0
"2019-08-01T07:30:00Z","2019-08-01T08:00:00Z",96.41448,96.40081,96.42081,0.00003,30.00000,0.01732,0.00102,0,102.25168,0.07982,0
"2019-08-01T08:00:00Z","2019-08-01T08:30:00Z",96.41881,96.41081,96.43081,0.00003,30.00000,0.01732,0.00101,1,102.25844,0.07985,1
"2019-08-01T08:30:00Z","2019-08-01T09:00:00Z",96.43081,96.42081,96.44081,0.00004,30.00000,0.01736,0.00117,0,102.27395,0.07990,0
"2019-08-01T09:00:00Z","2019-08-01T09:30:00Z",96.42081,96.41081,96.43081,0.00005,30.00000,0.01739,0.00127,0,102.26354,0.07990,0
"2019-08-01T09:30:00Z","2019-08-01T10:00:00Z",96.43481,96.43081,96.45081,0.00005,30.00000,0.01740,0.00132,0,102.26962,0.07979,0
"2019-08-01T10:00:00Z","2019-08-01T10:30:00Z",96.46482,96.45081,96.47082,0.00005,30.00000,0.01740,0.00132,0,102.30116,0.07981,0
"2019-08-01T10:30:00Z","2019-08-01T11:00:00Z",96.46615,96.45081,96.47082,0.00004,30.00000,0.01735,0.00115,0,102.30007,0.07977,0
"2019-08-01T11:00:00Z","2019-08-01T11:30:00Z",96.48282,96.47082,96.49082,0.00006,30.00000,0.01745,0.00147,0,102.31606,0.07979,0
"2019-08-01T11:30:00Z","2019-08-01T12:00:00Z",96.51348,96.50082,96.52082,0.00004,30.00000,0.01736,0.00117,0,102.33095,0.07956,0
"2019-08-01T12:00:00Z","2019-08-01T12:30:00Z",96.51315,96.50082,96.53082,0.00007,30.00000,0.01746,0.00149,0,102.30327,0.07916,1
"2019-08-01T12:30:00Z","2019-08-01T13:00:00Z",96.54249,96.53082,96.56082,0.00012,30.00000,0.01768,0.00204,0,102.31218,0.07883,1
"2019-08-01T13:00:00Z","2019-08-01T13:30:00Z",96.55715,96.55082,96.56082,0.00002,30.00000,0.01729,0.00090,0,102.31631,0.07858,1
"2019-08-01T13:30:00Z","2019-08-01T14:00:00Z",96.56382,96.56082,96.57082,0.00002,30.00000,0.01728,0.00085,0,102.30621,0.07837,1
"2019-08-01T14:00:00Z","2019-08-01T14:30:00Z",96.56049,96.55082,96.56082,0.00000,30.00000,0.01721,0.00033,0,102.27024,0.07773,1
"2019-08-01T14:30:00Z","2019-08-01T15:00:00Z",96.55582,96.54082,96.56082,0.00004,30.00000,0.01735,0.00115,0,102.24048,0.07719,1
"2019-08-01T15:00:00Z","2019-08-01T15:30:00Z",96.54082,96.53082,96.55082,0.00003,30.00000,0.01731,0.00096,0,102.20756,0.07665,1
"2019-08-01T15:30:00Z","2019-08-01T16:00:00Z",96.53516,96.53082,96.54082,0.00003,30.00000,0.01730,0.00092,0,102.19243,0.07650,1
"2019-08-01T16:00:00Z","2019-08-01T16:30:00Z",96.51148,96.50082,96.53082,0.00010,30.00000,0.01757,0.00179,0,,,1
"2019-08-01T16:30:00Z","2019-08-01T17:00:00Z",96.48915,96.48081,96.49082,0.00001,30.00000,0.01726,0.00069,0,,,1
"2019-08-01T17:00:00Z","2019-08-01T17:30:00Z",96.46782,96.45081,96.48081,0.00010,30.00000,0.01757,0.00180,0,,,1
"2019-08-01T17:30:00Z","2019-08-01T18:00:00Z",96.45815,96.45081,96.47082,0.00004,30.00000,0.01736,0.00117,0,,,1
"2019-08-01T18:00:00Z","2019-08-01T18:30:00Z",96.44014,96.43081,96.44081,0.00001,30.00000,0.01722,0.00046,0,,,1
"2019-08-01T18:30:00Z","2019-08-01T19:00:00Z",96.43215,96.42081,96.44081,0.00003,30.00000,0.01733,0.00104,0,,,1
"2019-08-01T19:00:00Z","2019-08-01T19:30:00Z",96.41514,96.41081,96.42081,0.00003,30.00000,0.01730,0.00092,0,,,1
"2019-08-01T19:30:00Z","2019-08-01T20:00:00Z",96.41248,96.40081,96.42081,0.00004,30.00000,0.01736,0.00118,0,,,1
"2019-08-01T20:00:00Z","2019-08-01T20:30:00Z",96.40881,96.40081,96.41081,0.00002,30.00000,0.01726,0.00074,1,,,1
"2019-08-01T20:30:00Z","2019-08-01T21:00:00Z",96.40714,96.40081,96.41081,0.00002,30.00000,0.01729,0.00089,0,,,1
