startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-10-01T00:00:00Z","2019-10-01T00:02:00Z",0.18,0.00,0.83,0.06,30.00,0.16,0.04,1,159.09,130.94,30.00,7.87,2.09,1
"2019-10-01T00:02:00Z","2019-10-01T00:04:00Z",0.79,0.00,1.37,0.11,30.00,0.19,0.06,1,322.81,16.39,30.00,6.84,0.74,1
"2019-10-01T00:04:00Z","2019-10-01T00:06:00Z",0.89,0.00,1.25,0.09,30.00,0.18,0.05,1,294.38,28.60,30.00,6.95,0.98,1
"2019-10-01T00:06:00Z","2019-10-01T00:08:00Z",0.21,0.00,0.71,0.06,30.00,0.17,0.04,1,159.97,108.33,30.00,7.68,1.90,1
"2019-10-01T00:08:00Z","2019-10-01T00:10:00Z",0.64,0.00,1.27,0.09,30.00,0.18,0.05,1,316.61,31.18,30.00,6.98,1.02,1
"2019-10-01T00:10:00Z","2019-10-01T00:12:00Z",0.46,0.00,0.92,0.09,30.00,0.18,0.05,1,245.06,102.88,30.00,7.63,1.85,1
"2019-10-01T00:12:00Z","2019-10-01T00:14:00Z",0.79,0.00,1.42,0.14,30.00,0.20,0.07,1,325.05,17.85,30.00,6.85,0.77,1
"2019-10-01T00:14:00Z","2019-10-01T00:16:00Z",0.26,0.00,0.92,0.09,30.00,0.18,0.05,1,96.93,41.13,30.00,7.07,1.17,1
"2019-10-01T00:16:00Z","2019-10-01T00:18:00Z",0.39,0.00,0.92,0.10,30.00,0.18,0.06,1,44.37,24.06,30.00,6.91,0.90,1
"2019-10-01T00:18:00Z","2019-10-01T00:20:00Z",0.71,0.00,1.15,0.09,30.00,0.18,0.05,1,305.90,38.74,30.00,7.05,1.14,1
"2019-10-01T00:20:00Z","2019-10-01T00:22:00Z",0.44,0.00,0.83,0.07,30.00,0.17,0.05,1,221.87,66.81,30.00,7.31,1.49,1
"2019-10-01T00:22:00Z","2019-10-01T00:24:00Z",0.92,0.00,1.46,0.19,30.00,0.21,0.08,1,319.17,43.06,30.00,7.09,1.20,1
"2019-10-01T00:24:00Z","2019-10-01T00:26:00Z",0.68,0.00,1.58,0.22,30.00,0.22,0.09,1,257.34,47.02,30.00,7.13,1.25,1
"2019-10-01T00:26:00Z","2019-10-01T00:28:00Z",1.27,0.71,2.12,0.13,30.00,0.19,0.07,1,303.44,7.46,30.00,6.75,0.50,1
"2019-10-01T00:28:00Z","2019-10-01T00:30:00Z",0.68,0.37,1.08,0.04,30.00,0.16,0.04,1,307.56,8.47,30.00,6.76,0.53,1
"2019-10-01T00:30:00Z","2019-10-01T00:32:00Z",0.42,0.00,0.92,0.10,30.00,0.18,0.06,1,348.45,64.87,30.00,7.29,1.47,1
