iy id it imin qn qh qe qs qf U RH Tair pres rain kdown snow ldown fcld wuh xsmd lai kdiff kdir wdir
2014 1 0 0 -59.001358599999946 6.0246123 0.30140751 -999.0 0 1.2442829 56.4244 -1.03306 84.44984000000002 0.0 0.0 0 228.04837 -999.0 -999.0 0.0007615184058048877 1.5999999999999999 -999.0 -999.0 85.744976
2014 1 1 0 -59.31162040500001 -2.9214068499999994 0.26702927 -999.0 0 1.6042059 72.996215 -4.432395 84.45000381546137 0.0 0.0 0 226.015895 -999.0 -999.0 0.0010749829657612509 1.5999999999999999 -999.0 -999.0 118.118425
2014 1 2 0 -59.99119594999998 -15.589893999999997 -999.0 -999.0 0 1.8278544499999998 72.6488 -5.0527 84.45016763092272 0.0 0.0 0 225.18396 -999.0 -999.0 0.0013719963443416343 1.5999999999999999 -999.0 -999.0 161.194575
2014 1 3 0 -59.47423230000003 -17.2628675 -999.0 -999.0 0 2.0411477 68.87627499999999 -3.813755 84.45033144638407 0.0 0.0 0 225.91078 -999.0 -999.0 0.001692994796911762 1.5999999999999999 -999.0 -999.0 172.931895
2014 1 4 0 -61.25962734999998 -24.374927 2.96642346 -999.0 0 1.68249935 70.21835 -2.7954499999999998 84.4504952618454 0.0 0.0 0 226.80377 -999.0 -999.0 0.001972601801599675 1.5999999999999999 -999.0 -999.0 181.91727500000002
2014 1 5 0 -57.15025507500002 -0.8341838500000007 -999.0 -999.0 0 1.93334345 77.26515 -5.25122 84.45065907730675 0.0 0.0 0 225.664625 -999.0 -999.0 0.002164443211813231 1.5999999999999999 -999.0 -999.0 177.51779499999998
2014 1 6 0 -57.45407819999994 -11.200792 -999.0 -999.0 0 2.0017978 80.25875500000001 -6.3495550000000005 84.4508228927681 0.0 0.0 0 224.50078000000002 -999.0 -999.0 0.0024144198841777134 1.5999999999999999 -999.0 -999.0 166.89745
2014 1 7 0 -55.95621464999999 -8.974281699999999 -999.0 -999.0 0 1.6912539500000001 78.08983 -6.22179 84.45098670822945 0.0 2.44757875 0 223.308425 -999.0 -999.0 0.011565432258886213 1.5999999999999999 -999.0 -999.0 165.85566
2014 1 8 0 -11.946977500000024 35.29374395 6.3015313 -999.0 0 1.1872920700000003 45.262395 -0.01687000000000005 84.4511505236908 0.0 96.367437 0 224.305115 -999.0 -999.0 0.05407217875504008 1.5999999999999999 -999.0 -999.0 178.95195999999999
2014 1 9 0 98.85697850000003 6.8514965 26.84549 -999.0 0 0.7304453200000001 30.334474999999998 3.8447750000000003 84.45131433915215 0.0 268.02843 0 230.98189 -999.0 -999.0 0.1373382603593806 1.5999999999999999 -999.0 -999.0 266.682605
2014 1 10 0 205.46579600000007 95.669472 14.824756 -999.0 0 1.40342205 29.407605 5.118525 84.45147815461348 0.0 427.07415000000003 0 234.98674 -999.0 -999.0 0.2503797040285202 1.5999999999999999 -999.0 -999.0 303.536605
2014 1 11 0 275.9310949999999 129.13018 17.355047 -999.0 0 1.9890417500000002 29.018225 7.12402 84.45164197007483 0.0 541.8291999999999 0 236.01012000000003 -999.0 -999.0 0.3840379793016808 1.5999999999999999 -999.0 -999.0 337.60312000000005
2014 1 12 0 302.616485 106.2772695 12.85467 -999.0 0 2.53804085 25.780929999999998 9.831115 84.45180578553618 0.0 592.4327450000001 0 241.47842 -999.0 -999.0 0.5258923484170737 1.5999999999999999 -999.0 -999.0 188.206585
2014 1 13 0 286.698875 94.004348 10.2166641 -999.0 0 3.25186785 24.257215 11.26907 84.45196960099753 0.0 577.501035 0 246.62205 -999.0 -999.0 0.6633331136549501 1.5999999999999999 -999.0 -999.0 5.86618845
2014 1 14 0 228.39460000000008 88.117251 9.8158228 -999.0 0 3.3845075500000004 22.07348 12.15157 84.45213341645888 0.0 494.51173500000004 0 248.25479 -999.0 -999.0 0.7864198568010323 1.5999999999999999 -999.0 -999.0 177.49798775
2014 1 15 0 131.891227 53.033497000000004 10.13683 -999.0 0 2.85736435 19.633785 12.723995 84.45229723192023 0.0 357.19212 0 249.25359 -999.0 -999.0 0.8795785003588913 1.5999999999999999 -999.0 -999.0 346.65704500000004
2014 1 16 0 6.996027000000012 4.969845950000001 3.4570327499999998 -999.0 0 2.1339612 18.98267 11.78803 84.45246104738156 0.0 179.46268500000002 0 246.09261500000002 -999.0 -999.0 0.9256561458853815 1.5999999999999999 -999.0 -999.0 351.18739500000004
2014 1 17 0 -88.16756685000006 -47.42813445 29.022198500000002 -999.0 0 3.2544776 24.921625 7.940875 84.45262486284291 0.0 25.1242637 0 236.95155499999998 -999.0 -999.0 0.9348286901941331 1.5999999999999999 -999.0 -999.0 14.186818899999999
2014 1 18 0 -92.7458294 -27.478030049999997 1.3615231049999998 -999.0 0 2.4513598500000002 30.449265000000004 5.257685 84.45278867830426 0.0 0.0 0 229.47826500000002 -999.0 -999.0 0.936418961976976 1.5999999999999999 -999.0 -999.0 60.675416
2014 1 19 0 -81.40490819999994 -18.9501135 0.33806126 -999.0 0 2.0282398 35.00016 3.29475 84.45295249376561 0.0 0.0 0 227.00319000000002 -999.0 -999.0 0.9375697913141489 1.5999999999999999 -999.0 -999.0 46.033883
2014 1 20 0 -73.49251895000009 -4.9442921 0.12351760000000002 -999.0 0 1.6626338500000002 39.990935 2.575475 84.45311630922696 0.0 0.0 0 224.32312 -999.0 -999.0 0.9385087453720024 1.5999999999999999 -999.0 -999.0 55.932123499999996
