startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2018-09-01T00:00:00Z","2018-09-01T00:30:00Z",95.32311,95.30148,95.36138,0.00037,30.00000,0.01859,0.00352,0,100.85196,0.07674,0
"2018-09-01T00:30:00Z","2018-09-01T01:00:00Z",95.27918,95.24157,95.30148,0.00034,30.00000,0.01848,0.00337,0,100.81051,0.07674,0
"2018-09-01T01:00:00Z","2018-09-01T01:30:00Z",95.24057,95.23159,95.25155,0.00002,30.00000,0.01726,0.00073,0,100.77559,0.07647,0
"2018-09-01T01:30:00Z","2018-09-01T02:00:00Z",95.26221,95.23159,95.29149,0.00037,30.00000,0.01858,0.00352,0,100.80470,0.07697,0
"2018-09-01T02:00:00Z","2018-09-01T02:30:00Z",95.30347,95.27153,95.33143,0.00031,30.00000,0.01834,0.00319,0,100.84874,0.07695,0
"2018-09-01T02:30:00Z","2018-09-01T03:00:00Z",95.31546,95.30148,95.32144,0.00004,30.00000,0.01735,0.00113,0,100.86208,0.07672,0
"2018-09-01T03:00:00Z","2018-09-01T03:30:00Z",95.32411,95.30148,95.34141,0.00012,30.00000,0.01765,0.00197,0,100.87406,0.07686,0
"2018-09-01T03:30:00Z","2018-09-01T04:00:00Z",95.33609,95.32144,95.35139,0.00008,30.00000,0.01751,0.00164,0,100.88900,0.07691,0
"2018-09-01T04:00:00Z","2018-09-01T04:30:00Z",95.34873,95.33143,95.36138,0.00009,30.00000,0.01754,0.00172,0,100.90229,0.07695,0
"2018-09-01T04:30:00Z","2018-09-01T05:00:00Z",95.34274,95.33143,95.36138,0.00012,30.00000,0.01764,0.00196,0,100.89401,0.07696,0
"2018-09-01T05:00:00Z","2018-09-01T05:30:00Z",95.32411,95.31146,95.34141,0.00005,30.00000,0.01738,0.00126,0,100.87204,0.07685,0
"2018-09-01T05:30:00Z","2018-09-01T06:00:00Z",95.32544,95.31146,95.34141,0.00009,30.00000,0.01756,0.00177,0,100.87350,0.07691,0
"2018-09-01T06:00:00Z","2018-09-01T06:30:00Z",95.33642,95.31146,95.35139,0.00015,30.00000,0.01777,0.00223,0,100.88859,0.07704,0
"2018-09-01T06:30:00Z","2018-09-01T07:00:00Z",95.31079,95.29149,95.33143,0.00020,30.00000,0.01795,0.00257,0,100.87009,0.07726,0
"2018-09-01T07:00:00Z","2018-09-01T07:30:00Z",95.26953,95.25155,95.28151,0.00011,30.00000,0.01763,0.00194,0,100.83396,0.07728,0
"2018-09-01T07:30:00Z","2018-09-01T08:00:00Z",95.21861,95.18167,95.24157,0.00030,30.00000,0.01831,0.00314,0,100.78199,0.07741,0
"2018-09-01T08:00:00Z","2018-09-01T08:30:00Z",95.23159,95.17168,95.25155,0.00043,30.00000,0.01880,0.00380,0,100.80133,0.07761,0
"2018-09-01T08:30:00Z","2018-09-01T09:00:00Z",95.16103,95.13175,95.19165,0.00025,30.00000,0.01816,0.00291,0,100.73369,0.07749,0
"2018-09-01T09:00:00Z","2018-09-01T09:30:00Z",95.20230,95.14173,95.24157,0.00082,30.00000,0.02012,0.00522,0,100.77645,0.07804,0
"2018-09-01T09:30:00Z","2018-09-01T10:00:00Z",95.23658,95.22160,95.25155,0.00007,30.00000,0.01748,0.00157,0,100.80721,0.07724,0
"2018-09-01T10:00:00Z","2018-09-01T10:30:00Z",95.21229,95.20164,95.24157,0.00010,30.00000,0.01759,0.00185,0,100.78135,0.07720,0
