startDateTime,endDateTime,surfacewaterElevMean,surfacewaterElevMinimum,surfacewaterElevMaximum,surfacewaterElevVariance,surfacewaterElevNumPts,surfacewaterElevExpUncert,surfacewaterElevStdErMean,sWatElevFinalQF
"2017-10-16T18:30:00Z","2017-10-16T18:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T18:35:00Z","2017-10-16T18:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T18:40:00Z","2017-10-16T18:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T18:45:00Z","2017-10-16T18:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T18:50:00Z","2017-10-16T18:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T18:55:00Z","2017-10-16T19:00:00Z",497.13,497.12,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:00:00Z","2017-10-16T19:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:05:00Z","2017-10-16T19:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:10:00Z","2017-10-16T19:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:15:00Z","2017-10-16T19:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:20:00Z","2017-10-16T19:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:25:00Z","2017-10-16T19:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:30:00Z","2017-10-16T19:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:35:00Z","2017-10-16T19:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:40:00Z","2017-10-16T19:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:45:00Z","2017-10-16T19:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:50:00Z","2017-10-16T19:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T19:55:00Z","2017-10-16T20:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:00:00Z","2017-10-16T20:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:05:00Z","2017-10-16T20:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:10:00Z","2017-10-16T20:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:15:00Z","2017-10-16T20:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:20:00Z","2017-10-16T20:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:25:00Z","2017-10-16T20:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:30:00Z","2017-10-16T20:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:35:00Z","2017-10-16T20:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:40:00Z","2017-10-16T20:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:45:00Z","2017-10-16T20:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:50:00Z","2017-10-16T20:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T20:55:00Z","2017-10-16T21:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:00:00Z","2017-10-16T21:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:05:00Z","2017-10-16T21:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:10:00Z","2017-10-16T21:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:15:00Z","2017-10-16T21:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:20:00Z","2017-10-16T21:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:25:00Z","2017-10-16T21:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:30:00Z","2017-10-16T21:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:35:00Z","2017-10-16T21:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:40:00Z","2017-10-16T21:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:45:00Z","2017-10-16T21:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:50:00Z","2017-10-16T21:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T21:55:00Z","2017-10-16T22:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:00:00Z","2017-10-16T22:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:05:00Z","2017-10-16T22:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:10:00Z","2017-10-16T22:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:15:00Z","2017-10-16T22:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:20:00Z","2017-10-16T22:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:25:00Z","2017-10-16T22:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:30:00Z","2017-10-16T22:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:35:00Z","2017-10-16T22:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:40:00Z","2017-10-16T22:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:45:00Z","2017-10-16T22:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:50:00Z","2017-10-16T22:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T22:55:00Z","2017-10-16T23:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:00:00Z","2017-10-16T23:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:05:00Z","2017-10-16T23:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:10:00Z","2017-10-16T23:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:15:00Z","2017-10-16T23:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:20:00Z","2017-10-16T23:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:25:00Z","2017-10-16T23:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:30:00Z","2017-10-16T23:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:35:00Z","2017-10-16T23:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:40:00Z","2017-10-16T23:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:45:00Z","2017-10-16T23:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:50:00Z","2017-10-16T23:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-16T23:55:00Z","2017-10-17T00:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:00:00Z","2017-10-17T00:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:05:00Z","2017-10-17T00:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:10:00Z","2017-10-17T00:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:15:00Z","2017-10-17T00:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:20:00Z","2017-10-17T00:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:25:00Z","2017-10-17T00:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:30:00Z","2017-10-17T00:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:35:00Z","2017-10-17T00:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:40:00Z","2017-10-17T00:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:45:00Z","2017-10-17T00:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:50:00Z","2017-10-17T00:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T00:55:00Z","2017-10-17T01:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:00:00Z","2017-10-17T01:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:05:00Z","2017-10-17T01:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:10:00Z","2017-10-17T01:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:15:00Z","2017-10-17T01:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:20:00Z","2017-10-17T01:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:25:00Z","2017-10-17T01:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:30:00Z","2017-10-17T01:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:35:00Z","2017-10-17T01:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:40:00Z","2017-10-17T01:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:45:00Z","2017-10-17T01:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:50:00Z","2017-10-17T01:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T01:55:00Z","2017-10-17T02:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:00:00Z","2017-10-17T02:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:05:00Z","2017-10-17T02:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:10:00Z","2017-10-17T02:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:15:00Z","2017-10-17T02:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:20:00Z","2017-10-17T02:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:25:00Z","2017-10-17T02:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:30:00Z","2017-10-17T02:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:35:00Z","2017-10-17T02:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:40:00Z","2017-10-17T02:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:45:00Z","2017-10-17T02:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:50:00Z","2017-10-17T02:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T02:55:00Z","2017-10-17T03:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:00:00Z","2017-10-17T03:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:05:00Z","2017-10-17T03:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:10:00Z","2017-10-17T03:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:15:00Z","2017-10-17T03:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:20:00Z","2017-10-17T03:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:25:00Z","2017-10-17T03:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:30:00Z","2017-10-17T03:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:35:00Z","2017-10-17T03:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:40:00Z","2017-10-17T03:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:45:00Z","2017-10-17T03:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:50:00Z","2017-10-17T03:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T03:55:00Z","2017-10-17T04:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:00:00Z","2017-10-17T04:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:05:00Z","2017-10-17T04:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:10:00Z","2017-10-17T04:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:15:00Z","2017-10-17T04:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:20:00Z","2017-10-17T04:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:25:00Z","2017-10-17T04:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:30:00Z","2017-10-17T04:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:35:00Z","2017-10-17T04:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:40:00Z","2017-10-17T04:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:45:00Z","2017-10-17T04:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:50:00Z","2017-10-17T04:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T04:55:00Z","2017-10-17T05:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:00:00Z","2017-10-17T05:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:05:00Z","2017-10-17T05:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:10:00Z","2017-10-17T05:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:15:00Z","2017-10-17T05:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:20:00Z","2017-10-17T05:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:25:00Z","2017-10-17T05:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:30:00Z","2017-10-17T05:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:35:00Z","2017-10-17T05:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:40:00Z","2017-10-17T05:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:45:00Z","2017-10-17T05:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:50:00Z","2017-10-17T05:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T05:55:00Z","2017-10-17T06:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:00:00Z","2017-10-17T06:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:05:00Z","2017-10-17T06:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:10:00Z","2017-10-17T06:15:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:15:00Z","2017-10-17T06:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:20:00Z","2017-10-17T06:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:25:00Z","2017-10-17T06:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:30:00Z","2017-10-17T06:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:35:00Z","2017-10-17T06:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:40:00Z","2017-10-17T06:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:45:00Z","2017-10-17T06:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:50:00Z","2017-10-17T06:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T06:55:00Z","2017-10-17T07:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:00:00Z","2017-10-17T07:05:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:05:00Z","2017-10-17T07:10:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:10:00Z","2017-10-17T07:15:00Z",497.13,497.12,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:15:00Z","2017-10-17T07:20:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:20:00Z","2017-10-17T07:25:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:25:00Z","2017-10-17T07:30:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:30:00Z","2017-10-17T07:35:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:35:00Z","2017-10-17T07:40:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:40:00Z","2017-10-17T07:45:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:45:00Z","2017-10-17T07:50:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:50:00Z","2017-10-17T07:55:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
"2017-10-17T07:55:00Z","2017-10-17T08:00:00Z",497.13,497.13,497.13,0.00,5,2.48,0.00,0
