startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2018-11-01T00:00:00Z","2018-11-01T00:30:00Z",91.06,89.96,92.08,0.38,30,0.29,0.11,0,-0.527,-0.826,-0.049,0.049,30,2.201,0.041,0,-1.637,-1.818,-1.241,0.025,30,1.108,0.029,0
"2018-11-01T00:30:00Z","2018-11-01T01:00:00Z",92.46,91.55,93.20,0.18,30,0.25,0.08,0,-1.064,-1.276,-0.899,0.007,30,2.200,0.016,0,-1.925,-2.082,-1.806,0.005,30,1.109,0.013,0
"2018-11-01T01:00:00Z","2018-11-01T01:30:00Z",93.25,92.64,93.60,0.08,30,0.22,0.05,0,-1.507,-1.782,-1.327,0.015,30,2.200,0.023,0,-2.212,-2.435,-2.097,0.010,30,1.113,0.018,0
"2018-11-01T01:30:00Z","2018-11-01T02:00:00Z",94.32,93.48,94.89,0.14,30,0.23,0.07,0,-1.733,-1.834,-1.584,0.003,30,2.200,0.011,0,-2.274,-2.436,-2.071,0.009,30,1.112,0.017,0
"2018-11-01T02:00:00Z","2018-11-01T02:30:00Z",94.79,94.33,95.15,0.06,30,0.21,0.05,0,-1.778,-2.234,-1.489,0.029,30,2.201,0.031,0,-2.254,-2.687,-1.955,0.030,30,1.117,0.031,0
"2018-11-01T02:30:00Z","2018-11-01T03:00:00Z",95.58,95.06,96.18,0.11,30,0.23,0.06,0,-1.934,-2.347,-1.481,0.083,30,2.203,0.053,0,-2.293,-2.722,-1.869,0.082,30,1.116,0.052,0
"2018-11-01T03:00:00Z","2018-11-01T03:30:00Z",95.37,95.04,95.71,0.04,30,0.20,0.04,0,-1.545,-1.753,-1.347,0.010,30,2.200,0.019,0,-1.976,-2.201,-1.759,0.012,30,1.113,0.020,0
"2018-11-01T03:30:00Z","2018-11-01T04:00:00Z",95.51,95.24,95.82,0.02,30,0.20,0.03,0,-1.908,-2.116,-1.700,0.016,30,2.200,0.023,0,-2.278,-2.461,-2.115,0.012,30,1.115,0.020,0
"2018-11-01T04:00:00Z","2018-11-01T04:30:00Z",95.98,95.51,96.23,0.02,30,0.20,0.03,0,-2.161,-2.375,-2.028,0.008,30,2.200,0.016,0,-2.442,-2.632,-2.319,0.006,30,1.117,0.014,0
"2018-11-01T04:30:00Z","2018-11-01T05:00:00Z",96.21,95.99,96.41,0.01,30,0.19,0.02,0,-2.394,-2.548,-2.242,0.006,30,2.200,0.014,0,-2.620,-2.768,-2.481,0.005,30,1.117,0.013,0
