startDateTime,endDateTime,buoyWindSpeedMean,buoyWindSpeedMinimum,buoyWindSpeedMaximum,buoyWindSpeedVariance,buoyWindSpeedNumPts,buoyWindSpeedExpUncert,buoyWindSpeedStdErMean,buoyWindSpeedFinalQF,buoyWindDirMean,buoyWindDirVariance,buoyWindDirNumPts,buoyWindDirExpUncert,buoyWindDirStdErMean,buoyWindDirFinalQF
"2019-06-01T00:00:00Z","2019-06-01T00:30:00Z",2.12,0.25,5.17,0.56,450,0.16,0.04,,104.20,39.49,434,6.70,0.30,
"2019-06-01T00:30:00Z","2019-06-01T01:00:00Z",1.74,0.00,3.92,0.46,450,0.15,0.03,,106.25,37.62,439,6.70,0.29,
"2019-06-01T01:00:00Z","2019-06-01T01:30:00Z",1.64,0.00,3.54,0.42,450,0.15,0.03,,79.46,64.66,331,6.73,0.44,
"2019-06-01T01:30:00Z","2019-06-01T02:00:00Z",1.15,0.00,3.15,0.24,450,0.15,0.02,,99.72,48.42,412,6.71,0.34,
"2019-06-01T02:00:00Z","2019-06-01T02:30:00Z",2.01,0.54,4.54,0.38,450,0.15,0.03,,113.43,40.09,444,6.70,0.30,
"2019-06-01T04:00:00Z","2019-06-01T04:30:00Z",1.39,0.00,3.21,0.38,450,0.15,0.03,,133.41,51.00,450,6.71,0.34,
"2019-06-01T04:30:00Z","2019-06-01T05:00:00Z",0.94,0.00,3.33,0.29,450,0.15,0.03,,146.40,68.54,450,6.72,0.39,
"2019-06-01T05:00:00Z","2019-06-01T05:30:00Z",0.58,0.00,2.12,0.24,450,0.15,0.02,,143.35,122.10,443,6.76,0.52,
"2019-06-01T05:30:00Z","2019-06-01T06:00:00Z",0.55,0.00,1.46,0.10,450,0.14,0.02,,135.17,71.75,446,6.72,0.40,
"2019-06-01T06:00:00Z","2019-06-01T06:30:00Z",0.37,0.00,1.29,0.08,450,0.14,0.01,,137.04,76.94,450,6.72,0.41,
"2019-06-01T08:00:00Z","2019-06-01T08:30:00Z",0.65,0.00,1.25,0.09,450,0.14,0.01,,138.27,56.45,450,6.71,0.35,
"2019-06-01T08:30:00Z","2019-06-01T09:00:00Z",0.97,0.00,2.17,0.23,450,0.15,0.02,,142.03,60.85,450,6.71,0.37,
"2019-06-01T09:00:00Z","2019-06-01T09:30:00Z",1.10,0.00,2.92,0.45,450,0.15,0.03,,150.25,146.49,443,6.77,0.58,
"2019-06-01T09:30:00Z","2019-06-01T10:00:00Z",0.96,0.00,2.33,0.31,450,0.15,0.03,,146.26,67.92,450,6.72,0.39,
"2019-06-01T10:00:00Z","2019-06-01T10:30:00Z",0.53,0.00,1.96,0.22,444,0.15,0.02,,138.35,84.41,450,6.73,0.43,
"2019-06-01T12:00:00Z","2019-06-01T12:30:00Z",0.59,0.00,1.79,0.21,450,0.15,0.02,,146.24,119.79,450,6.75,0.52,
"2019-06-01T12:30:00Z","2019-06-01T13:00:00Z",0.89,0.00,2.29,0.22,450,0.15,0.02,,137.93,63.92,448,6.72,0.38,
"2019-06-01T13:00:00Z","2019-06-01T13:30:00Z",1.45,0.00,3.67,0.47,450,0.15,0.03,,201.98,72.84,450,6.72,0.40,
"2019-06-01T13:30:00Z","2019-06-01T14:00:00Z",1.45,0.00,3.58,0.51,449,0.16,0.03,,147.12,72.03,448,6.72,0.40,
"2019-06-01T14:00:00Z","2019-06-01T14:30:00Z",1.58,0.00,3.58,0.53,450,0.16,0.03,,204.38,84.55,450,6.73,0.43,
"2019-06-01T16:00:00Z","2019-06-01T16:30:00Z",1.11,0.00,2.50,0.27,450,0.15,0.02,,135.41,88.61,434,6.73,0.45,
