startDateTime,endDateTime,RHMean,RHMinimum,RHMaximum,RHVariance,RHNumPts,RHExpUncert,RHStdErMean,RHFinalQF,tempRHMean,tempRHMinimum,tempRHMaximum,tempRHVariance,tempRHNumPts,tempRHExpUncert,tempRHStdErMean,tempRHFinalQF,dewTempMean,dewTempMinimum,dewTempMaximum,dewTempVariance,dewTempNumPts,dewTempExpUncert,dewTempStdErMean,dewTempFinalQF
"2017-10-12T00:00:00Z","2017-10-12T00:30:00Z",84.55,81.95,88.65,4.67,30,0.81,0.39,1,8.876,8.554,9.157,0.032,30,2.201,0.033,0,6.363,5.987,6.810,0.054,30,0.927,0.042,0
"2017-10-12T00:30:00Z","2017-10-12T01:00:00Z",88.42,85.94,90.11,1.32,30,0.46,0.21,1,8.483,8.374,8.729,0.007,30,2.200,0.015,0,6.631,6.212,6.924,0.044,30,0.925,0.038,0
"2017-10-12T01:00:00Z","2017-10-12T01:30:00Z",85.62,80.34,89.97,8.69,30,1.09,0.54,1,8.872,8.506,9.176,0.059,30,2.202,0.044,0,6.539,5.922,7.001,0.098,30,0.926,0.057,1
"2017-10-12T01:30:00Z","2017-10-12T02:00:00Z",81.36,75.30,86.34,10.20,30,1.18,0.58,1,9.277,8.945,9.808,0.077,30,2.202,0.051,0,6.192,5.571,6.844,0.123,30,0.921,0.064,1
"2017-10-12T02:00:00Z","2017-10-12T02:30:00Z",74.71,73.19,78.50,1.44,30,0.48,0.22,1,9.822,9.753,9.954,0.003,30,2.200,0.010,0,5.498,5.215,6.325,0.064,30,0.917,0.046,0
"2017-10-12T02:30:00Z","2017-10-12T03:00:00Z",76.42,74.93,78.47,0.79,30,0.38,0.16,1,9.609,9.405,9.757,0.011,30,2.200,0.019,0,5.618,5.425,5.826,0.010,30,0.916,0.018,0
"2017-10-12T03:00:00Z","2017-10-12T03:30:00Z",79.93,77.40,82.71,1.39,30,0.47,0.22,1,9.259,9.117,9.403,0.009,30,2.200,0.018,0,5.927,5.604,6.324,0.023,30,0.919,0.028,0
"2017-10-12T03:30:00Z","2017-10-12T04:00:00Z",82.86,80.97,85.66,1.15,30,0.43,0.20,1,8.868,8.663,9.078,0.012,30,2.200,0.020,0,6.066,5.901,6.378,0.014,30,0.922,0.021,0
"2017-10-12T04:00:00Z","2017-10-12T04:30:00Z",86.01,83.72,89.05,1.69,30,0.51,0.24,1,8.537,8.295,8.698,0.013,30,2.200,0.021,0,6.281,5.981,6.587,0.027,30,0.926,0.030,0
"2017-10-12T04:30:00Z","2017-10-12T05:00:00Z",88.42,86.53,91.08,1.59,30,0.50,0.23,1,8.208,8.096,8.359,0.005,30,2.200,0.013,0,6.360,6.092,6.797,0.031,30,0.928,0.032,0
"2017-10-12T05:00:00Z","2017-10-12T05:30:00Z",89.79,88.28,92.24,1.01,30,0.41,0.18,1,8.027,7.866,8.132,0.004,30,2.200,0.012,0,6.404,6.119,6.872,0.039,30,0.930,0.036,0
"2017-10-12T05:30:00Z","2017-10-12T06:00:00Z",90.42,89.46,91.87,0.35,30,0.29,0.11,1,7.864,7.774,7.950,0.003,30,2.200,0.009,0,6.346,6.188,6.564,0.008,30,0.929,0.017,0
"2017-10-12T06:00:00Z","2017-10-12T06:30:00Z",92.15,90.71,94.16,0.65,30,0.35,0.15,1,7.878,7.674,8.073,0.018,30,2.201,0.025,0,6.635,6.420,6.940,0.023,30,0.929,0.028,0
"2017-10-12T06:30:00Z","2017-10-12T07:00:00Z",90.86,89.74,92.86,0.81,30,0.38,0.16,1,8.275,8.053,8.535,0.015,30,2.200,0.023,0,6.822,6.571,7.254,0.026,30,0.926,0.030,0
"2017-10-12T07:00:00Z","2017-10-12T07:30:00Z",90.01,88.60,91.58,0.58,30,0.34,0.14,1,8.614,8.474,8.674,0.003,30,2.200,0.009,0,7.020,6.769,7.321,0.019,30,0.924,0.025,0
"2017-10-12T07:30:00Z","2017-10-12T08:00:00Z",89.21,87.86,90.89,0.83,30,0.38,0.17,1,8.786,8.674,8.881,0.003,30,2.200,0.010,0,7.059,6.847,7.393,0.025,30,0.924,0.029,0
"2017-10-12T08:00:00Z","2017-10-12T08:30:00Z",88.70,87.89,90.67,0.43,30,0.31,0.12,1,8.922,8.848,8.970,0.001,30,2.200,0.006,0,7.110,6.909,7.449,0.014,30,0.922,0.022,0
"2017-10-12T08:30:00Z","2017-10-12T09:00:00Z",88.93,87.72,91.07,0.48,30,0.32,0.13,1,9.082,8.919,9.234,0.011,30,2.200,0.019,0,7.306,7.016,7.690,0.021,30,0.921,0.027,0
"2017-10-12T09:00:00Z","2017-10-12T09:30:00Z",88.30,87.29,90.77,0.56,30,0.33,0.14,1,9.296,9.201,9.434,0.003,30,2.200,0.010,0,7.413,7.236,7.911,0.024,30,0.921,0.028,0
"2017-10-12T09:30:00Z","2017-10-12T10:00:00Z",88.37,87.69,88.85,0.12,30,0.23,0.06,1,9.401,9.341,9.471,0.001,30,2.200,0.006,0,7.528,7.356,7.652,0.006,30,0.919,0.014,0
"2017-10-12T10:00:00Z","2017-10-12T10:30:00Z",88.55,87.59,90.03,0.28,30,0.27,0.10,1,9.521,9.471,9.595,0.001,30,2.200,0.006,0,7.677,7.500,7.954,0.009,30,0.918,0.017,0
"2017-10-12T10:30:00Z","2017-10-12T11:00:00Z",88.80,87.89,90.06,0.34,30,0.28,0.11,1,9.679,9.595,9.765,0.002,30,2.200,0.009,0,7.873,7.661,8.165,0.015,30,0.918,0.022,0
"2017-10-12T11:00:00Z","2017-10-12T11:30:00Z",89.27,88.34,90.40,0.27,30,0.27,0.10,1,9.753,9.686,9.791,0.001,30,2.200,0.005,0,8.024,7.830,8.223,0.010,30,0.918,0.018,0
"2017-10-12T11:30:00Z","2017-10-12T12:00:00Z",89.96,89.08,91.17,0.20,30,0.25,0.08,1,9.783,9.733,9.822,0.000,30,2.200,0.004,0,8.167,7.997,8.362,0.007,30,0.917,0.015,0
"2017-10-12T12:00:00Z","2017-10-12T12:30:00Z",90.37,89.57,91.68,0.21,30,0.25,0.08,1,9.826,9.781,9.885,0.001,30,2.200,0.005,0,8.276,8.144,8.547,0.009,30,0.917,0.017,0
"2017-10-12T12:30:00Z","2017-10-12T13:00:00Z",90.76,90.01,91.71,0.16,30,0.24,0.07,1,9.820,9.750,9.864,0.001,30,2.200,0.005,0,8.334,8.174,8.523,0.006,30,0.918,0.014,0
"2017-10-12T13:00:00Z","2017-10-12T13:30:00Z",92.93,91.49,94.28,0.79,30,0.38,0.16,1,9.656,9.548,9.762,0.006,30,2.200,0.014,0,8.520,8.360,8.782,0.009,30,0.920,0.018,0
"2017-10-12T13:30:00Z","2017-10-12T14:00:00Z",92.24,91.41,93.55,0.32,30,0.28,0.10,1,9.666,9.607,9.739,0.002,30,2.200,0.008,0,8.421,8.280,8.614,0.007,30,0.918,0.015,0
"2017-10-12T14:00:00Z","2017-10-12T14:30:00Z",90.05,88.30,92.15,0.76,30,0.37,0.16,1,9.786,9.743,9.886,0.001,30,2.200,0.007,0,8.184,7.867,8.536,0.026,30,0.919,0.029,0
"2017-10-12T14:30:00Z","2017-10-12T15:00:00Z",88.49,87.18,89.84,0.50,30,0.32,0.13,1,9.802,9.754,9.871,0.001,30,2.200,0.005,0,7.944,7.747,8.235,0.014,30,0.917,0.021,0
"2017-10-12T15:00:00Z","2017-10-12T15:30:00Z",86.42,85.36,87.93,0.55,30,0.33,0.14,1,9.904,9.832,10.034,0.002,30,2.200,0.009,0,7.696,7.556,7.939,0.012,30,0.915,0.020,0
"2017-10-12T15:30:00Z","2017-10-12T16:00:00Z",85.06,83.69,86.25,0.46,30,0.31,0.12,1,10.127,9.976,10.306,0.011,30,2.200,0.019,0,7.683,7.535,7.846,0.007,30,0.913,0.015,0
"2017-10-12T16:00:00Z","2017-10-12T16:30:00Z",84.62,83.81,85.87,0.22,30,0.25,0.08,1,10.312,10.210,10.417,0.006,30,2.200,0.014,0,7.789,7.571,7.980,0.011,30,0.913,0.019,0
"2017-10-12T16:30:00Z","2017-10-12T17:00:00Z",84.53,83.75,85.51,0.23,30,0.26,0.09,1,10.409,10.356,10.484,0.001,30,2.200,0.006,0,7.868,7.754,8.100,0.008,30,0.912,0.016,0
"2017-10-12T17:00:00Z","2017-10-12T17:30:00Z",84.39,83.91,85.44,0.13,30,0.23,0.07,1,10.529,10.388,10.615,0.003,30,2.200,0.011,0,7.960,7.828,8.190,0.008,30,0.911,0.016,0
"2017-10-12T17:30:00Z","2017-10-12T18:00:00Z",84.74,84.14,85.83,0.12,30,0.23,0.06,0,10.634,10.560,10.703,0.002,30,2.200,0.008,0,8.125,8.006,8.292,0.005,30,0.911,0.013,0
"2017-10-12T18:00:00Z","2017-10-12T18:30:00Z",85.82,85.18,86.88,0.19,30,0.25,0.08,1,10.703,10.632,10.813,0.003,30,2.200,0.010,0,8.379,8.200,8.633,0.012,30,0.911,0.020,0
"2017-10-12T18:30:00Z","2017-10-12T19:00:00Z",86.43,85.54,87.87,0.21,30,0.25,0.08,1,10.774,10.732,10.825,0.001,30,2.200,0.004,0,8.553,8.413,8.843,0.007,30,0.911,0.016,0
"2017-10-12T19:00:00Z","2017-10-12T19:30:00Z",86.72,86.10,87.54,0.16,30,0.24,0.07,1,10.888,10.817,10.962,0.001,30,2.200,0.006,0,8.715,8.586,8.923,0.008,30,0.910,0.016,0
"2017-10-12T19:30:00Z","2017-10-12T20:00:00Z",86.53,85.97,87.75,0.16,30,0.24,0.07,1,10.947,10.908,11.005,0.001,30,2.200,0.005,0,8.739,8.619,8.945,0.006,30,0.910,0.014,0
"2017-10-12T20:00:00Z","2017-10-12T20:30:00Z",86.43,85.54,87.81,0.31,30,0.28,0.10,1,11.056,10.945,11.175,0.005,30,2.200,0.013,0,8.830,8.723,8.975,0.004,30,0.909,0.011,0
"2017-10-12T20:30:00Z","2017-10-12T21:00:00Z",86.41,85.72,87.40,0.13,30,0.23,0.07,1,11.123,11.054,11.173,0.001,30,2.200,0.007,0,8.893,8.764,9.081,0.006,30,0.909,0.014,0
"2017-10-12T21:00:00Z","2017-10-12T21:30:00Z",87.18,85.83,88.90,0.43,30,0.31,0.12,1,11.129,11.055,11.279,0.004,30,2.200,0.011,0,9.030,8.878,9.300,0.011,30,0.909,0.019,0
"2017-10-12T21:30:00Z","2017-10-12T22:00:00Z",87.67,85.72,91.33,2.83,30,0.64,0.31,1,11.099,10.769,11.287,0.028,30,2.201,0.031,0,9.082,8.902,9.430,0.017,30,0.913,0.023,0
"2017-10-12T22:00:00Z","2017-10-12T22:30:00Z",92.42,91.33,93.21,0.17,30,0.24,0.08,1,10.688,10.628,10.735,0.001,30,2.200,0.005,0,9.462,9.325,9.615,0.006,30,0.913,0.014,0
"2017-10-12T22:30:00Z","2017-10-12T23:00:00Z",93.21,92.33,95.20,0.49,30,0.32,0.13,1,10.615,10.522,10.667,0.002,30,2.200,0.009,0,9.516,9.426,9.792,0.006,30,0.915,0.014,0
"2017-10-12T23:00:00Z","2017-10-12T23:30:00Z",95.32,94.01,96.14,0.31,30,0.28,0.10,1,10.417,10.280,10.573,0.006,30,2.200,0.014,0,9.652,9.518,9.769,0.004,30,0.916,0.011,0
"2017-10-12T23:30:00Z","2017-10-13T00:00:00Z",96.28,95.68,96.73,0.05,30,0.21,0.04,1,10.306,10.262,10.353,0.000,30,2.200,0.004,0,9.691,9.580,9.808,0.003,30,0.916,0.010,0
"2017-10-13T00:00:00Z","2017-10-13T00:30:00Z",96.29,95.77,97.02,0.09,30,0.22,0.05,1,10.339,10.284,10.391,0.001,30,2.200,0.005,0,9.726,9.620,9.825,0.003,30,0.916,0.010,0
"2017-10-13T00:30:00Z","2017-10-13T01:00:00Z",96.19,95.67,96.87,0.10,30,0.22,0.06,1,10.406,10.366,10.496,0.001,30,2.200,0.005,0,9.777,9.696,9.965,0.005,30,0.916,0.012,0
"2017-10-13T01:00:00Z","2017-10-13T01:30:00Z",96.60,96.29,97.10,0.05,30,0.21,0.04,0,10.394,10.349,10.449,0.001,30,2.200,0.005,0,9.829,9.751,9.928,0.003,30,0.916,0.010,0
"2017-10-13T01:30:00Z","2017-10-13T02:00:00Z",96.29,95.47,97.28,0.14,30,0.23,0.07,0,10.459,10.390,10.562,0.001,30,2.200,0.007,0,9.846,9.767,10.012,0.002,30,0.915,0.009,0
"2017-10-13T02:00:00Z","2017-10-13T02:30:00Z",96.04,95.43,96.84,0.10,30,0.22,0.06,1,10.570,10.538,10.613,0.000,30,2.200,0.004,0,9.918,9.811,10.069,0.003,30,0.915,0.010,0
"2017-10-13T02:30:00Z","2017-10-13T03:00:00Z",95.70,95.17,96.04,0.06,30,0.21,0.04,0,10.739,10.603,10.878,0.005,30,2.200,0.013,0,10.033,9.923,10.172,0.003,30,0.913,0.010,0
"2017-10-13T03:00:00Z","2017-10-13T03:30:00Z",94.31,93.10,95.37,0.53,30,0.33,0.13,1,10.957,10.862,11.038,0.003,30,2.200,0.011,0,10.031,9.886,10.160,0.005,30,0.912,0.013,0
"2017-10-13T03:30:00Z","2017-10-13T04:00:00Z",94.39,93.41,95.38,0.21,30,0.25,0.08,1,10.987,10.864,11.064,0.003,30,2.200,0.010,0,10.073,9.960,10.229,0.005,30,0.912,0.013,0
"2017-10-13T04:00:00Z","2017-10-13T04:30:00Z",94.22,93.49,94.97,0.12,30,0.23,0.06,1,11.068,11.018,11.145,0.001,30,2.200,0.006,0,10.126,9.970,10.284,0.005,30,0.911,0.013,0
"2017-10-13T04:30:00Z","2017-10-13T05:00:00Z",95.11,93.94,95.93,0.26,30,0.27,0.09,1,11.102,11.046,11.156,0.001,30,2.200,0.005,0,10.301,10.128,10.484,0.006,30,0.912,0.015,0
"2017-10-13T05:00:00Z","2017-10-13T05:30:00Z",94.28,93.69,95.06,0.14,30,0.23,0.07,0,11.210,11.114,11.262,0.001,30,2.200,0.007,0,10.277,10.190,10.354,0.002,30,0.910,0.007,0
"2017-10-13T05:30:00Z","2017-10-13T06:00:00Z",92.51,91.61,93.84,0.42,30,0.30,0.12,1,11.281,11.225,11.346,0.001,30,2.200,0.006,0,10.063,9.910,10.242,0.009,30,0.911,0.017,0
"2017-10-13T06:00:00Z","2017-10-13T06:30:00Z",91.81,90.82,92.47,0.17,30,0.24,0.07,1,11.264,11.221,11.326,0.001,30,2.200,0.006,0,9.933,9.812,10.065,0.003,30,0.909,0.011,0
"2017-10-13T06:30:00Z","2017-10-13T07:00:00Z",90.32,88.87,91.66,0.65,30,0.35,0.15,1,11.336,11.298,11.377,0.000,30,2.200,0.004,0,9.759,9.527,9.994,0.018,30,0.909,0.024,0
"2017-10-13T07:00:00Z","2017-10-13T07:30:00Z",89.02,88.14,89.60,0.14,30,0.23,0.07,1,11.320,11.272,11.366,0.001,30,2.200,0.004,0,9.529,9.407,9.633,0.003,30,0.908,0.010,0
"2017-10-13T07:30:00Z","2017-10-13T08:00:00Z",88.48,87.82,89.41,0.11,30,0.23,0.06,1,11.317,11.288,11.344,0.000,30,2.200,0.003,0,9.435,9.325,9.583,0.003,30,0.908,0.011,0
"2017-10-13T08:00:00Z","2017-10-13T08:30:00Z",88.54,87.92,89.54,0.18,30,0.25,0.08,1,11.324,11.289,11.367,0.000,30,2.200,0.004,0,9.452,9.363,9.592,0.006,30,0.909,0.014,0
"2017-10-13T08:30:00Z","2017-10-13T09:00:00Z",88.77,88.20,89.46,0.12,30,0.23,0.06,1,11.323,11.285,11.360,0.000,30,2.200,0.004,0,9.489,9.387,9.625,0.004,30,0.909,0.012,0
"2017-10-13T09:00:00Z","2017-10-13T09:30:00Z",88.94,88.29,89.98,0.16,30,0.24,0.07,1,11.310,11.273,11.341,0.000,30,2.200,0.004,0,9.506,9.376,9.682,0.006,30,0.909,0.014,0
"2017-10-13T09:30:00Z","2017-10-13T10:00:00Z",89.31,88.69,89.82,0.10,30,0.22,0.06,1,11.306,11.274,11.354,0.000,30,2.200,0.004,0,9.563,9.444,9.696,0.004,30,0.909,0.012,0
"2017-10-13T10:00:00Z","2017-10-13T10:30:00Z",89.83,89.09,90.65,0.21,30,0.25,0.08,1,11.272,11.198,11.325,0.001,30,2.200,0.007,0,9.616,9.511,9.753,0.004,30,0.910,0.011,0
"2017-10-13T10:30:00Z","2017-10-13T11:00:00Z",90.55,89.93,91.38,0.15,30,0.24,0.07,1,11.174,11.110,11.207,0.001,30,2.200,0.004,0,9.639,9.533,9.790,0.005,30,0.910,0.012,0
"2017-10-13T11:00:00Z","2017-10-13T11:30:00Z",90.75,90.12,91.41,0.13,30,0.23,0.07,1,11.141,11.092,11.205,0.001,30,2.200,0.007,0,9.639,9.533,9.784,0.004,30,0.910,0.011,0
"2017-10-13T11:30:00Z","2017-10-13T12:00:00Z",91.23,90.34,92.27,0.42,30,0.30,0.12,1,11.116,11.006,11.186,0.003,30,2.200,0.010,0,9.692,9.593,9.820,0.005,30,0.911,0.012,0
"2017-10-13T12:00:00Z","2017-10-13T12:30:00Z",92.87,92.12,93.71,0.20,30,0.25,0.08,1,10.969,10.884,11.013,0.001,30,2.200,0.006,0,9.812,9.689,9.953,0.004,30,0.912,0.011,0
"2017-10-13T12:30:00Z","2017-10-13T13:00:00Z",94.30,93.32,94.94,0.11,30,0.23,0.06,1,10.835,10.780,10.899,0.001,30,2.200,0.006,0,9.908,9.805,9.994,0.002,30,0.913,0.008,0
"2017-10-13T13:00:00Z","2017-10-13T13:30:00Z",94.90,94.01,96.33,0.23,30,0.26,0.09,1,10.789,10.737,10.838,0.001,30,2.200,0.005,0,9.957,9.814,10.227,0.007,30,0.914,0.016,0
"2017-10-13T13:30:00Z","2017-10-13T14:00:00Z",95.76,95.01,96.76,0.26,30,0.27,0.09,1,10.759,10.689,10.837,0.003,30,2.200,0.009,0,10.061,9.973,10.192,0.004,30,0.914,0.012,0
"2017-10-13T14:00:00Z","2017-10-13T14:30:00Z",95.90,95.05,96.61,0.18,30,0.24,0.08,1,10.808,10.693,10.894,0.003,30,2.200,0.010,0,10.133,9.974,10.328,0.006,30,0.913,0.014,0
"2017-10-13T14:30:00Z","2017-10-13T15:00:00Z",95.40,94.62,96.07,0.20,30,0.25,0.08,0,10.898,10.844,11.026,0.002,30,2.200,0.009,0,10.143,9.984,10.235,0.005,30,0.912,0.013,0
"2017-10-13T15:00:00Z","2017-10-13T15:30:00Z",93.92,93.11,94.79,0.19,30,0.25,0.08,1,11.080,10.986,11.220,0.008,30,2.200,0.016,0,10.090,9.945,10.289,0.009,30,0.911,0.017,0
"2017-10-13T15:30:00Z","2017-10-13T16:00:00Z",91.38,88.50,93.21,2.29,30,0.58,0.28,1,11.465,11.213,11.715,0.031,30,2.201,0.032,0,10.060,9.805,10.296,0.017,30,0.908,0.024,0
