startDateTime,endDateTime,staPresMean,staPresMinimum,staPresMaximum,staPresVariance,staPresNumPts,staPresExpUncert,staPresStdErMean,staPresFinalQF,corPres,corPresExpUncert,corPresFinalQF
"2019-05-01T08:00:00Z","2019-05-01T08:30:00Z",96.02545,96.02078,96.03078,0.00003,30.00000,0.01730,0.00093,1,102.10655,0.08368,1
"2019-05-01T08:30:00Z","2019-05-01T09:00:00Z",96.02678,96.02078,96.03078,0.00002,30.00000,0.01730,0.00091,0,102.10939,0.08371,0
"2019-05-01T09:00:00Z","2019-05-01T09:30:00Z",96.00245,95.99078,96.02078,0.00007,30.00000,0.01747,0.00152,0,102.08416,0.08374,0
"2019-05-01T09:30:00Z","2019-05-01T10:00:00Z",95.98611,95.98077,95.99078,0.00003,30.00000,0.01730,0.00093,0,102.06710,0.08370,0
"2019-05-01T10:00:00Z","2019-05-01T10:30:00Z",95.97844,95.97078,95.98077,0.00002,30.00000,0.01727,0.00079,0,102.05747,0.08366,0
"2019-05-01T10:30:00Z","2019-05-01T11:00:00Z",95.93211,95.90077,95.97078,0.00056,30.00000,0.01924,0.00431,0,102.00777,0.08409,0
"2019-05-01T11:00:00Z","2019-05-01T11:30:00Z",95.87344,95.85077,95.90077,0.00025,30.00000,0.01814,0.00287,0,101.94147,0.08370,0
"2019-05-01T11:30:00Z","2019-05-01T12:00:00Z",95.81143,95.79076,95.84076,0.00028,30.00000,0.01824,0.00303,0,101.87176,0.08360,0
"2019-05-01T12:00:00Z","2019-05-01T12:30:00Z",95.78643,95.77076,95.80076,0.00005,30.00000,0.01738,0.00124,0,101.83920,0.08327,0
"2019-05-01T12:30:00Z","2019-05-01T13:00:00Z",95.80309,95.79076,95.82077,0.00005,30.00000,0.01738,0.00124,0,101.85248,0.08320,0
"2019-05-01T13:00:00Z","2019-05-01T13:30:00Z",95.78510,95.76076,95.82077,0.00025,30.00000,0.01815,0.00290,0,101.83156,0.08334,0
"2019-05-01T13:30:00Z","2019-05-01T14:00:00Z",95.78909,95.75076,95.81076,0.00059,30.00000,0.01937,0.00445,0,101.83287,0.08361,0
"2019-05-01T14:00:00Z","2019-05-01T14:30:00Z",95.76343,95.71076,95.79076,0.00091,30.00000,0.02042,0.00551,0,101.80875,0.08392,0
"2019-05-01T14:30:00Z","2019-05-01T15:00:00Z",95.69775,95.69075,95.70075,0.00002,30.00000,0.01728,0.00085,0,101.73360,0.08298,0
"2019-05-01T15:00:00Z","2019-05-01T15:30:00Z",95.63075,95.58074,95.69075,0.00090,30.00000,0.02040,0.00549,0,101.65330,0.08357,0
"2019-05-01T15:30:00Z","2019-05-01T16:00:00Z",95.71042,95.63075,95.77076,0.00178,30.00000,0.02308,0.00769,0,101.72885,0.08424,0
"2019-05-01T16:00:00Z","2019-05-01T16:30:00Z",95.80976,95.77076,95.84076,0.00038,30.00000,0.01862,0.00357,0,101.83472,0.08307,0
"2019-05-01T16:30:00Z","2019-05-01T17:00:00Z",95.82710,95.81076,95.84076,0.00004,30.00000,0.01737,0.00122,0,101.85028,0.08275,0
"2019-05-01T17:00:00Z","2019-05-01T17:30:00Z",95.81443,95.79076,95.84076,0.00025,30.00000,0.01815,0.00290,0,101.83251,0.08286,0
"2019-05-01T17:30:00Z","2019-05-01T18:00:00Z",95.88310,95.85077,95.91077,0.00027,30.00000,0.01820,0.00298,0,101.90472,0.08291,0
"2019-05-01T18:00:00Z","2019-05-01T18:30:00Z",95.87077,95.83076,95.90077,0.00046,30.00000,0.01891,0.00393,0,101.89503,0.08314,0
"2019-05-01T18:30:00Z","2019-05-01T19:00:00Z",95.84376,95.83076,95.86077,0.00008,30.00000,0.01750,0.00160,0,101.85931,0.08265,0
"2019-05-01T19:00:00Z","2019-05-01T19:30:00Z",95.84010,95.83076,95.85077,0.00004,30.00000,0.01736,0.00117,0,101.84495,0.08243,0
"2019-05-01T19:30:00Z","2019-05-01T20:00:00Z",95.82510,95.82077,95.84076,0.00005,30.00000,0.01738,0.00124,0,101.81859,0.08222,0
"2019-05-01T20:00:00Z","2019-05-01T20:30:00Z",95.84043,95.83076,95.85077,0.00004,30.00000,0.01737,0.00122,0,101.83584,0.08223,0
"2019-05-01T20:30:00Z","2019-05-01T21:00:00Z",95.84276,95.83076,95.85077,0.00005,30.00000,0.01740,0.00130,0,101.83840,0.08223,0
"2019-05-01T21:00:00Z","2019-05-01T21:30:00Z",95.83443,95.81076,95.85077,0.00011,30.00000,0.01761,0.00189,0,101.82996,0.08228,0
"2019-05-01T21:30:00Z","2019-05-01T22:00:00Z",95.85543,95.84076,95.87077,0.00005,30.00000,0.01738,0.00124,0,101.85532,0.08229,0
"2019-05-01T22:00:00Z","2019-05-01T22:30:00Z",95.90610,95.87077,95.94077,0.00052,30.00000,0.01909,0.00415,0,101.91070,0.08278,0
"2019-05-01T22:30:00Z","2019-05-01T23:00:00Z",95.97344,95.94077,95.99078,0.00041,30.00000,0.01873,0.00371,0,101.98525,0.08279,0
